time_ns,sec.str. C$\rm\alpha$ lcb [$\rm\AA$],sec.str. C$\rm\alpha$ rbd [$\rm\AA$],sec.str. C$\rm\alpha$ [$\rm\AA$]
71.0,1.000131644257944,1.3906394873026406,1.4083695411906365
72.0,0.953254865561911,1.2538429705190306,1.198861735005617
73.0,0.9368494621159094,1.2355229861385026,1.1568370270105575
74.0,0.7863421444550727,1.26499342210505,1.1605690976465475
75.0,0.9881075652009339,1.3292173014754218,1.2652004107659958
76.0,1.0448118123208125,1.256745589132812,1.2131532536548975
77.0,0.8226737849447493,1.2731359682842742,1.2074630074585744
78.0,0.967560313511924,1.4112432135611515,1.4609382128388921
79.0,0.7661271826857508,1.294519127609104,1.1523132548539734
80.0,1.0169650331374165,1.4767947028987607,1.4268956161705668
81.0,0.9823438419178472,1.5371583237171733,1.885857101791257
82.0,0.9616591884877784,1.230674226179167,1.431771583258964
83.0,0.9057701328259665,1.2953143508323348,1.303356358782932
84.0,0.9605630266096148,1.5288804541295944,1.5045171833022082
85.0,1.0404286581752589,1.3697822799878212,1.4572832410233374
86.0,0.8664843570324351,1.348142841250768,1.498165407648874
87.0,1.0043232411739107,1.408698774225372,1.6971135826959067
88.0,0.85746757473062,1.4317582160420248,1.4962028989998348
89.0,1.1665560163469946,1.4762947414769172,1.6743852299534565
90.0,1.0935126928687091,1.389317133671902,1.5213263886466175
91.0,1.0220139178668555,1.459730342050321,1.6202853294519042
92.0,0.9817657826816064,1.4687807995982396,1.5564138399903122
93.0,1.0157999540450313,1.3930203333693223,1.3715191404274092
94.0,0.8857072668420343,1.5404760356946248,1.460810579910088
95.0,0.9987371806977108,1.4442360848148754,1.3295319824276723
96.0,1.0502622381622473,1.3484419634125668,1.37753294919594
97.0,1.0098236353254662,1.3223553423715146,1.2837318814594658
98.0,0.8119618409037646,1.2648317803139202,1.2759984103156023
99.0,0.8135434485954425,1.4204606950758683,1.4530077557235166
100.0,0.8293227316367325,1.1713519619487254,1.1829642800677644
101.0,1.0041221244649714,1.3072483509941402,1.2955834731853753
102.0,0.9450554501568931,1.3754096578663746,1.359507364612467
103.0,0.9212753903507125,1.3762749362505424,1.3231344389498303
104.0,0.7788112502475527,1.5703822725525518,1.5082105872048255
105.0,0.9852626117245508,1.5672340580269586,1.6029472109510292
106.0,0.8084749750317652,1.5580193456276226,1.4370947750468421
107.0,0.8505892677563407,1.7866261333739069,1.7059044013341318
108.0,0.9383708562115044,1.4489968178660517,1.3215421346293574
109.0,1.0037809694467204,1.5460758692395127,1.7557191132159171
110.0,0.8601364985770863,1.4879383925247909,1.5096512193289835
111.0,1.0409788532025253,1.3593356317376706,1.5321445306988033
112.0,1.0681565705371445,1.4721391255091127,1.540399744760401
113.0,1.1247115723676064,1.6742797477731186,1.6093539761155287
114.0,1.1392193049811166,1.3220590853346141,1.3532355360429595
115.0,0.9874574891231593,1.4590588225368484,1.4928039189419875
116.0,0.8589588802228068,1.3288655943900323,1.3110169818304191
117.0,1.06860429482136,1.395922753832298,1.4478807208167561
118.0,0.8770134352275456,1.4807140269507753,1.441887822654495
119.0,0.9949754705491299,1.2850386101944087,1.420379765086111
120.0,0.9170529316927505,1.5045707347771462,1.467718903605349
121.0,0.8209280165523689,1.634537119372696,1.598718246397581
122.0,1.098109767844012,1.450195667964415,1.446378924975051
123.0,0.8481349034944997,1.8587713943758977,1.7398179152465902
124.0,0.9235704289236083,1.4663425044527583,1.44616820828823
125.0,0.9278770491056173,1.4868866959152585,1.6012647674340812
126.0,1.1013229665129967,1.4480383521606697,1.5599949932988395
127.0,1.0180331445310355,1.5972180229868507,1.6514627077924255
128.0,1.0443465306353543,1.610332456261501,1.5670682367966025
129.0,0.8549642095669568,1.576202202614353,1.5124516618468753
130.0,0.9164534853725691,1.659581979534287,1.4913746164546227
131.0,0.9879697069440522,1.4580863826877375,1.628675489505631
132.0,0.8927906617610913,1.3237605190924255,1.3906442222488584
133.0,0.9374654971729848,1.325410660193964,1.478360858500347
134.0,0.9390670819666643,1.3945809660578465,1.3811261457528423
135.0,0.8435105525535755,1.3562293502943903,1.448661503279206
136.0,0.9830118660587225,1.5003280913770392,1.5408856494915746
137.0,0.8812233245213121,1.5869110132659032,1.514001160683982
138.0,0.9219217704111528,1.638853590024363,1.537988262067944
139.0,0.8798757153568388,1.65943436252881,1.6048954088916525
140.0,0.8935203134530482,1.4795509070721904,1.4851022917633772
141.0,0.9401541036310853,1.704698589963962,1.5130756356863067
142.0,0.9506974334788525,1.7020022986391552,1.740330566336809
143.0,0.8585391318176615,1.6044457372974965,1.4913809074210143
144.0,1.1022837792759337,1.7344514560069808,1.6923532469159355
145.0,0.8883747731422581,1.573611336906654,1.5163593235940502
146.0,0.9639935060812309,1.5392229496305139,1.5446108625896195
147.0,0.8541376987794806,1.50868634003577,1.5312363169733825
148.0,0.8975486493210807,1.5132821170445352,1.4653919342939936
149.0,0.8385909258746416,1.4961868686470847,1.3649682277275894
150.0,0.8594269540299083,1.3634717897083963,1.4598387079660862
151.0,0.978702813634902,1.416258262276488,1.474691655829305
152.0,0.9321844396728212,1.420818591478823,1.3638971938580702
153.0,1.0076458844585394,1.3165613307581436,1.4176671786863961
154.0,0.8930688732049104,1.458609888107857,1.4021728999673426
155.0,0.9768019721538787,1.4296825709089567,1.633396118615511
156.0,0.8669477510869109,1.5216586272287023,1.533513192098909
157.0,0.9554829682331265,1.4098137949041865,1.5011321842548162
158.0,0.8459521359358931,1.3582515679176896,1.369167367489611
159.0,0.9034241097391544,1.328004104819882,1.350334714099457
160.0,0.8790383338558292,1.4649070473700219,1.4204000068988765
161.0,0.8638501166995582,1.5167336793658468,1.5099527752819264
162.0,0.8867945805461412,1.5016837800343894,1.4518930970105515
163.0,0.8049270814347733,1.3927927464782575,1.4225190085749135
164.0,0.7777042013623228,1.4462594235928588,1.3579348962014797
165.0,0.8864506183393156,1.399318359037824,1.3399778442353285
166.0,0.7589580142739275,1.3830351162993202,1.2132917298969395
167.0,0.9206783739144141,1.3172569609098275,1.277390457976369
168.0,0.8571686929786351,1.2896926482679507,1.2385209900297063
169.0,0.8869032443872662,1.3779047114641507,1.2809071020249272
170.0,0.884512338691177,1.3926148201220647,1.3124582685336066
171.0,0.8267431673047972,1.4282767843163924,1.3200684129146327
172.0,0.8155137639270564,1.4339045698022788,1.442334191788899
173.0,0.8495962522911551,1.4126887985773644,1.3370169236486518
174.0,0.7876067836415693,1.379045260066839,1.2639152888484675
175.0,0.8413309460292223,1.3164259901777147,1.4164064287555842
176.0,0.914923940600788,1.401946977398254,1.4055253412516038
177.0,0.8218970383002299,1.6240195557333108,1.5976449403869861
178.0,0.8046488724966885,1.8335930327667893,1.6311753688025565
179.0,0.9810513838753735,1.5749871635329564,1.545459302218372
180.0,0.9033737267041964,1.2902818302110721,1.2129175617815087
181.0,0.9418567579999619,1.4761381823593507,1.4023315292320242
182.0,0.9240972552271386,1.2385369177390302,1.2733195540289663
183.0,0.8793198468609463,1.3527485501216967,1.3151161340759119
184.0,0.8911806816566025,1.4141555037906097,1.4156603365454148
185.0,0.9176112695726215,1.4742102624070632,1.476180910676121
186.0,0.8696222200952709,1.511897750787316,1.5051294967399906
187.0,0.8893514904964469,1.5427470859691383,1.5897415932567143
188.0,0.8422482666960799,1.5085313913907887,1.4219686484888907
189.0,0.8596373305678464,1.2591132471486457,1.3366920766160622
190.0,0.9267066559464869,1.5369273954960914,1.555928059765465
191.0,0.8410287931949473,1.3293013247202465,1.4362939617293968
192.0,0.9785794304512028,1.3671933994240075,1.431786641964677
193.0,0.8392020251686089,1.2684801574970848,1.408408539495147
194.0,0.9677175964563467,1.2724091412393457,1.3868466045728582
195.0,0.9814937729061614,1.29725670616782,1.3047752059889604
196.0,0.9506129358058762,1.330446005270082,1.434171197971444
197.0,0.8898691673586429,1.396998343676157,1.382487667175895
198.0,0.8650882609985574,1.2868577568429043,1.4191151383446354
199.0,0.9475283933328665,1.4185675590827875,1.4800797863037207
200.0,0.9096532898298638,1.2046826031495514,1.3597594469243135
201.0,0.95082566549664,1.257732350837413,1.4074327305318877
202.0,1.0451399647639823,1.346873713917376,1.5999462600359642
203.0,0.8758064418503989,1.3152634619016077,1.47538185331042
204.0,1.0701193972130036,1.377332047013781,1.5241236184865474
205.0,0.9446877470707381,1.364575037786053,1.3978917812595653
206.0,1.027521889226457,1.3926453166862196,1.493211722251365
207.0,0.95987619245011,1.3295371434408343,1.6467892700956182
208.0,0.9033316009802217,1.1734456913303175,1.3872468662916522
209.0,0.933019839593683,1.2688606430874612,1.4758662658847188
210.0,0.980843940753304,1.368056341814538,1.4744370729752099
211.0,0.9250633216973311,1.3619671842997454,1.631521123320992
212.0,0.9457805748508944,1.3064247614474254,1.3926159930880149
213.0,1.0312523065220092,1.322247982898864,1.460983315259845
214.0,0.9426940972078904,1.352720615752375,1.3622714589379203
215.0,0.9035092446377367,1.4169321213979884,1.4535748670383193
216.0,1.036022784744418,1.1482220395545057,1.3237985405384385
217.0,0.9664408924968635,1.2683837016365558,1.3833567006880207
218.0,0.9755210034487812,1.3511974057119585,1.461447009419409
219.0,1.0157577098726815,1.3832131943193966,1.5850595426188832
220.0,0.9571212479262277,1.3289526839034362,1.516650669787287
221.0,0.8955950130795589,1.3400912214601646,1.4480925998103313
222.0,1.0258340971581015,1.2988399018463932,1.5311269224975166
223.0,0.9184206093177414,1.2696085124003567,1.3947548893118975
224.0,1.016488502239122,1.3508397422070402,1.355197806594219
225.0,0.8498389858656417,1.233303165200581,1.2255306277977416
226.0,0.9198045668615944,1.3242443773400707,1.2351785956408687
227.0,0.9850546708149466,1.1983677027387554,1.321674012104428
228.0,0.8392481025982578,1.4459098511821398,1.4998965858995155
229.0,0.9864246490859535,1.4492957868653218,1.365857340217807
230.0,0.9375816836395252,1.679538483956887,1.4625893306480895
231.0,1.0289230789746466,1.337729710727785,1.2796983810193723
232.0,1.0660728899392204,1.3487950152771198,1.4432659181994725
233.0,0.891823327176517,1.5425896844640403,1.4631697301991329
234.0,1.059599410589403,1.1513082168294877,1.2258384694724067
235.0,0.9711512549573748,1.4581207495188175,1.407481382686891
236.0,0.8904431402092778,1.4909606191841054,1.3835030658675989
237.0,1.0873810117945817,1.384285951312555,1.5320824839810216
238.0,0.8543726929532139,1.3535677386538747,1.399354225850909
239.0,0.9243840077241697,1.2725919955987997,1.374465223105178
240.0,1.0183130093566315,1.2884729438124336,1.2390238439618355
241.0,0.8702130527662043,1.345084220477936,1.4266945239672844
242.0,0.8957961137731306,1.5143994380504238,1.5884244120486901
243.0,1.0239230096597798,1.4438056533318553,1.4468322640557023
244.0,0.9057651451815716,1.4519557247734374,1.4498785408135804
245.0,0.9954858009617866,1.4839502968090275,1.3898255270039541
246.0,1.050951642975666,1.4976128074878465,1.4521448905297092
247.0,0.8909895458305185,1.402961950955562,1.4409209488632526
248.0,0.7624014724084508,1.6047809072589676,1.5347102188301915
249.0,1.0582509436290892,1.3143853152231613,1.3016944850125147
250.0,1.1552747401003411,1.342034412013227,1.4442798449813814
251.0,0.9782904204536762,1.4114167564295819,1.3644392478529197
252.0,1.0880600686884545,1.2919914412551934,1.4285443699209734
253.0,0.9734749471839897,1.437758995742152,1.4228577336501247
254.0,0.9246015440395942,1.1920206937657123,1.2770855535394223
255.0,0.9409610683088182,1.2237893514855935,1.2843207040625175
256.0,0.9265189697464464,1.0930667013785202,1.161932316851266
257.0,0.9598894418007163,1.1096738248443383,1.374220859493398
258.0,0.893056920293626,1.3050040013385544,1.4006002799142534
259.0,0.896967705388455,1.247574865312579,1.2945486698181832
260.0,1.0178133710102109,1.457382828108464,1.3983895678599183
261.0,0.8885280872282679,1.4150400783885904,1.3616741778913932
262.0,0.8409809464487734,1.2461765137499836,1.3207302147229902
263.0,0.9679382442315364,1.4354222140371355,1.452331090794411
264.0,0.9144198110995171,1.1542085679641432,1.272607981006063
265.0,0.9918919988370941,1.5152518110105646,1.5554424950727805
266.0,0.8887986319990349,1.4748307105835714,1.4618037733951115
267.0,1.0030525557888479,1.1988037451689801,1.2903945807356685
268.0,0.9552688202705423,1.1593501507711184,1.2368832264304663
269.0,0.912157082344219,1.2383867426047248,1.5121472051399405
270.0,0.9113925116916463,1.2166256885958573,1.3581276392455548
271.0,1.0306990123608153,1.504750730659379,1.531451245787325
272.0,1.053329209641566,1.2838436576791628,1.4064801021072348
273.0,0.8796733839923705,1.2128693567901787,1.4725312374746184
274.0,0.8881934083396918,1.2247520286869544,1.3645106343390696
275.0,0.8035902157962128,1.1525372694344396,1.3307496663944993
276.0,0.996946034168961,1.0800107778506112,1.3978213229272751
277.0,0.900493958287786,1.1182307293525575,1.3850963208207399
278.0,0.9762488563276939,1.2368235737643436,1.3492752676303301
279.0,0.8965273599598259,1.3689835840145077,1.5853969501601737
280.0,0.9857332159266408,1.4356107573980723,1.6524276743576969
281.0,1.0144347064011323,1.2608293722509598,1.2937716633900185
282.0,0.9107544791751234,1.3025509239630382,1.6019631029159778
283.0,0.9888631425626564,1.126810323936628,1.382241747815276
284.0,1.0271240793100271,1.2759605232627378,1.579351977651949
285.0,1.0370353580947484,1.2475661697192535,1.6629544912193561
286.0,0.8138059145944603,1.2167721217752023,1.5425652450268343
287.0,0.966210820038358,1.194861275894156,1.5423399962927582
288.0,1.1197648317008113,1.117036892681101,1.4806934089586998
289.0,1.05300461648529,1.3923697306560134,1.5826797206740342
290.0,1.093902681839593,1.4844276356791322,1.6155718003109123
291.0,0.9788682009238817,1.2926689545973415,1.418399982031676
292.0,0.8744518661652627,1.2839371600639102,1.4510151011563746
293.0,1.0773928334132714,1.316220223165332,1.513385493976539
294.0,1.0364641659636393,1.2877691886684481,1.6159400030403894
295.0,0.8109876060468606,1.2951659806827205,1.3645279095758391
296.0,0.8023394070684418,1.3691829607315256,1.543675443964245
297.0,0.8483769100172809,1.3645731642544348,1.5442355211934917
298.0,0.9255346968502827,1.3651096249216161,1.4454204570491433
299.0,0.9590437011345869,1.2625292302045321,1.4035668531236951
300.0,1.1829942786981364,1.105587495513646,1.253923306554557
301.0,0.9954098903975828,1.3312708460080287,1.4626835277929815
302.0,1.1142514249054363,1.108334429569404,1.2739004971791588
303.0,0.8991890876027449,1.456103734925902,1.3807352096291274
304.0,0.9045259627188244,1.2023384380647275,1.3863422846764697
305.0,0.9602642261164696,1.2304201586675396,1.2343044593010424
306.0,0.8534993242214889,1.382220295083838,1.4120898961499622
307.0,0.8180542696357308,1.1879430420006747,1.2306740978987791
308.0,0.9864695830890554,1.2954978608834544,1.2923486826161332
309.0,0.8458952750222316,1.2284355706694068,1.306300017750202
310.0,0.8711877697332335,1.396009702801955,1.5288799537001225
311.0,0.8863113517940583,1.3490372991627755,1.4636280555207772
312.0,0.8567306459184888,1.2020791329606317,1.2528710473932967
313.0,0.9818527429069542,1.2225721588916265,1.2500236498742714
314.0,0.822411272448654,1.2864748009082991,1.2605020913989093
315.0,0.8440099277030626,1.145894391108058,1.2449038897583526
316.0,0.8543033265076682,1.333470959183217,1.317840408921628
317.0,0.9378698518541365,1.196900440745687,1.5249775158181293
318.0,0.9139968403976548,1.3091949345634606,1.6189032708323634
319.0,0.87379289156974,1.2987901410270104,1.3695361471431469
320.0,0.7705255023272141,1.3194449843130525,1.3004576117201114
321.0,1.0338118606070805,1.5073545097200265,1.5347434001691487
322.0,0.945545935436784,1.4378627995438311,1.761863253431033
323.0,0.7944862250973189,1.3308975654945008,1.4255719722356766
324.0,1.047017223906169,1.34793220782819,1.446727356509405
325.0,0.9927596086135757,1.3081663648789423,1.5397379548999088
326.0,0.9322346949153684,1.3796124115553539,1.574550678458955
327.0,0.9130041813144877,1.3405819535870442,1.4323584236349527
328.0,0.8270908337290964,1.435870120904756,1.4718567756482457
329.0,0.8595988183441908,1.2681772443303356,1.4022596947923853
330.0,0.9563179032739215,1.4981309047219717,1.6231570508722262
331.0,0.9066617093366426,1.2681957551399783,1.4455759490549227
332.0,0.9013524054506463,1.3580699030951484,1.3993210424007465
333.0,0.8339674569165783,1.3136918728165148,1.3259093327974993
334.0,0.8049144004730739,1.3248308373538493,1.4882744622739095
335.0,0.8158480693304987,1.491086414780648,1.5022172034356354
336.0,0.8335972351200925,1.3718405606256037,1.5256025871943273
337.0,0.9740477564675675,1.373939416451256,1.4178634032391322
338.0,0.903523135480187,1.1971563032931953,1.3053938311590165
339.0,0.8870486040124828,1.5477785770281327,1.70167259255632
340.0,0.8787826207258892,1.253072941209803,1.3003315083771643
341.0,0.8205287792234375,1.4877238784144042,1.4699031309729076
342.0,0.8395967835440441,1.3893046262965512,1.6101550547774561
343.0,0.8109875098290474,1.5147644682487869,1.6238687995776189
344.0,0.8892747466502257,1.389186296416525,1.57627899764176
345.0,0.8846975098942045,1.3590921196277654,1.4958822025647076
346.0,0.9594262544638462,1.3276450984102954,1.432186963814244
347.0,0.9586785942502781,1.284445631949297,1.4536283482726253
348.0,0.9968622462075233,1.213297004890789,1.5080669641073816
349.0,0.9074953903040975,1.443846900745768,1.7565589987778125
350.0,0.7714516660555926,1.2985845848170892,1.385262300583476
351.0,1.0559093673266595,1.2256056466569307,1.4766156451470167
352.0,0.9926287322598832,1.3464069113340122,1.4838063724335528
353.0,1.126301617594713,1.2819537254454256,1.871316091641884
354.0,0.9905518919320109,1.2254786045478332,1.6850626676298677
355.0,1.0974167309753426,1.3202234481936146,1.6990185089964724
356.0,0.9451453214676556,1.2193440904991484,1.566165911453962
357.0,0.9053660530189341,1.2520825458001372,1.5300971935013588
358.0,1.0002867879734436,1.1288406875768582,1.4040853225517966
359.0,0.8992537390499742,1.3320628407528479,1.7575730960905502
360.0,0.8974495666796952,1.2261077044940993,1.297617501942785
361.0,1.0191610537099207,1.2969557964300609,1.6122670129704948
362.0,1.020337104168442,1.262359465481334,1.4010350999132608
363.0,1.0442088210196596,1.1846379466462327,1.1877814478771185
364.0,0.9241024678818187,1.3384773512992831,1.3590118729642076
365.0,0.8613064281323629,1.294916795753917,1.3566196026007797
366.0,0.8492275269652955,1.3930166474922479,1.3159217949682127
367.0,0.9031149488197654,1.4690313604084608,1.9179289592153128
368.0,0.8595332170980245,1.3175242037978852,1.4634860837429329
369.0,0.994445754714083,1.2830209724816009,1.5467780630770733
370.0,0.8796947337187718,1.4903967725890286,1.4980458685048237
371.0,0.9399280206224305,1.4043062680136582,1.3966895697866875
372.0,0.8110473137085342,1.4559258353057984,1.585046548164174
373.0,0.7782357208434899,1.601848108818279,1.5489447237955853
374.0,0.7199466302400556,1.4487556075572938,1.7424401497287272
375.0,0.9396125286902829,1.463758080920838,1.623695006297915
376.0,0.8257438951245749,1.453951678544423,1.4574102167485092
377.0,0.8336463670441365,1.6409619781222344,1.4903738411764036
378.0,0.921985261137294,1.5296133995889927,1.5698812834417546
379.0,0.8982888318913493,1.5151595349152553,1.494043949112988
380.0,0.8657821587691371,1.6315081237888875,1.5932475971975906
381.0,0.8800912841775962,1.4867172969134528,1.4973982905505607
382.0,0.8171338021884614,1.6324150667476494,1.4378237801351188
383.0,1.0356004293406533,1.466506580892717,1.4853784808317352
384.0,0.9031386788318634,1.4143782484857228,1.480129485462175
385.0,1.0226877121644964,1.7291851391070878,1.7072818395405485
386.0,0.8827114373799663,1.4708612063471687,1.4508280258448598
387.0,0.9453772732755167,1.4505853717515458,1.395118400473031
388.0,0.882754979787008,1.2799167013680008,1.386845389969115
389.0,0.9204913756819947,1.3839317722270421,1.2859015221882104
390.0,0.8569339343841602,1.4093831853012224,1.278904351144118
391.0,0.9082776830697936,1.5585901763163394,1.4619924571361926
392.0,0.8694734126727011,1.4595379656892769,1.3767361628296015
393.0,0.8402275822818623,1.2282924188299662,1.368574988399094
394.0,0.9607390410680903,1.362717624651429,1.615279258897587
395.0,0.7903762913754713,1.335295523671927,1.7042556168260947
396.0,0.8794218161842712,1.251006777222254,1.3899447225147148
397.0,0.8663558088038709,1.3738935230370704,1.6050134247814163
398.0,0.9170383506300427,1.4324749144095412,1.5696378481966415
399.0,0.8227013670806753,1.3892347780860204,1.4701083334207419
400.0,0.8707539060510909,1.345655375681256,1.4468287802955242
401.0,0.9674237403503543,1.2520060587882218,1.4363806800779242
402.0,0.8986945725616872,1.3541748112781726,1.4208736911858322
403.0,0.8359974687215566,1.2590460192248802,1.3832134594630623
404.0,0.9015872232532058,1.3432606173257027,1.6136713928560025
405.0,0.8136190823635403,1.4440980849435616,1.6458555806335071
406.0,0.8096678258698696,1.6936401674890895,1.6576590712054338
407.0,0.9537503730476526,1.3741930775473135,1.4296510832500062
408.0,0.8861974268904711,1.1407275823756966,1.3499794750023166
409.0,0.9480132675093564,1.2591520204552387,1.4867537139339064
410.0,0.9572865050676119,1.1880383775605292,1.4078819309407946
411.0,0.925823983035477,1.2842276344466825,1.4539340715007798
412.0,0.8529502610733034,1.3564413494146903,1.388151233552857
413.0,1.0175861845953131,1.2851827695235598,1.3313401342632476
414.0,0.886942352670739,1.2519592746608659,1.3493273792056395
415.0,0.9421018800601108,1.3323288863192746,1.502172624023778
416.0,0.993210049866577,1.3106520271168927,1.5321532103845092
417.0,0.9101996443919101,1.2565722997093256,1.4466240743411751
418.0,0.7967568349960231,1.3847575137307104,1.540895279288008
419.0,0.8461157251010352,1.4542157459650509,1.3944757292380092
420.0,0.8913670899448513,1.2601763101776684,1.4037882526127055
421.0,1.1177155728883041,1.390803000760947,1.8784227483504068
422.0,0.948366256305326,1.3237733870823576,1.5580002354086329
423.0,0.8828613940680263,1.320498046336894,1.4145079047397113
424.0,0.869839194608285,1.2291496428141517,1.32231708452249
425.0,0.9234261385217946,1.3783057884856214,1.695650189148247
426.0,0.9680379723773154,1.3278150144693934,1.6561190059443325
427.0,1.0310918770753372,1.4390753690182023,1.5925800894147326
428.0,0.9143734830994165,1.5154249652284328,1.5644091915082625
429.0,1.2024237927590977,1.467427618201037,1.6190577410565854
430.0,1.1426878278125618,1.2961929973470707,1.4883565811578219
431.0,1.0906546137174955,1.4591525258777247,1.594336073291426
432.0,1.0379391863595746,1.3840653803721639,1.415065385255304
433.0,1.0667226116354815,1.2808824211693242,1.3977263828955289
434.0,1.0200091625399843,1.4014798957616819,1.3720787986674872
435.0,0.9642938193716953,1.310796903624364,1.3617789345065754
436.0,1.0429211548065387,1.6332671994192114,1.6488206495597264
437.0,0.8870171098397814,1.5156851439258294,1.4248085953282774
438.0,0.9892627588661396,1.4405547968682357,1.7370323202403881
439.0,1.075665572160106,1.5916116122688808,1.5918547926688722
440.0,0.8905468456085291,1.4761091472897412,1.424965656080626
441.0,0.9092023946990084,1.57450300690053,1.5041162799424828
442.0,0.8418208252788101,1.3212435319012112,1.402391051887062
443.0,0.8123408133705232,1.3407308888586351,1.4465644613349289
444.0,0.8763095721720514,1.3682577435982965,1.5330894055840234
445.0,0.896820105740746,1.3078866269410467,1.7159186926937577
446.0,0.8235020998891234,1.3615122656462846,1.4882175945977865
447.0,0.8483596945812482,1.2400422971795961,1.3461763048223523
448.0,0.9222332109544911,1.3059586039828734,1.7510489686723307
449.0,0.8447618436499004,1.3153554032001276,1.5321434287170719
450.0,0.8431299697549709,1.4849065652198083,1.5177915673860745
451.0,0.9014623239422258,1.2300652876521978,1.518292253738447
452.0,0.8404953101459053,1.3152578456512833,1.6080742177128027
453.0,0.7673934992026297,1.1911029406825222,1.251899588795686
454.0,0.8643338351437548,1.3251247394209396,1.3907534990927277
