time_ns,sec.str. C$\rm\alpha$ lcb [$\rm\AA$],sec.str. C$\rm\alpha$ rbd [$\rm\AA$],sec.str. C$\rm\alpha$ [$\rm\AA$]
73.0,0.9242273884974752,1.2683361261008563,1.4339596364466138
74.0,1.0339971374147858,1.2668242431242271,1.3997023597305742
75.0,1.015197001168236,1.219931149048825,1.350511163024559
76.0,1.016251945017863,1.2752026617616374,1.3033691000381435
77.0,0.9627328211169665,1.2233410903199193,1.3782071466785302
78.0,1.0464162228935943,1.155094705503355,1.3047663535342438
79.0,1.0074019602605901,1.3403031707538864,1.3041490664362319
80.0,0.9437583161888424,1.3572653728232917,1.3968658922880681
81.0,0.8807292180350342,1.1004276100857022,1.2862293893242585
82.0,0.8900875108584377,1.1103084343296323,1.277773399935486
83.0,1.0010088686428913,1.1766674900792764,1.2749876787272614
84.0,0.9269505398489106,1.18552385644889,1.2187070931255934
85.0,0.9937011105048659,1.2293202104814855,1.344861936225256
86.0,1.0805174097616563,1.0338528323588607,1.2799654579164343
87.0,1.0801675184060369,1.261838515510629,1.3509056916130822
88.0,0.9043966342305558,1.330337252508362,1.4655021972943447
89.0,0.9487574544934944,1.1233113512362525,1.1648342719529257
90.0,0.9450831566076815,1.292709066140225,1.5542739232589828
91.0,1.0217980100427806,1.2467649269553305,1.7323211179369846
92.0,1.11171688338796,1.1801923939888233,1.50793262933965
93.0,1.0998894620613022,1.1814423172232937,1.320800580244681
94.0,1.2669750372565696,1.4832152946261818,1.4832748949845809
95.0,1.074305160187012,1.3053358167922584,1.2876443137906683
96.0,1.1001004035247763,1.3542974923565418,1.4404638094837352
97.0,1.0062767268873924,1.2117015374706972,1.3188610292871539
98.0,0.9652989289419754,1.1378715813190856,1.2526810666582575
99.0,0.9068819747620034,1.3177049291555405,1.297127105312178
100.0,1.0377853969262794,1.3583238047327884,1.295224168861979
101.0,1.1260337900245379,1.2107220834707781,1.3396607913662038
102.0,1.2014578802522284,1.3995693957935653,1.514407928905134
103.0,1.1761243514425295,1.1700941458894532,1.3679530592502376
104.0,1.066008569376782,1.1892446741886062,1.2928931297755646
105.0,1.2018977631869228,1.308528552927048,1.4557912022307609
106.0,1.1685917768060166,1.2153500164435698,1.3469141851916784
107.0,0.9860363416511359,1.337364143356189,1.3361297199681408
108.0,1.1023840025461689,1.208219860597956,1.2970967980387544
109.0,1.3035906375962014,1.249871811633339,1.4408726339529796
110.0,1.192577660955367,1.186074381328471,1.2727945305724266
111.0,1.0641358493203086,1.1236421052787426,1.2760995993435198
112.0,1.0855213977213862,1.312287863765997,1.3714476466226908
113.0,1.0077275998948205,1.2250040233952824,1.3924324879430166
114.0,1.0634315988718692,1.3802733330594181,1.4021702567032261
115.0,1.0387817410547473,1.2604768608460772,1.3969479116600567
116.0,1.006567765193004,1.378783299571932,1.4143821784534385
117.0,1.0031746580427539,1.191124003068604,1.2120832126678576
118.0,0.9798744672463936,1.2536623296767724,1.2624762324316363
119.0,1.2021831770441063,1.3805503706760656,1.395699197316365
120.0,1.4311492987138217,1.222092401778636,1.4265234388540013
121.0,1.4237688439169967,1.273083741433387,1.5407900504687573
122.0,1.3694423015206674,1.0688406703570592,1.3804082360884167
123.0,1.2921522374335856,1.522885841203141,1.6059013451692872
124.0,1.1317405807488372,1.3546008869877273,1.419465542552572
125.0,1.2291542105153719,1.2890600678357422,1.3866078546918876
126.0,1.0820519544765426,1.2948296315048318,1.3064307135895619
127.0,1.0273051182776667,1.2242188315240512,1.2010510748303362
128.0,1.0130507602663823,1.3117659794213221,1.4952258023696816
129.0,1.0440979068312695,1.4099488561558307,1.40205420159425
130.0,0.9974631807006689,1.385736320482393,1.413127211533378
131.0,0.9865862317838847,1.4238723133170976,1.3362729892047067
132.0,0.9733381141993948,1.272120076282592,1.2693507910674182
133.0,0.9066928892050404,1.373457154353119,1.3725974017626572
134.0,1.1202781990880788,1.1564701999958837,1.290783235576699
135.0,0.9690541228512537,1.2701344167649529,1.3293903764714279
136.0,0.962042530868447,1.1058128749994902,1.1906033154043987
137.0,1.054947296851148,1.2207042506363046,1.3110035983777484
138.0,0.9510334846047401,1.294904207290354,1.2523079039059208
139.0,0.962442764335039,1.3230447501581668,1.3691605367906083
140.0,0.8687910784802343,1.243318929016582,1.1609210332922189
141.0,1.0311756498032267,1.3003851195937322,1.3575560743204023
142.0,0.9834108713129475,1.2870441002607154,1.2492666234571956
143.0,0.9249192743617507,1.269721945535765,1.3345482507661448
144.0,0.8902657491208856,1.20902088948129,1.1462901723388494
145.0,1.0444982534243208,1.2714240530062815,1.3997822975560141
146.0,0.9539300532475855,1.3499351889022897,1.3675708207982749
147.0,1.089655295141964,1.2329722913264545,1.2768561662435463
148.0,0.9878354956271358,1.2754806382142674,1.3812667353566015
149.0,0.9980817489085646,1.3534656222510923,1.4068506598137258
150.0,0.9471726289338924,1.6729255690008167,1.693635491418008
151.0,0.956829764680451,1.6283903396908301,1.5567059739928852
152.0,1.0717585969536785,2.0059659404274455,2.0376709646226843
153.0,0.8673973320774134,1.2553412387403675,1.2381210263483668
154.0,0.9232484995857787,1.2884007204211996,1.4550397768993213
155.0,0.8679627566370778,1.2679273180703257,1.2483980499326566
156.0,1.0157159134309306,1.384679098159333,1.650983252292077
157.0,0.944808110794436,1.3246705521886069,1.3681313845132985
158.0,1.0021037663161558,1.3347282721114997,1.5216859823278595
159.0,0.9657239878445201,1.2595191194199862,1.3100844556090079
160.0,0.9922058340616418,1.2039467962079957,1.2589677784883444
161.0,1.0030482411677384,1.2221981950268501,1.251373805314656
162.0,0.9015931124469958,1.2727164460488487,1.2437183091002344
163.0,0.9212312949517398,1.1859767391336733,1.2456313849726155
164.0,0.960420973895806,1.3920903078381293,1.310528568921827
165.0,0.8690209882597831,1.362390385141716,1.2721416940219408
166.0,0.9209299985766587,1.4007867934027016,1.2833619688800812
167.0,0.9541797874268525,1.4081872219741691,1.3579083783567218
168.0,0.8730787539741173,1.137186966372231,1.1844204112787555
169.0,0.9055835315028036,1.37728086485795,1.2553407938130323
170.0,0.8834492186512183,1.0721537332549917,1.1343705695462885
171.0,0.8129089154124669,1.3842741186616543,1.253333852102131
172.0,0.9076404953458791,1.108081981788508,1.138625946810404
173.0,1.0046657461451014,1.3616961972397164,1.2793337408055974
174.0,1.0237616638661835,1.3554354748899,1.3811070962491536
175.0,1.015904757420445,1.716746955859266,1.6033625569756607
176.0,0.9780371873895024,1.5880453846691127,1.5225251921613323
177.0,0.8905579015200726,1.4795382153919956,1.3271617500933057
178.0,1.035077350822276,1.44357538956155,1.3472614635002234
179.0,0.9660452439138825,1.672883632009972,1.5702212196783603
180.0,0.937887737489203,1.4576462535216004,1.3303532828165183
181.0,0.8960540994507682,1.5389477770218158,1.4405851376221095
182.0,0.9113341140428237,1.6484562621037147,1.4641199306097439
183.0,1.0041876071491516,1.618656522695812,1.511918808700178
184.0,1.0149439014192658,1.6927865424652622,1.6288811630978777
185.0,0.8671743865939332,1.1336099906972723,1.072664413219652
186.0,0.8787077314854399,1.1697257355874797,1.1384670493978555
187.0,0.9034521071913298,1.262850601799059,1.2777933470425453
188.0,0.9572131727636528,1.2164909215709527,1.230776019123561
189.0,0.972278500526024,1.2202857944881838,1.2486489239686633
190.0,0.9477235389354068,1.3790925344341882,1.2666229150892148
191.0,1.020071891053731,1.0759663226190121,1.1901478303908695
192.0,0.9074656882774675,1.3725912070462687,1.3528699523214345
193.0,1.0004988123168197,1.270193023079869,1.2889895207297857
194.0,1.0074593220383514,1.2471747358850827,1.2184455999326265
195.0,0.9520247073553212,1.1111193321781385,1.2281671014113011
196.0,0.9016525294980551,1.2120852726724909,1.1741183255523278
197.0,1.1494156407334406,1.3406160005276564,1.353270244178038
198.0,0.8834630281246105,1.4327703262776028,1.2639471047653759
199.0,0.9660164194557429,1.3262816586652386,1.3375837377236686
200.0,0.8591313629750467,1.2828849323917284,1.1768194831916428
201.0,0.8847353693053538,1.2549385326252818,1.2073315798776043
202.0,1.0607382383789854,1.3283067894094756,1.3489562250115912
203.0,0.9116672221727566,1.1997030275006118,1.2349316311621688
204.0,1.0171738485815836,1.5619487406825623,1.4443332369454742
205.0,0.9771237986905063,1.3651838880346832,1.281213652194236
206.0,1.0031225485172184,1.330769831759604,1.3362401052529589
207.0,1.0125541902348987,1.3403229701607424,1.3133036324769027
208.0,0.9182457011166881,1.2160148253525147,1.1451227160515185
209.0,0.9428458827968049,1.298939561680506,1.3585273455050593
210.0,0.9656168801056554,1.2673783298420378,1.2140642700281985
211.0,0.9935259222689364,1.280089207354306,1.3247684461201792
212.0,0.8892669844011499,1.2459420707677282,1.3352363984622584
213.0,0.9425684113505536,1.3297338949292,1.3411323317090615
214.0,0.9848551572273552,1.3565440225717287,1.3215190405861672
215.0,0.9087470452582486,1.337991231852824,1.3204134714748994
216.0,0.9924181882850087,1.3130540198753857,1.3366700984011926
217.0,0.8224172015601443,1.3597660071557274,1.2641358679774735
218.0,0.9201692294278708,1.3379250402962877,1.2779839956636012
219.0,1.0107167497690661,1.3346467668503053,1.5081232089187997
220.0,0.8383817888244421,1.1963258013449902,1.1887154127337667
221.0,0.9206650257771208,1.3831815884649776,1.3884030358597843
222.0,1.0242301489897658,1.1869586088290378,1.2451223582952564
223.0,1.0192841792892418,1.0465676468924565,1.1434343307718957
224.0,0.9602847228017394,1.3278506876273277,1.2355192736304663
225.0,1.0574843373225375,1.3321084434351655,1.3207262790918073
226.0,0.8593018251059812,1.3649553226499458,1.2993536238517502
227.0,0.9998815544859675,1.2254677283775746,1.1794037751683881
228.0,0.8686702747589002,1.175275580036233,1.32586905851631
229.0,0.9345991494117372,1.3364262611076372,1.33942639284591
230.0,1.0417012794634193,1.267053528430234,1.3489864098329918
231.0,0.9513550750315903,1.3398730750896346,1.3270064798768368
232.0,0.9504602562152893,1.1995509416841708,1.257240827190082
233.0,0.8544530627006524,1.3610714176057053,1.3565114322916003
234.0,1.014034061627922,1.561803922542779,1.5261882842529955
235.0,1.03116065166503,1.3327692297984044,1.3311554161227919
236.0,0.9268367663897137,1.2998577598618142,1.2742663833894732
237.0,0.8713749226612476,1.2801842352515078,1.4785766027437002
238.0,0.956648889225197,1.3700212569882133,1.27735767209012
239.0,1.0436285916916248,1.2152340503491041,1.3483583605445875
240.0,0.8670333202862848,1.3040015766943125,1.3250028005803207
241.0,0.9939952353554321,1.3946342410789307,1.3747978251739563
242.0,0.9505108452533696,1.438127247419214,1.5658172647342206
243.0,0.8836706207619427,1.3988086017868453,1.4192367142805544
244.0,0.9340039487780765,1.388683201958145,1.472145778605365
245.0,0.8944414616323811,1.5236762828046468,1.463311827801001
246.0,1.007631439273479,1.4741086894540425,1.4266463728552798
247.0,0.9487571848932734,1.4718583404984162,1.4337440540494528
248.0,0.9639037688975607,1.492411125988173,1.4202282426535517
249.0,0.8437553553357996,1.495866193643712,1.4256807875542108
250.0,1.0181929015420892,1.4488228821886682,1.4538434944468355
251.0,0.958136445379162,1.5422461588154242,1.4895226975377491
252.0,0.9097319613025467,1.4860793062868307,1.5479557301728366
253.0,0.9893278887870846,1.4860868519098853,1.5497461960428154
254.0,0.9497195477625137,1.3329288966439552,1.501544011089206
255.0,0.9385133151813692,1.5627002042071516,1.550481977272578
256.0,1.0251329895788865,1.3637497178260243,1.4571977230398652
257.0,1.0763848535706602,1.5615420666132267,1.838504805719722
258.0,0.8618410876897804,1.446638203194277,1.467980455112708
259.0,0.826515976957055,1.5264102527189227,1.5937957915639251
260.0,0.8982112703051638,1.348039666137109,1.5304744242162036
261.0,0.9921283937568326,1.4154444946680875,1.5386310179884652
262.0,0.9769606591638065,1.33758120819043,1.408606503170836
263.0,1.0239509485328935,1.2066722361117264,1.273015358448287
264.0,0.9886217369211671,1.2341002093133515,1.4083719653201083
265.0,0.933822393567191,1.3180357678209416,1.3521038385252395
266.0,0.9148972873248435,1.35601105285056,1.3884196509259676
267.0,0.9592973728604387,1.2618435621426511,1.374373149736026
268.0,1.0065554348555472,1.4885550054223915,1.7690697566674143
269.0,0.9509568597850908,1.3706218339828526,1.575564884108076
270.0,0.9493507505856729,1.4096562457873658,1.5807326587844497
271.0,0.9451374792264395,1.4998473300348034,1.6298443544064458
272.0,0.8712390953926356,1.4002094196007056,1.3398848110103603
273.0,0.9227266039655373,1.475660500039687,1.3839199165287144
274.0,0.8992879051966303,1.402258523026092,1.3941938336574962
275.0,0.8941871938964809,1.5265104860084353,1.3997839609896296
276.0,0.9832880271727337,1.272446230587984,1.3266737068914887
277.0,0.8458640320378243,1.39665381248076,1.2550137297522317
278.0,0.9527168424478581,1.3458645890359913,1.3025197021362314
279.0,0.8515970576998169,1.3826772287634777,1.3841330047163258
280.0,0.8537656901556941,1.3715481686113713,1.3615935325565682
281.0,0.882874583433143,1.3554862230796147,1.446012048171539
282.0,1.043682720791862,1.3612919765570288,1.4580284757598816
283.0,0.9492423268522084,1.4589829357928863,1.4539161030625722
284.0,1.008386899144949,1.3623610691417443,1.334806286037577
285.0,0.9796218083542,1.3987528833548137,1.449055268575577
286.0,0.9554469806434119,1.306246484050956,1.4219331250474991
287.0,0.9907122749234504,1.4338717940299386,1.4778316233423143
288.0,0.9419935116313329,1.3258794761594532,1.3308153068091793
289.0,1.0305905389124148,1.296841441681165,1.3852422119622056
290.0,0.9438667778993498,1.33173546338248,1.3170226078309917
291.0,0.9645850306321925,1.2611939634945843,1.262158142462375
292.0,0.8316461645554478,1.0600890943182197,1.1341848102306151
293.0,0.9219913687122326,1.0850146590103285,1.1785464475126137
294.0,1.0097585797778879,1.4815135887711801,1.5204663970377188
295.0,0.9263709745748585,1.6009219849374954,1.6620696315521486
296.0,1.0081596873074739,1.4691737982145674,1.4883071082287154
297.0,1.0246812097001894,1.4230228373530038,1.4419322079200632
298.0,0.932130223274211,1.5315152944135333,1.4820948102094367
299.0,1.0073550184610571,1.5535841061806124,1.5867796976976816
300.0,1.0304357126196053,1.4498675108687127,1.4754775451054716
301.0,0.981889990027042,1.4516017775920307,1.4616269047787673
302.0,1.00113093613211,1.380525397828137,1.4200838650787089
303.0,0.995729894013697,1.4932936462455049,1.4386438972120714
304.0,0.8588714915299078,1.3993951447616815,1.3342330936843303
305.0,1.065559830814186,1.505993488886892,1.5715585103044774
306.0,1.0587699900604737,1.4945592651527746,1.5194806923032023
307.0,0.9086448759558519,1.2812681926048073,1.313455550686844
308.0,0.9434257851772183,1.5328116415216249,1.5333011132674679
309.0,1.0788612768732129,1.4653204694297817,1.411741797105308
310.0,0.9218272947668716,1.4131480355718968,1.4016198660515011
311.0,1.0556285900416669,1.5353906029308193,1.5092231936865776
312.0,1.0546460443813233,1.415213898922421,1.4197722847941259
313.0,0.9760847795743881,1.4596593267261273,1.419115608095795
314.0,1.004115478227703,1.5566078293441685,1.5113252095176075
315.0,1.0111475703949437,1.4069103283276336,1.311919319039758
316.0,0.9531115988451473,1.3247523867560145,1.2906296118014955
317.0,0.9565039943689838,1.4856855243567892,1.4042977585656984
318.0,1.0402476082872705,1.4447422761647026,1.4051261533108845
319.0,1.0189961662093368,1.4263800058074385,1.368366658941284
320.0,1.0428155083143675,1.4263070286740722,1.5455291201945094
321.0,0.9914900534074439,1.2797207087326634,1.4511917818978877
322.0,0.9090741034627421,1.3291145280573358,1.2782706463153586
323.0,0.9152941453199198,1.260867572774263,1.3610901814920717
324.0,1.0384469959996019,1.3582642601822037,1.4192797236261958
325.0,0.954971922723632,1.2906217334680887,1.2951845735188485
326.0,0.9545532410886964,1.4581936726141096,1.4255101067303895
327.0,0.9950100194599282,1.3284179621513255,1.2833787710861764
328.0,0.9907030835579721,1.533707646268253,1.4932016947141629
329.0,1.0082646870062884,1.3906781826202401,1.4027925252866968
330.0,1.101521903340509,1.377156125612799,1.4983767233606147
331.0,0.9024544829730988,1.313313796643008,1.2789870774878667
332.0,1.062936898740068,1.365757882497467,1.5262394964485246
333.0,0.99964458555285,1.2977220113207284,1.3501382139382156
334.0,0.963545393416723,1.378474517160901,1.493708581077323
335.0,1.0304988203371346,1.449536152712489,1.5471613288670374
336.0,0.9286829284006426,1.2923791353516163,1.2743321800097547
337.0,0.9462850838375226,1.3318815593270552,1.333822609531751
338.0,0.9522026088441895,1.4700874340318495,1.4275139640433103
339.0,0.992466792451867,1.0332926992472582,1.1167722195206096
340.0,0.9444438788849813,1.4300720971719838,1.4071076948355672
341.0,1.0707144398995292,1.2490646182245226,1.2480454072901075
342.0,1.099625424489735,1.3752946034919822,1.5345503615677785
343.0,0.9732401680672849,1.653176516116655,1.6878487956131694
344.0,1.0193598939725619,1.3389023383372252,1.5225219994750459
345.0,0.9028664721804707,1.346816383613134,1.2665129413083378
346.0,0.9872225196472748,1.3582270214172527,1.4247724185076835
347.0,0.9979049902194985,1.293855630828804,1.352059864025821
348.0,1.0137252604496703,1.2729967774464035,1.3636756594428807
349.0,0.9716814649110905,1.368683911504035,1.4068947197715207
350.0,1.0507576015330475,1.3109633542928005,1.4153898500297826
351.0,0.9453833828163383,1.3301043846394291,1.2638220023244062
352.0,0.9003010857305745,1.2675462253831153,1.2799077341054288
353.0,0.9235847693405239,1.2886386956378135,1.326598493044185
354.0,1.0315559360697506,1.4508110062858122,1.4493860174548183
355.0,0.9710876717764051,1.642142230386893,1.561762322767219
356.0,0.9802307039015854,1.449225020655353,1.3623048975771967
357.0,0.8945459131479364,1.3630385582803022,1.3255680839060078
358.0,1.0620427151963527,1.365568088749945,1.3851471057883213
359.0,0.9715467383189119,1.2130252612892716,1.1916934666801038
360.0,0.936858124820218,1.5242715066018298,1.5067883968435054
361.0,0.8897522266997442,1.2965458075101324,1.2621879354379637
362.0,0.9393535192092815,1.3686670504856546,1.2922592631310497
363.0,0.9558503004911096,1.3153903598726753,1.271669353917642
364.0,0.9416792960802516,1.351662377046775,1.4540152597998663
365.0,0.9486057703448223,1.3524674946206237,1.454336618412226
366.0,1.045620921313655,1.3130600540908048,1.3054767290682892
367.0,0.9604062730508152,1.4699438853909814,1.430450949125023
368.0,1.1032394433165302,1.28278822059925,1.3364279274593596
369.0,1.0093078495446228,1.1786912160196983,1.2303180086807237
370.0,1.0289211563471656,1.2697933740750043,1.2855768776727916
371.0,1.0309630579921627,1.2741795196161187,1.5648854796627327
372.0,0.9650752335315946,1.294115689762521,1.630694702314858
373.0,0.9685067094225607,1.2266205440681712,1.339715919202934
374.0,1.0287272675722243,1.3182510622251236,1.2988857648959735
375.0,0.9692564698947995,1.1912132677566434,1.3544630310384838
376.0,0.9016675773134406,1.2996344429789708,1.3534021330379873
377.0,1.1123649759399896,1.3850456186932347,1.6682170414113167
378.0,0.9771338998636271,1.1344061554932965,1.2907231245179671
379.0,0.9554313676837891,1.3132146265766798,1.3525587453513457
380.0,0.8225348211088286,0.9944262539860428,1.1214368732495084
381.0,0.8953599649203483,1.104124016488659,1.2632585308084545
382.0,0.8932806827683448,1.1876331788502554,1.2879374745640826
383.0,0.9420150172722339,1.3371405039295923,1.266896290196062
384.0,1.0040806964592166,1.2687891728755774,1.4457724746711704
385.0,1.0504349054754454,1.2200482825363472,1.4009239725958447
386.0,0.9886274000461497,1.4343550470321487,1.4592397538895607
387.0,0.9692439633567984,1.1913715778095664,1.2173725590378242
388.0,0.9862349276568583,1.1901751553710758,1.258609298426061
389.0,0.9835955953015295,1.5313197185895682,1.5341529932719375
390.0,0.9198655368239393,1.273643108291007,1.3625348381586884
391.0,0.8973368722977856,1.4083745656013997,1.4558891744856914
392.0,0.972051092397949,1.2900094457424667,1.4305937386036736
393.0,0.8935982521228469,1.2797733385554595,1.4944456120128775
394.0,0.8599694558823318,1.3070322144215858,1.3888764326441363
395.0,0.9662889054258343,1.3043635087423728,1.250493319153313
396.0,0.9426529717231182,1.206969410801385,1.172140865732
397.0,1.0092813655815105,1.2911161894565302,1.3231274148816525
398.0,0.937362742531171,1.2690254815406483,1.3275748002777332
399.0,1.0953470171934865,1.3897736313946083,1.525729697627911
400.0,0.9666467404758652,1.235508080909636,1.2525713434249068
401.0,1.0199289265750207,1.1561928370652335,1.2377856173788604
402.0,0.9106778964720836,1.2468909500520042,1.2797426565663739
403.0,1.089675151366315,1.3005595712558977,1.3370545592436842
404.0,1.0419018450004096,1.3513862531965801,1.314796171165212
405.0,0.9496842959655174,1.2560446824045735,1.2171994021444386
406.0,0.9058034686429685,1.243143748314119,1.2910335547093452
407.0,1.042687395072506,1.3310575362741663,1.325905570448848
408.0,1.0127665614846075,1.300831629558451,1.431700547959955
409.0,1.0108994078224314,1.3476427820036982,1.3447409030473612
410.0,1.0910274474115016,1.2836561737792522,1.283371641435253
411.0,0.9008476850090112,1.156567189025558,1.2915581976657995
412.0,1.0043744893257052,1.3216343607932917,1.3649671131917027
413.0,0.9214200372414979,1.2978165782035276,1.3311930054630834
414.0,0.9072763433108834,1.192280643915508,1.2326666618697206
415.0,0.9738341402958364,1.157166398952858,1.335659477098697
416.0,1.0122243092931635,1.243077295779584,1.2495273377931921
417.0,0.8969209908628365,1.2662111235960838,1.4418847784242923
418.0,0.9137825869638271,1.2206286701063875,1.520321165949725
419.0,0.9428741048191411,1.2315837592939376,1.3711578307762289
420.0,0.9372084652875854,1.1762022866485788,1.2221431227117405
421.0,0.9041572394667271,1.242807116529074,1.2186880430945015
422.0,0.9035994804316275,1.0835696992420394,1.0782649956602313
423.0,0.963358252482216,1.3253680886418244,1.4637598569446062
424.0,0.9496815751473949,1.1566168191812485,1.0916987826533768
425.0,1.0054022917141654,1.2638992710766646,1.304897955653354
426.0,0.9383416171731874,1.1151068355315565,1.1782787076615695
427.0,0.9702535618709686,1.1883991520671329,1.245772691308734
428.0,0.9504924987651452,1.2431784706860605,1.4863192740324747
429.0,0.9650214965275751,1.2981662516013948,1.3506057368037483
430.0,1.0246507819848316,1.345341414503256,1.455624478864706
431.0,1.038838290461609,1.2511993886973092,1.5912028252147776
432.0,0.9762397013182276,1.249816306519694,1.3609653626378266
433.0,1.298633836039432,1.1807862664799427,1.2796592217029348
434.0,1.0337347992486567,1.1684918330066802,1.3456558607820737
435.0,0.9724621058173532,1.3343967266138952,1.2511586252732199
436.0,0.9371041230753233,1.2608507469723216,1.2099140332199785
437.0,0.8917779779546195,1.3657024728548506,1.5398996509984648
438.0,1.0315900612889783,1.221719347347514,1.288285252934836
439.0,0.9513912781180826,1.250816120162846,1.4110435651185216
440.0,1.013084026657679,1.3287547234676338,1.4554095574004022
441.0,1.1002833040099302,1.3131775047115257,1.553246784373706
442.0,0.9268035778313767,1.3265032459441135,1.3875513369928023
443.0,0.9934446590148245,1.2555945690429817,1.4476176451714202
444.0,1.0678278518465807,1.2443435546797916,1.3986552102604362
445.0,0.9810197732956909,1.1417361456595547,1.2121138363483972
446.0,1.0173371890567704,1.2346976082525638,1.3608630411052902
447.0,0.9362909605852585,1.235179357666802,1.3090663799276083
448.0,0.8836968657024176,1.3663928616037482,1.3484660602172864
449.0,0.9696344011106403,1.4015122863962626,1.3442924649512051
450.0,0.9932598448819403,1.2720715155196651,1.3306122228963064
451.0,1.0598327262406373,1.2956734182186753,1.2959241627565259
452.0,0.9718932701095622,1.1746363625425964,1.4968714950858595
453.0,0.9063812624124494,1.2739678535796457,1.3180936410794728
454.0,0.8897378142258452,1.3548247041029384,1.2792073455237456
