frame	complex	receptor	ligand	dG
52	-22756.09097784	-5937.80623784	-16757.90009544	-60.38464455999929
53	-22764.1183496	-5941.02199416	-16760.65118216	-62.445173280000745
54	-22734.65552704	-5909.85156272	-16769.32042176	-55.48354255999948
55	-22753.00344368	-5961.904830240001	-16729.46421512	-61.63439832000222
56	-22781.83337864	-5952.26853584	-16773.75538736	-55.80945543999769
57	-22765.935658	-5940.574856880001	-16762.38672816	-62.97407295999801
58	-22771.56986744	-5940.617409199999	-16768.81689456	-62.135563679999905
59	-22775.12000304	-5951.81829032	-16766.5895636	-56.71214912000141
60	-22797.96915096	-5932.12159208	-16800.5396388	-65.30792008000208
61	-22815.91862136	-5951.68479872	-16804.21320744	-60.020615200002794
62	-22799.96048024	-5955.03045704	-16776.78165216	-68.14837103999889
63	-22823.48246648	-5955.375813199999	-16808.48951	-59.617143280000164
64	-22768.61139552	-5961.44250008	-16741.7936568	-65.37523864000104
65	-22796.409713600002	-5930.180218	-16794.40348256	-71.82601304000127
66	-22854.96728736	-5943.97816432	-16845.12136696	-65.8677560799988
67	-22877.98085064	-5989.710045760001	-16837.6711176	-50.59968727999876
68	-22815.51549704	-5972.19624384	-16789.06118976	-54.258063440000114
69	-22845.33130256	-5955.4732161599995	-16832.55999744	-57.298088960000314
70	-22781.27581232	-5971.14094728	-16757.774966800003	-52.359898239996255
71	-22790.45236008	-5969.954372960001	-16766.28579224	-54.212194879997696
72	-22772.092510799997	-5973.31230568	-16745.59048456	-53.1897205599962
73	-22737.697067279998	-5932.11058512	-16760.14632472	-45.440157439996256
74	-22811.451326960003	-5959.55234304	-16800.074608720002	-51.82437520000167
75	-22828.1687164	-5949.36275072	-16828.979318960002	-49.82664671999737
76	-22845.960260160005	-5941.587702960001	-16854.81629224	-49.55626496000332
77	-22800.56317808	-5926.736456079999	-16820.52815216	-53.29856984000071
78	-22758.631538079997	-5978.47096016	-16717.35131352	-62.8092643999953
79	-22797.08568336	-5961.374347919999	-16776.57808144	-59.133254000003944
80	-22798.269910879997	-5960.313751119999	-16779.8800752	-58.07608455999798
81	-22723.5532464	-5956.97839208	-16706.87192592	-59.7029283999982
82	-22754.48861056	-5961.7025848	-16735.11430496	-57.67172080000091
83	-22782.115418639998	-5951.21201712	-16777.30519568	-53.59820583999681
84	-22794.927551039997	-5948.10744984	-16781.6521092	-65.16799199999514
85	-22817.88570816	-5966.697260319999	-16790.9519816	-60.23646624000321
86	-22756.93745224	-5942.88995664	-16759.35330472	-54.69419087999995
87	-22789.839131279998	-5973.19376456	-16752.42755144	-64.21781527999701
88	-22779.29269816	-5954.7881284800005	-16770.07032256	-54.43424711999978
89	-22831.48336352	-5944.86174592	-16822.99207488	-63.629542720002064
90	-22821.35415488	-5966.29947168	-16796.570246799998	-58.48443639999823
91	-22801.162325920002	-5948.397385200001	-16796.925041280003	-55.83989943999768
92	-22789.13046376	-5916.73891352	-16810.86897128	-61.52257896000083
93	-22776.816820799995	-5943.03963248	-16778.6633884	-55.11379991999638
94	-22786.4489396	-5944.508087360001	-16797.30283392	-44.63801831999808
95	-22867.016176399997	-5927.6668499200005	-16891.28118464	-48.068141839998134
96	-22776.61680984	-5907.513605040001	-16820.404297600002	-48.69890719999967
97	-22717.28031712	-5968.16853664	-16699.71514424	-49.39663624000241
98	-22767.369164800002	-5931.3388733599995	-16781.731786880002	-54.298504559999856
99	-22835.271539600002	-5926.274841279999	-16849.88674864	-59.10994968000159
100	-22808.176180559996	-5955.1887792	-16796.019763919998	-56.967637440000544
101	-22765.86138848	-5954.05081368	-16765.463227440003	-46.34734735999882
102	-22748.31039648	-5919.039446320001	-16775.168294240004	-54.102655919992685
103	-22784.478786080002	-5936.51097888	-16798.75285568	-49.214951520003524
104	-22760.79241744	-5945.8714744	-16770.334017359997	-44.58692568000333
105	-22784.43378072	-5985.55308288	-16742.86608504	-56.01461279999785
106	-22730.442868079997	-5910.02598848	-16775.62995472	-44.78692487999797
107	-22691.65851224	-5941.044120160001	-16703.056859120003	-47.557532959996024
108	-22701.033125760005	-5934.22989384	-16727.8179588	-38.98527312000806
109	-22664.4058064	-5876.29820096	-16739.66916904	-48.438436399996135
110	-22638.21953872	-5901.39912	-16693.433402880004	-43.38701583999864
111	-22691.32406472	-5908.7338196	-16739.95318104	-42.63706408000144
112	-22667.53246032	-5943.583693199999	-16677.25998264	-46.68878448000032
113	-22724.77720848	-5960.41749736	-16725.18123696	-39.178474159998586
114	-22695.734231199996	-5950.13705152	-16705.739991439998	-39.85718823999923
115	-22712.011136080004	-5922.819552	-16746.92590488	-42.265679200001614
116	-22820.116892079997	-5960.45700144	-16820.92456808	-38.73532255999453
117	-22673.831847039997	-5929.587615199999	-16707.20331384	-37.04091799999878
118	-22757.51053936	-5961.03366688	-16756.791318	-39.685554479998245
119	-22770.838522720005	-5957.3343677600005	-16764.530852400003	-48.9733025600035
120	-22715.03660176	-5933.0243853599995	-16738.444437439997	-43.567778960001306
121	-22709.71045088	-5918.01865888	-16737.33967016	-54.35212184000193
122	-22765.334409839998	-5952.271077120001	-16758.05691448	-55.00641823999831
123	-22881.81547736	-5942.626171440001	-16875.12883712	-64.06046880000213
124	-22827.26740376	-5957.32488256	-16808.58676072	-61.355760479997116
125	-22775.302502000002	-5935.959574160001	-16781.84330688	-57.49962095999945
126	-22912.043954560002	-5942.795362319999	-16908.515668800002	-60.73292343999856
127	-22803.295359120002	-5941.40209648	-16808.27537544	-53.61788720000186
128	-22838.31261368	-5970.79110816	-16814.236868239997	-53.284637280001334
129	-22808.370891439998	-5916.64523648	-16835.641494479998	-56.08416048000072
130	-22673.78949672	-5935.1731578399995	-16689.69906704	-48.91727184000047
131	-22773.15457032	-5929.941151360001	-16800.85139208	-42.36202687999685
132	-22702.3506272	-5902.621038879999	-16746.181771839998	-53.54781648000426
133	-22780.61414864	-5908.8671788	-16835.763784000002	-35.98318583999935
134	-22765.3744404	-5919.5062268	-16797.1098584	-48.75835519999964
135	-22752.49021784	-5941.4985068	-16755.21889648	-55.77281456000128
136	-22741.93921632	-5932.13347912	-16764.61171016	-45.19402704000095
137	-22788.53721304	-5935.26042216	-16795.20233344	-58.074457439997786
138	-22753.48739768	-5906.629175360001	-16788.54133864	-58.31688367999959
139	-22756.435609359996	-5941.477910320001	-16762.29542008	-52.66227895999327
140	-22799.33235968	-5949.61897608	-16795.050260480002	-54.66312311999718
141	-22692.598058879998	-5958.36561936	-16683.9080048	-50.32443471999795
142	-22726.145341359996	-5895.98873824	-16777.06621008	-53.090393039994524
143	-22673.21474616	-5880.16298032	-16743.477611920003	-49.5741539199953
144	-22831.87503808	-5946.25643648	-16828.16519632	-57.45340528000088
145	-22733.36851408	-5923.29502816	-16762.16692112	-47.90656480000325
146	-22781.54202224	-5955.0135292800005	-16769.682207359998	-56.846285600000556
147	-22806.81948544	-5942.39350336	-16804.671527680002	-59.754454399997485
148	-22821.702811119998	-5956.20595112	-16804.9295124	-60.567347600001085
149	-22702.33739216	-5897.547628959999	-16749.295600639998	-55.49416256000404
150	-22762.575705119998	-5951.88189128	-16758.91560176	-51.77821208000023
151	-22760.520175920003	-5943.6522505600005	-16754.40473336	-62.46319200000289
152	-22811.24578944	-5977.5721287999995	-16769.02839464	-64.64526599999954
153	-22798.84293016	-5936.61339816	-16800.403399360002	-61.82613263999883
154	-22819.03277856	-5931.740190160001	-16827.98027248	-59.3123159200004
155	-22772.94215592	-5939.023847279999	-16779.4599352	-54.45837344000029
156	-22804.566146799996	-5979.27658992	-16771.7197916	-53.56976527999359
157	-22815.349009280002	-5953.55634296	-16814.2885332	-47.504133120000915
158	-22740.53529272	-5923.648745360001	-16771.19568608	-45.69086127999981
159	-22762.885152719995	-5947.49579824	-16768.53280376	-46.85655071999281
160	-22736.81317368	-5917.83123048	-16763.05862008	-55.92332312000144
161	-22787.570376319996	-5946.1988068	-16784.608581440003	-56.7629880799941
162	-22762.8771028	-5919.0445748	-16784.916184240003	-58.91634375999638
163	-22782.834706560003	-5937.76983288	-16784.72003824	-60.3448354400025
164	-22776.69605232	-5939.9269849600005	-16788.73785288	-48.031214480000926
165	-22789.175805680003	-5940.91754544	-16781.42181136	-66.83644888000345
166	-22826.536873280005	-5959.7082476	-16803.489249680002	-63.33937600000354
167	-22822.074127279997	-5973.50453944	-16795.93451608	-52.63507175999621
168	-22784.34447456	-5960.23565952	-16777.01469248	-47.09412255999996
169	-22741.63790024	-5916.695027999999	-16782.1987904	-42.744081839999126
170	-22794.43781032	-5981.7593752	-16757.31463296	-55.363802160001796
171	-22787.069285200003	-5951.03247728	-16775.043423280003	-60.99338463999811
172	-22709.9927916	-5911.36966584	-16740.564714400003	-58.05841135999799
173	-22760.57526024	-5953.652709360001	-16756.31327192	-50.60927895999703
174	-22739.50843712	-5899.6951704	-16784.656363359998	-55.15690335999898
175	-22783.127283520003	-5942.68412496	-16783.06886928	-57.37428928000372
176	-22775.842436960003	-5923.165486479999	-16796.739889919998	-55.93706056000519
177	-22778.92841032	-5940.81176376	-16784.23150536	-53.88514120000036
178	-22802.96152544	-5930.722414080001	-16811.73632016	-60.50279120000414
179	-22739.67966696	-5930.47144608	-16745.9832676	-63.2249532800015
180	-22762.24867784	-5950.17054192	-16758.4837344	-53.59440152000025
181	-22766.558981839997	-5977.2805579999995	-16744.394618320002	-44.8838055199958
182	-22802.20284744	-5970.236654560001	-16791.21062968	-40.755563199996686
183	-22720.989534480002	-5956.56494624	-16726.02564856	-38.39893968000251
184	-22702.828898240004	-5927.31742248	-16723.44087232	-52.07060344000638
185	-22703.403445840006	-5975.3718327199995	-16684.527324239996	-43.50428888000897
186	-22779.12220704	-5966.286818879999	-16765.41206656	-47.423321600002964
187	-22714.267819039997	-5934.496718640001	-16731.3413124	-48.429787999994005
188	-22730.68610104	-5951.4649928	-16731.56837792	-47.65273031999823
189	-22672.5570584	-5924.296551439999	-16699.22308568	-49.03742128000158
190	-22691.93970152	-5937.675634880001	-16707.02346224	-47.24060440000176
191	-22674.70698944	-5963.24150304	-16655.53012656	-55.93535984000118
192	-22793.055266640004	-5962.0375808	-16782.7797924	-48.23789344000397
193	-22654.262537119997	-5912.39065344	-16695.444857600003	-46.427026079993084
194	-22650.80632928	-5926.024102320001	-16687.0601092	-37.7221177600004
195	-22732.46609944	-5927.3768508	-16764.38502768	-40.704220960000384
196	-22733.895965760003	-5909.02295864	-16782.9568176	-41.91618952000499
197	-22719.918485120004	-5930.33408928	-16745.208627440003	-44.37576840000111
198	-22742.750573920002	-5957.4064548	-16747.54231288	-37.801806240004225
199	-22668.27009832	-5908.891641679999	-16713.9392692	-45.43918744000257
200	-22787.450583440004	-5940.2479364	-16804.37408816	-42.82855888000631
201	-22796.678276	-5959.237073359999	-16794.07474976	-43.36645288
202	-22737.884070800003	-5937.100795359999	-16754.18357256	-46.59970288000477
203	-22749.29884544	-5941.39146408	-16764.611155280003	-43.29622607999772
204	-22730.007675120003	-5915.17838904	-16762.616860079997	-52.21242600000551
205	-22721.0013168	-5934.64626536	-16740.45820744	-45.8968440000026
206	-22675.24364536	-5943.3892206400005	-16687.120214079998	-44.73421063999922
207	-22719.745574480003	-5936.11431472	-16736.329403120002	-47.30185664000237
208	-22750.303665040003	-5944.11846872	-16758.71551576	-47.469680560003326
209	-22710.38928448	-5927.57098864	-16736.39308904	-46.425206799998705
210	-22650.10268864	-5940.6644892799995	-16665.950251919996	-43.48794744000406
211	-22756.26069464	-5932.23358632	-16775.529053439997	-48.49805488000493
212	-22681.651727840002	-5929.88946808	-16697.63312656	-54.12913320000371
213	-22741.5395996	-5933.9704588800005	-16755.052539919998	-52.51660080000147
214	-22731.1328212	-5927.7052152	-16759.203962879998	-44.223643120003544
215	-22705.159463199998	-5953.21124984	-16705.21064808	-46.73756527999649
216	-22713.49845344	-5918.0778875999995	-16741.49053792	-53.9300279199997
217	-22834.16203168	-5960.2197448	-16817.985915999998	-55.95637088000149
218	-22789.17512336	-5933.46074712	-16792.21454784	-63.49982839999939
219	-22770.77702632	-5936.61589472	-16775.238996800002	-58.92213479999555
220	-22748.775464719998	-5968.074632080001	-16728.58987328	-52.11095935999401
221	-22873.421365119997	-5964.887152959999	-16856.697288080002	-51.83692407999479
222	-22703.332600479996	-5937.52340608	-16704.240171999998	-61.569022399999085
223	-22720.174133839995	-5928.50053048	-16741.60761376	-50.0659895999961
224	-22708.88973824	-5961.022572639999	-16699.69513752	-48.17202808000002
225	-22792.802569039995	-5937.4769876	-16793.81225984	-61.513321599995834
226	-22779.67067768	-5934.755519599999	-16783.994875679997	-60.92028240000218
227	-22761.069286079997	-5909.5208036799995	-16785.386469359997	-66.1620130400006
228	-22729.67600968	-5923.585318799999	-16734.30397336	-71.78671751999718
229	-22778.78947064	-5946.31483376	-16776.37516368	-56.09947319999992
230	-22832.49800472	-5946.06180808	-16824.288492	-62.147704639999574
231	-22751.86007344	-5942.79174344	-16752.37354176	-56.69478823999816
232	-22806.147902959998	-5950.10476064	-16795.046933200003	-60.99620911999591
233	-22761.74297096	-5950.983398719999	-16743.313539439998	-67.44603280000229
234	-22793.4813144	-5950.760704560001	-16784.99448192	-57.72612791999927
235	-22833.45292296	-5973.79093152	-16806.963089920002	-52.69890151999789
236	-22834.18915352	-5926.0923264	-16842.225451360002	-65.87137575999805
237	-22781.13060328	-5934.5604892	-16787.419760400004	-59.150353679993714
238	-22772.187799679996	-5917.21575184	-16798.02236088	-56.94968695999705
239	-22750.88442832	-5955.32921512	-16735.30345168	-60.25176152000131
240	-22810.70655872	-5967.80723712	-16784.78239	-58.11693160000141
241	-22778.681032799996	-5931.037051200001	-16795.05201	-52.591971599995304
242	-22696.85379032	-5936.06578976	-16709.3333732	-51.45462736000263
243	-22756.61514416	-5941.6944837599995	-16762.268474	-52.65218640000239
244	-22848.90054016	-5967.5789988	-16827.78956568	-53.53197568000178
245	-22852.7094136	-5965.35716472	-16826.326922	-61.02532688000065
246	-22802.710490560003	-5914.656755439999	-16822.56127976	-65.49245536000308
247	-22721.801846640003	-5921.55561544	-16731.58448208	-68.66174912000133
248	-22712.902768	-5947.45737624	-16707.59748536	-57.8479064000021
249	-22722.16207856	-5945.235327999999	-16724.21697728	-52.709773279999354
250	-22765.955709679998	-5947.97900816	-16763.08432928	-54.89237223999953
251	-22820.581136880002	-5957.7779208	-16807.510607600005	-55.29260847999831
252	-22777.249568159998	-5943.70473744	-16778.3273612	-55.217469519997394
253	-22785.223563760002	-5939.3126044	-16785.39319712	-60.51776224000059
254	-22860.519380240003	-5980.1027176	-16818.0422272	-62.37443544000416
255	-22851.98732096	-5930.526654	-16869.425508400003	-52.03515855999649
256	-22786.874098639997	-5938.80023368	-16789.597405840002	-58.476459119992796
257	-22821.270422239995	-5951.78818288	-16814.39136536	-55.09087399999771
258	-22833.35160912	-5922.43023968	-16843.516030799998	-67.40533864000099
259	-22805.77890368	-5933.1142308	-16807.25829888	-65.40637399999832
260	-22810.851752479997	-5935.32654304	-16814.886627840002	-60.63858159999654
261	-22786.77210888	-5922.504772	-16805.48150944	-58.785827439998684
262	-22677.3203308	-5900.023629039999	-16721.74636424	-55.55033752000236
263	-22769.704071279997	-5936.16628336	-16768.598419600003	-64.93936831999235
264	-22826.334865200002	-5943.79582432	-16824.777706160003	-57.76133471999856
265	-22891.56477248	-5930.4258097599995	-16892.53656496	-68.60239776000162
266	-22830.98523096	-5967.766152	-16808.500546239997	-54.71853272000226
267	-22835.770307199997	-5936.374922800001	-16836.77150136	-62.623883039996144
268	-22797.999577040002	-5943.85134632	-16795.39803128	-58.75019944000087
269	-22855.70831464	-5955.493034800001	-16837.74303424	-62.47224559999813
270	-22807.7751612	-5957.39501192	-16792.374548	-58.00560127999779
271	-22780.84194464	-5944.59568792	-16787.54002824	-48.70622847999766
272	-22786.98894656	-5964.97749176	-16769.220810879997	-52.79064392000146
273	-22830.986173680005	-5938.3811848000005	-16840.40671776	-52.19827112000348
274	-22811.814255920002	-5946.65281472	-16805.97370144	-59.18773976000011
275	-22813.56939944	-5924.1862806399995	-16843.81633488	-45.56678391999958
276	-22773.38454016	-5978.016665120001	-16741.358066880002	-54.00980815999719
277	-22796.618047519998	-5915.901999920001	-16821.0733268	-59.64272079999864
278	-22791.143923200005	-5952.20831952	-16785.97052864	-52.96507504000692
279	-22816.2129036	-5963.083163439999	-16789.60229304	-63.52744712000276
280	-22788.52803352	-5941.079167920001	-16802.39202344	-45.05684216000009
281	-22851.6496156	-5956.797150719999	-16838.197467680002	-56.65499719999934
282	-22826.709917919998	-5943.1789896	-16828.47513344	-55.05579487999785
283	-22792.67802256	-5929.58730216	-16801.7445164	-61.346204000004946
284	-22830.620238879997	-5932.6130895999995	-16839.49885648	-58.508292799997434
285	-22765.587938880002	-5938.65556648	-16760.84237184	-66.0900005600015
286	-22776.608283440004	-5937.03938848	-16780.93941784	-58.629477120004594
287	-22824.715072960003	-5911.2645308	-16852.662846400002	-60.78769576000195
288	-22818.27426296	-5930.138552	-16828.87455128	-59.261159679997945
289	-22798.054547199998	-5956.09486296	-16780.47406	-61.48562423999829
290	-22723.641331839997	-5919.67190592	-16747.76177496	-56.20765095999741
291	-22848.6859464	-5915.370425120001	-16877.970715440002	-55.344805839999026
292	-22800.846084959998	-5870.3887456	-16869.28671312	-61.170626239996636
293	-22726.81453304	-5907.28117696	-16764.3562848	-55.17707127999893
294	-22816.68190272	-5954.44433184	-16806.85031472	-55.387256160000106
295	-22878.88112184	-5953.89569584	-16862.147099679998	-62.838326320001215
296	-22772.70883352	-5930.269016079999	-16794.86588536	-47.573932079998485
297	-22720.626647600002	-5930.67195776	-16728.37869536	-61.5759944800011
298	-22814.178019519997	-5949.6192764	-16808.051744880002	-56.50699823999457
299	-22793.74914544	-5945.178359919999	-16789.968227679998	-58.60255784000401
300	-22836.433047920003	-5942.927971679999	-16825.767149280004	-67.73792696000237
301	-22714.31403656	-5916.04097888	-16742.461764720003	-55.811292959999264
302	-22731.299072	-5939.550007440001	-16737.95381312	-53.795251440002176
303	-22836.5973688	-5950.624886240001	-16828.6838232	-57.28865935999784
304	-22767.031682	-5925.05140336	-16780.28989128	-61.69038735999857
305	-22766.0996448	-5926.65826112	-16788.08321368	-51.35816999999952
306	-22782.545275999997	-5950.4055164	-16775.589898719998	-56.54986087999714
307	-22778.68463712	-5955.1147548	-16755.53522664	-68.03465567999956
308	-22822.078413999996	-5961.94873808	-16798.58915672	-61.5405191999962
309	-22833.53333008	-5969.9349056	-16804.77954008	-58.8188844000033
310	-22829.1608088	-5994.50373688	-16779.91653176	-54.74054015999718
311	-22796.9481436	-5944.36227488	-16796.614486960003	-55.97138175999498
312	-22753.704810720003	-5964.81842032	-16731.371261120003	-57.51512928000011
313	-22758.22420248	-5960.764824160001	-16745.89085872	-51.56851960000131
314	-22714.86645888	-5981.084727280001	-16684.52256712	-49.25916447999771
315	-22752.48529752	-5927.78895296	-16773.289934800003	-51.406409759998496
316	-22807.45552848	-5955.654807280001	-16795.40814448	-56.39257672000167
317	-22843.740789440002	-5949.9610348	-16834.032737600002	-59.74701704000108
318	-22855.126680159996	-5986.43266376	-16807.65529712	-61.03871927999717
319	-22731.62049128	-5930.129400080001	-16747.39077904	-54.100312159996975
320	-22794.36360112	-5981.859722560001	-16761.832392160002	-50.67148639999505
321	-22764.070029839997	-5997.57177616	-16706.010314159998	-60.48793952000051
322	-22714.445925519998	-5941.66718584	-16718.41062136	-54.36811831999876
323	-22791.6537912	-5948.72874152	-16782.43943608	-60.48561359999803
324	-22765.581819200004	-5974.9612648	-16726.18604376	-64.43451064000328
325	-22813.442929200002	-5974.2328124000005	-16783.6321632	-55.57795360000091
326	-22838.87336328	-5929.0595032	-16839.09562816	-70.71823192000011
327	-22811.00137224	-5963.92498376	-16791.195272880002	-55.88111559999743
328	-22720.728897920002	-5945.846347760001	-16718.6634168	-56.21913336000216
329	-22753.56270736	-5973.12937856	-16728.779379280004	-51.653949519997695
330	-22836.93580904	-5953.977280320001	-16818.16478936	-64.79373935999683
331	-22794.159709440002	-5976.62326992	-16760.16921792	-57.36722160000136
332	-22816.236261680002	-5962.90207696	-16786.429999919997	-66.90418480000517
333	-22725.6456008	-5949.93601584	-16718.21223328	-57.497351679998246
334	-22770.103051759997	-5939.500084400001	-16757.81565168	-72.78731567999785
335	-22704.863130560003	-5955.23702584	-16688.956624000002	-60.66948072000014
336	-22793.962416640003	-5971.886682079999	-16760.15890144	-61.916833120001684
337	-22820.4818708	-5993.40181368	-16767.471494880003	-59.60856223999508
338	-22771.87758168	-5937.29063144	-16779.27458624	-55.31236400000125
339	-22809.92739648	-5935.57069816	-16809.75146864	-64.60522968000078
340	-22841.224915439998	-5981.48133536	-16793.880427279997	-65.86315280000053
341	-22910.893054879998	-5964.62466568	-16891.65550432	-54.61288487999991
342	-22896.770121840003	-5969.108252	-16872.19447432	-55.467395520005084
343	-22823.94089976	-5987.62104104	-16781.45325616	-54.86660256000323
344	-22752.10709744	-5937.853427360001	-16750.42987608	-63.82379399999627
345	-22752.8512372	-5944.272991840001	-16744.99101072	-63.587234639999224
346	-22750.519241679995	-5944.9123252	-16750.88207928	-54.72483719999582
347	-22842.072725839997	-5958.654587439999	-16827.978447120004	-55.439691279992985
348	-22825.353600399998	-5968.994493440001	-16789.013178480003	-67.34592847999374
349	-22826.843732480003	-5962.72084688	-16811.381481919998	-52.741403680003714
350	-22747.221023039998	-5964.73020816	-16728.43017544	-54.06063943999834
351	-22897.64732872	-5974.7765332	-16872.55417432	-50.316621199999645
352	-22769.078980399998	-5951.2011092	-16757.88473528	-59.99313591999817
353	-22754.91863152	-5952.70648992	-16744.71762512	-57.4945164799974
354	-22773.976983359997	-5989.06035304	-16732.501004960002	-52.41562535999401
355	-22791.8852036	-5940.8459188	-16787.7231416	-63.316143199997896
356	-22801.706563360003	-5974.00660304	-16771.45268376	-56.24727656000323
357	-22869.688159999998	-5958.57844192	-16862.26043616	-48.84928192000007
358	-22778.8024924	-5923.5494958399995	-16802.801664960003	-52.451331599993864
359	-22774.60566608	-5952.0039696	-16766.480135600003	-56.12156087999756
360	-22717.99464176	-5964.643919120001	-16692.781072320002	-60.56965031999789
361	-22768.579474399998	-5938.14182952	-16763.13985728	-67.29778759999681
362	-22822.62081056	-5975.080786400001	-16787.38149136	-60.1585328000001
363	-22775.82004048	-5945.1452075199995	-16770.9458948	-59.728938160002144
364	-22837.502143199996	-5937.71759752	-16843.30696328	-56.4775823999953
365	-22730.13692008	-5934.60851544	-16747.99147504	-47.53692960000262
366	-22843.726542320004	-5988.0188444	-16798.4922808	-57.21541712000544
367	-22863.03386064	-5910.006730960001	-16900.92579424	-52.101335439998365
368	-22785.6660916	-5917.4554384	-16814.42773752	-53.78291567999986
369	-22776.66738176	-5897.125739280001	-16825.31229768	-54.229344799998216
370	-22686.662034319997	-5905.98530296	-16737.631271119997	-43.045460240002285
371	-22817.59642016	-5967.68470648	-16789.623104	-60.288609679999354
372	-22817.41772104	-5940.69772832	-16818.188916000003	-58.531076719998964
373	-22794.035614639997	-5930.3216336000005	-16813.63141936	-50.082561679995706
374	-22818.841200079998	-5941.876124719999	-16824.12285632	-52.84221904000151
375	-22761.253658719997	-5934.0059716	-16767.562713119998	-59.684973999999784
376	-22766.43625368	-5953.598445919999	-16757.07176712	-55.76604063999912
377	-22823.853276960002	-5977.88407272	-16787.30894384	-58.66026040000361
378	-22853.902422799998	-5947.2275637600005	-16850.749579760002	-55.925279279996175
379	-22859.9828092	-5956.869854959999	-16849.37167424	-53.74128000000201
380	-22767.46234392	-5961.36733656	-16748.38647848	-57.70852888000081
381	-22841.603042079998	-5915.14075896	-16871.902399599996	-54.55988351999986
382	-22829.48840504	-5932.98548096	-16844.07109536	-52.43182872000034
383	-22813.808152720005	-5941.01067104	-16814.26478072	-58.53270096000415
384	-22734.004739279997	-5974.2949032	-16706.958921600002	-52.75091447999512
385	-22886.322732720004	-5972.6066652	-16861.68044216	-52.035625360003905
