frame	complex	receptor	ligand	dG
50	-22776.052101120003	-5836.57146592	-16855.468149120003	-84.01248607999878
51	-22739.423402080003	-5830.191537600001	-16818.350650239998	-90.88121424000565
52	-22765.00335432	-5892.1712800800005	-16808.879311999997	-63.9527622400019
53	-22728.00355664	-5845.74881432	-16806.84250408	-75.4122382400019
54	-22792.054589440002	-5854.47691096	-16858.64557344	-78.93210504000308
55	-22705.0455924	-5835.15781448	-16787.89500704	-81.99277088000235
56	-22764.486760960004	-5857.22400256	-16821.51109192	-85.75166648000231
57	-22765.121059840003	-5848.94476616	-16832.19406536	-83.98222832000465
58	-22835.546515759997	-5879.0603124	-16869.3095652	-87.17663815999549
59	-22740.412624800003	-5853.67271024	-16805.02032696	-81.71958760000416
60	-22718.93643416	-5863.7801136	-16786.200768400002	-68.95555216000139
61	-22709.28473888	-5825.54061728	-16798.82959264	-84.91452896000192
62	-22726.345559119996	-5839.17807008	-16806.94679496	-80.22069407999516
63	-22710.099297120003	-5815.16433584	-16827.53823768	-67.39672360000259
64	-22749.954053359997	-5830.4912286399995	-16830.0947996	-89.36802511999849
65	-22752.23606592	-5837.80401344	-16835.35576776	-79.07628471999851
66	-22837.28546912	-5862.84085744	-16886.23227624	-88.21233544000279
67	-22805.42924384	-5850.25616816	-16868.06197352	-87.11110216000088
68	-22759.760140719998	-5820.988480720001	-16863.91898584	-74.85267415999988
69	-22795.47058368	-5828.50665128	-16895.133233120003	-71.83069927999532
70	-22831.886393520002	-5830.8781404	-16916.46691248	-84.54134064000391
71	-22839.237302479996	-5857.902805840001	-16914.414104159998	-66.92039247999855
72	-22774.42364168	-5846.33825272	-16857.8437636	-70.24162535999858
73	-22767.514180560003	-5814.42914928	-16882.688558719998	-70.39647256000535
74	-22815.619985759997	-5838.02688008	-16893.84213136	-83.7509743199953
75	-22833.89561784	-5866.331024079999	-16901.427649279998	-66.13694448000388
76	-22728.374061040002	-5871.23632688	-16775.0204444	-82.11728976000086
77	-22734.44041792	-5857.30797312	-16801.199390240003	-75.93305455999871
78	-22787.03465272	-5871.55567592	-16835.95088624	-79.52809056000115
79	-22822.86264376	-5861.72761592	-16875.822500000002	-85.31252783999662
80	-22786.51684576	-5864.85378864	-16844.09651984	-77.56653727999947
81	-22775.10283152	-5865.7064142399995	-16822.33729496	-87.05912231999537
82	-22790.102981440003	-5861.74868352	-16850.284475760003	-78.0698221599996
83	-22744.46341136	-5865.03542728	-16800.56875792	-78.85922616000244
84	-22769.24275528	-5858.35692096	-16827.82184344	-83.06399088000035
85	-22731.62882888	-5844.55727304	-16809.97440616	-77.09714967999753
86	-22736.533879920004	-5846.07682656	-16802.2085464	-88.2485069600043
87	-22775.039378399997	-5869.402154	-16817.8340492	-87.8031751999988
88	-22805.408998640003	-5859.059364080001	-16852.309267599998	-94.04036696000549
89	-22792.93546704	-5876.3063468	-16847.321846000003	-69.30727423999633
90	-22798.70046544	-5885.61869608	-16838.56207864	-74.51969072000065
91	-22795.64664	-5880.071497360001	-16837.51041624	-78.06472639999993
92	-22835.011519599997	-5874.44789168	-16884.36189512	-76.20173279999653
93	-22735.08158152	-5863.36830672	-16799.397684159998	-72.31559064000248
94	-22691.327639600004	-5851.668693359999	-16759.949135439998	-79.70981080000638
95	-22695.97395008	-5853.901050480001	-16767.34990512	-74.72299447999467
96	-22785.84015896	-5884.1436976	-16827.45601832	-74.24044303999835
97	-22822.398566720003	-5908.542117839999	-16845.545802319997	-68.31064656000672
98	-22815.98483656	-5896.26455544	-16837.028875440003	-82.69140567999784
99	-22792.005588	-5863.155967680001	-16846.51680664	-82.33281367999734
100	-22808.565000239996	-5853.59776032	-16868.092784	-86.87445591999494
101	-22775.93243456	-5856.80844704	-16834.73274896	-84.39123856000151
102	-22775.674720720002	-5881.68966168	-16800.95384272	-93.0312163200033
103	-22756.219964079995	-5877.09069632	-16793.416999840003	-85.71226791999288
104	-22858.457388959996	-5884.57329512	-16887.38767992	-86.49641391999467
105	-22784.37468112	-5876.6472287199995	-16823.09854896	-84.62890344000334
106	-22775.71723624	-5866.261860559999	-16822.07909512	-87.37628056000176
107	-22780.627304079997	-5864.8966267999995	-16840.67865208	-75.05202519999511
108	-22770.738767199997	-5887.912474559999	-16806.44005576	-76.38623688000007
109	-22733.02911056	-5838.27546288	-16826.96289728	-67.79075040000316
110	-22763.978502079997	-5868.61885456	-16822.03450656	-73.32514095999431
111	-22775.64365264	-5861.55405544	-16843.99194128	-70.09765591999894
112	-22787.111568800003	-5857.600728640001	-16862.37186872	-67.1389714399993
113	-22798.32331072	-5864.17184088	-16853.49221024	-80.65925959999731
114	-22754.02127192	-5866.501373919999	-16819.103972719997	-68.41592528000183
115	-22830.66532656	-5853.7679591999995	-16885.015351600003	-91.88201575999847
116	-22774.900063520003	-5841.6344202400005	-16865.482341119998	-67.7833021600054
117	-22837.14553032	-5849.728482959999	-16900.4558136	-86.96123375999741
118	-22756.840676720003	-5828.480706640001	-16851.484608000002	-76.87536208000165
119	-22773.845731359997	-5831.505318400001	-16859.26381048	-83.07660247999593
120	-22788.37377112	-5843.35075968	-16864.28801528	-80.73499616000117
121	-22768.00022584	-5868.78139696	-16813.47122984	-85.74759904000166
122	-22877.072469600003	-5860.5871639199995	-16936.020668	-80.46463768000467
123	-22784.307948240003	-5830.4375979999995	-16867.035411920002	-86.83493832000022
124	-22812.87392776	-5828.70239944	-16913.290772720004	-70.88075559999561
125	-22779.22258656	-5827.287339760001	-16860.21380216	-91.72144463999939
126	-22783.034099120003	-5835.12384264	-16868.61420696	-79.29604952000591
127	-22835.79164744	-5849.361161119999	-16890.58783944	-95.84264688000258
128	-22868.74332752	-5849.6712570400005	-16935.67796088	-83.39410959999805
129	-22803.77496464	-5835.36426064	-16883.64497856	-84.7657254400001
130	-22785.721700079997	-5852.077316479999	-16854.787873600002	-78.85650999999416
131	-22806.51383288	-5844.68395024	-16892.20672368	-69.62315895999927
132	-22797.2270972	-5873.032262559999	-16837.2501648	-86.94466984000246
133	-22782.915252400002	-5879.031361520001	-16825.67334864	-78.21054224000181
134	-22739.538554320003	-5849.969938959999	-16804.3029804	-85.26563496000381
135	-22796.25047616	-5851.070478160001	-16877.185645999998	-67.99435200000153
136	-22784.624720720003	-5901.83618296	-16814.448831920003	-68.33970584000053
137	-22784.511457599998	-5882.81005112	-16834.33788848	-67.3635179999983
138	-22914.59982472	-5868.55065608	-16969.51183456	-76.53733407999971
139	-22802.8396444	-5847.31386056	-16884.89176024	-70.63402359999964
140	-22815.43118032	-5882.87639304	-16863.596653279998	-68.95813400000407
141	-22699.00189672	-5847.98942632	-16767.49197192	-83.52049848000024
142	-22816.110516800003	-5843.16394968	-16892.74574504	-80.20082208000167
143	-22745.78992208	-5880.501716639999	-16787.75827672	-77.52992871999959
144	-22792.93320096	-5852.01618976	-16864.477158799997	-76.43985240000256
145	-22711.45607744	-5856.37948776	-16782.08573264	-72.99085704000026
146	-22780.95594272	-5880.646688	-16826.8601356	-73.44911911999952
147	-22759.3566084	-5848.67871384	-16829.297432000003	-81.3804625599987
148	-22846.34677672	-5858.429799119999	-16922.09558928	-65.82138832000055
149	-22814.960089760003	-5890.450361280001	-16839.141226399996	-85.3685020800076
150	-22784.00851472	-5863.43920032	-16827.369757919998	-93.19955648000177
151	-22742.24917464	-5845.03934848	-16798.17626472	-99.03356143999918
152	-22816.859878080002	-5858.00197552	-16875.57437624	-83.28352631999951
153	-22737.10006656	-5848.98363784	-16800.69516304	-87.42126568000094
154	-22776.688778	-5881.120157200001	-16810.2049148	-85.36370599999645
155	-22827.07528792	-5844.38490672	-16899.471381839998	-83.21899936000409
156	-22758.71721704	-5867.32264088	-16822.75505872	-68.63951744000224
157	-22790.03395384	-5841.2861597599995	-16880.98366392	-67.76413016000151
158	-22831.39112472	-5832.288320799999	-16904.444607520003	-94.65819639999972
159	-22752.369623280003	-5814.51075864	-16842.1745072	-95.6843574400009
160	-22760.99735912	-5837.428932	-16852.601794560003	-70.96663255999738
161	-22736.68358016	-5820.7577724	-16827.2971464	-88.62866135999866
162	-22775.369779359997	-5846.92102776	-16843.7302052	-84.71854639999583
163	-22666.95104408	-5807.9137235200005	-16780.6939504	-78.34337016000063
164	-22779.78641568	-5869.51005704	-16821.00938	-89.26697864000016
165	-22733.367845200002	-5872.605810800001	-16775.962164319997	-84.79987008000535
166	-22732.862364	-5845.9684605600005	-16798.3554092	-88.53849423999782
167	-22765.422279519997	-5853.8600928000005	-16819.815907199998	-91.74627951999719
168	-22744.821578080002	-5869.78670712	-16792.03006192	-83.00480904000142
169	-22749.90715728	-5856.5342440800005	-16806.21513984	-87.15777335999883
170	-22813.913925759996	-5897.140388160001	-16837.56891224	-79.20462535999468
171	-22767.076806880003	-5894.02808096	-16789.9181088	-83.13061712000126
172	-22801.44569712	-5841.1229604	-16872.299965600003	-88.02277111999865
173	-22883.94549568	-5864.63592032	-16928.69394848	-90.61562688000049
174	-22759.989467919997	-5856.07008552	-16826.00396712	-77.91541527999652
175	-22732.469755039998	-5854.08629224	-16796.10948688	-82.27397591999761
176	-22785.77268856	-5834.75489136	-16870.39128448	-80.62651271999857
177	-22768.607208719997	-5862.11353672	-16827.59785176	-78.89582023999537
178	-22779.320807679997	-5866.29385824	-16833.68178192	-79.34516751999763
179	-22826.934520960003	-5845.371139919999	-16898.44757528	-83.11580576000415
180	-22722.55447016	-5827.25492136	-16813.807727919997	-81.49182088000452
181	-22686.33035064	-5834.89350704	-16772.04526488	-79.39157872000214
182	-22746.55045272	-5879.6705072800005	-16787.960336959997	-78.91960848000235
183	-22791.37027472	-5874.60965304	-16851.57566064	-65.18496104000224
184	-22714.97315824	-5835.48197672	-16799.21216216	-80.27901936000126
185	-22790.201125040003	-5875.603435999999	-16846.75034544	-67.84734360000584
186	-22825.457070880002	-5882.226368800001	-16863.59434272	-79.63635935999991
187	-22776.13201144	-5843.15374352	-16847.51611904	-85.46214888000031
188	-22864.47998752	-5882.84160264	-16902.61673944	-79.0216454399997
189	-22830.38147184	-5846.53161056	-16908.35515752	-75.49470375999954
190	-22766.89930144	-5836.6264716	-16836.600696319998	-93.67213352000181
191	-22787.22478432	-5858.32662344	-16847.33040912	-81.56775175999792
192	-22836.666204719997	-5857.96216192	-16911.09921632	-67.60482647999743
193	-22809.914237200002	-5824.595043599999	-16907.488631599997	-77.83056200000647
194	-22765.95209344	-5867.765789440001	-16821.24965672	-76.9366472799993
195	-22760.27035056	-5859.31774048	-16834.82953576	-66.12307431999943
196	-22759.49078968	-5848.19002104	-16829.41696632	-81.88380232000054
197	-22772.368323840004	-5840.5775064	-16844.226623119997	-87.56419432000621
198	-22749.36047544	-5845.73483368	-16822.19410392	-81.43153784000242
199	-22745.6314348	-5886.18339072	-16780.602530079996	-78.84551400000782
200	-22756.56660832	-5865.814386319999	-16803.78591128	-86.9663107200031
201	-22777.804629520004	-5814.245714240001	-16865.6571116	-97.90180368000074
202	-22693.37490512	-5852.96654416	-16754.57714032	-85.8312206399969
203	-22868.39300488	-5869.15678096	-16917.06511504	-82.17110888000025
204	-22751.1208468	-5833.5758192	-16835.961161839998	-81.58386576000339
205	-22745.854511120004	-5813.9684108	-16848.5744384	-83.31166192000455
206	-22765.94254264	-5870.396064560001	-16815.40012616	-80.1463519200006
207	-22722.77270312	-5855.66309984	-16781.9006824	-85.20892088000255
208	-22763.9191516	-5839.08433184	-16849.00303552	-75.83178423999925
209	-22726.640382	-5848.108774480001	-16804.50331368	-74.02829384000142
210	-22776.8085848	-5858.62512248	-16824.55467816	-93.6287841600024
211	-22733.79898264	-5853.14773544	-16796.070756560002	-84.58049063999715
212	-22722.01896096	-5855.45955488	-16773.665750800003	-92.89365527999689
213	-22734.915888000003	-5852.72559472	-16794.5190268	-87.6712664800034
214	-22666.8069392	-5860.88211864	-16740.817097439998	-65.10772312000336
215	-22756.01966688	-5877.561028960001	-16787.273751919998	-91.18488600000273
216	-22832.460420960004	-5836.69298576	-16910.00169544	-85.76573976000145
217	-22813.88762632	-5885.25026848	-16840.806517279998	-87.83084056000371
218	-22795.25653976	-5859.7815520799995	-16855.228108479998	-80.2468792000036
219	-22768.89884272	-5854.41372144	-16837.026088	-77.45903327999986
220	-22867.796955520003	-5889.39160792	-16899.38238208	-79.02296552000553
221	-22759.406708399998	-5874.93819328	-16792.59298664	-91.87552847999905
222	-22877.21082448	-5898.9861524	-16894.66819192	-83.55648016000123
223	-22752.441445360004	-5857.298640399999	-16824.572481919997	-70.57032304000677
224	-22820.74837432	-5871.44312088	-16873.372419760002	-75.93283367999538
225	-22783.43306552	-5865.38405072	-16836.263806799998	-81.78520800000115
226	-22824.2890336	-5871.478515440001	-16872.965486	-79.84503215999575
227	-22853.785260639997	-5880.3803662400005	-16892.60304768	-80.8018467199945
228	-22841.88371608	-5873.36798864	-16897.411151039996	-71.10457640000459
229	-22741.92265456	-5904.52289064	-16779.80483488	-57.59492903999853
230	-22772.744513759997	-5833.59789072	-16869.11915384	-70.02746919999481
231	-22898.09701488	-5871.615939599999	-16949.79714984	-76.68392544000017
232	-22930.52731392	-5882.64203288	-16970.15386968	-77.73141135999686
233	-22766.5519956	-5872.01657464	-16826.66642872	-67.86899223999717
234	-22743.18991968	-5845.64536544	-16823.77754152	-73.76701271999991
235	-22856.53542472	-5887.926243999999	-16888.289057119997	-80.3201236000059
236	-22843.191509760003	-5869.141430559999	-16896.148478080002	-77.90160112000012
237	-22773.11054544	-5833.1905732800005	-16864.77994488	-75.14002727999832
238	-22821.7495408	-5831.14176	-16903.22387672	-87.38390407999759
239	-22787.474016879998	-5877.41015096	-16828.43997816	-81.62388775999716
240	-22804.50891216	-5877.905385200001	-16853.218648479997	-73.38487848000295
241	-22871.1636636	-5907.28812528	-16890.21134288	-73.66419544000019
242	-22821.39892152	-5902.15852192	-16837.84409176	-81.39630784000474
243	-22826.812537039998	-5884.55834344	-16869.04351616	-73.21067743999811
244	-22771.64097344	-5855.49593096	-16832.334358480002	-83.8106839999964
245	-22754.18544056	-5871.41898384	-16801.948092079998	-80.81836463999934
246	-22731.553133280002	-5881.03362088	-16770.763324080002	-79.75618831999964
247	-22734.163632480002	-5877.29594144	-16787.12107944	-69.74661160000323
248	-22791.991430720005	-5863.35958576	-16842.36419456	-86.26765040000464
249	-22727.33544504	-5875.88735664	-16773.457999280003	-77.99008911999772
250	-22862.923352	-5901.31660936	-16893.75193224	-67.85481040000013
251	-22843.10465816	-5888.332759840001	-16889.35275752	-65.41914079999697
252	-22760.90927688	-5864.62236544	-16819.45996496	-76.82694648000324
253	-22839.67040256	-5868.40722104	-16889.59951264	-81.66366887999902
254	-22776.320428400002	-5876.196305120001	-16826.058364720004	-74.06575855999836
255	-22752.57319488	-5873.68176936	-16792.803764239998	-86.08766128000207
256	-22818.304599439998	-5904.57311176	-16830.87540392	-82.856083759998
257	-22699.895897439997	-5821.3268798399995	-16785.214425359998	-93.35459224000078
258	-22778.9523032	-5883.03066912	-16811.92630208	-83.9953319999986
259	-22782.625153599998	-5896.58103968	-16805.614241839998	-80.42987207999977
260	-22737.02869408	-5869.45385456	-16788.80551224	-78.76932727999883
261	-22828.159930880003	-5867.5565128	-16877.032989440002	-83.57042864000323
262	-22792.05000016	-5856.102208800001	-16842.556238639998	-93.39155272000062
263	-22755.352852239997	-5879.8068088	-16797.629936960002	-77.9161064799955
264	-22769.75133776	-5877.1742112	-16812.99259	-79.58453655999983
265	-22747.2397704	-5836.236596399999	-16825.34562528	-85.65754872000252
266	-22791.984806400003	-5881.25635344	-16832.40973664	-78.31871632000548
267	-22822.533630480004	-5859.44451424	-16887.62684168	-75.4622745600027
268	-22842.74205472	-5872.209215999999	-16888.066433040003	-82.4664056799993
269	-22782.31113664	-5857.690180399999	-16840.27796936	-84.3429868800049
270	-22803.205877679997	-5875.609724160001	-16839.890347040004	-87.70580647999304
271	-22789.00277104	-5865.06837248	-16836.00676376	-87.92763479999849
272	-22775.270344239998	-5882.398210079999	-16823.68158344	-69.19055071999901
273	-22739.65231304	-5883.65000456	-16784.76000648	-71.24230199999874
274	-22726.66414616	-5880.79573944	-16763.3380248	-82.53038192000167
275	-22742.232192560004	-5880.15851848	-16765.79850984	-96.27516424000714
276	-22763.729921359998	-5870.50761952	-16803.1069488	-90.11535303999699
277	-22737.025292000002	-5884.29723528	-16787.204016879998	-65.52403984000557
278	-22732.875094400002	-5843.81935624	-16818.49346768	-70.56227048000073
279	-22745.81598168	-5842.60325544	-16817.5505444	-85.66218183999808
280	-22745.697370239996	-5864.43866192	-16803.251216480003	-78.00749183999142
281	-22702.60533896	-5880.8479324	-16741.50310408	-80.25430247999975
282	-22711.750878960003	-5864.72192144	-16774.42079304	-72.60816448000332
283	-22745.10992016	-5893.13595728	-16785.25517408	-66.71878880000077
284	-22790.771749519998	-5871.193513840001	-16844.49681904	-75.08141663999777
285	-22681.036128240004	-5868.4050868799995	-16738.05120672	-74.57983464000426
286	-22682.03145792	-5878.78576352	-16718.97597856	-84.26971584000057
287	-22749.860872319998	-5869.5998444	-16786.75557504	-93.50545287999921
288	-22813.776921919998	-5878.4479188800005	-16862.113689359998	-73.21531368000069
289	-22849.28505496	-5881.81274352	-16889.36203184	-78.11027960000138
290	-22764.69418792	-5871.72963112	-16802.38407288	-90.5804839199991
291	-22709.50283928	-5861.36875232	-16756.037131679997	-92.0969552800052
292	-22732.99916688	-5857.429245359999	-16780.421984239998	-95.14793728000222
293	-22686.701978160003	-5837.367546800001	-16762.72509936	-86.60933200000363
294	-22739.05850168	-5872.56502552	-16789.43407792	-77.05939824000234
295	-22707.03205648	-5890.7419612799995	-16731.42606256	-84.86403263999819
296	-22758.030573519998	-5858.80282576	-16825.926537199997	-73.3012105600028
297	-22782.98865024	-5883.90668008	-16813.96824456	-85.11372560000018
298	-22735.3977016	-5882.773792800001	-16771.66892784	-80.95498095999938
299	-22742.72894624	-5850.9720108	-16810.438807759998	-81.31812768000236
300	-22758.44850176	-5834.461452799999	-16840.820221920003	-83.1668270400005
301	-22718.55413536	-5839.64345976	-16794.08102152	-84.82965407999654
302	-22768.652967840004	-5856.687241680001	-16826.82073496	-85.14499120000255
303	-22737.06262296	-5844.9385	-16799.40967768	-92.71444527999847
304	-22683.983187600003	-5830.66447024	-16764.89817152	-88.42054584000289
305	-22684.30236416	-5831.48411728	-16778.414697760003	-74.40354911999748
306	-22682.338696319996	-5842.54946	-16757.52353992	-82.26569639999434
307	-22789.16745272	-5875.91665856	-16832.46490896	-80.78588520000267
308	-22734.72738648	-5877.10761048	-16782.157964399998	-75.46181160000197
309	-22690.929124399998	-5877.409698	-16729.97840032	-83.54102607999812
310	-22680.368990720002	-5828.61226488	-16776.19977912	-75.55694672000027
311	-22780.735452639998	-5856.935600080001	-16846.983487039997	-76.81636552000055
312	-22775.337612799998	-5859.33698784	-16836.01590344	-79.98472151999886
313	-22698.341049759998	-5838.587368880001	-16794.762296639998	-64.9913842399983
314	-22706.88299712	-5844.57000648	-16774.52738992	-87.78560071999891
315	-22739.88501664	-5895.67154096	-16770.28774216	-73.92573352000181
316	-22728.72819448	-5867.0429207199995	-16782.81565	-78.86962376000156
317	-22749.3469936	-5893.3279999199995	-16777.6731756	-78.34581808000075
318	-22669.185380079998	-5832.30937256	-16760.4436756	-76.43233191999752
319	-22600.522690079997	-5859.7403036	-16664.41433888	-76.36804759999723
320	-22714.50373816	-5828.41079368	-16803.94083096	-82.15211352000188
321	-22752.95245784	-5847.90865704	-16824.00836832	-81.03543248000278
322	-22727.692142320004	-5855.8503795999995	-16788.875268639997	-82.96649408000667
323	-22684.735175759997	-5869.0807812	-16734.245236159997	-81.40915840000162
324	-22720.87647136	-5844.662924640001	-16802.45358768	-73.75995903999865
325	-22782.2601092	-5878.311927600001	-16830.48697424	-73.46120736000012
326	-22697.20836176	-5856.5097816	-16746.82633864	-93.87224152000272
327	-22715.411184959998	-5877.19310304	-16764.192978559997	-74.02510335999978
328	-22748.59377576	-5858.799470240001	-16816.780191280002	-73.01411423999889
329	-22750.97871576	-5886.96122128	-16796.538684	-67.47881048000272
330	-22746.452214639998	-5860.34343616	-16820.74692984	-65.36184863999733
331	-22895.60801544	-5879.14732464	-16934.75472624	-81.70596455999839
332	-22776.009268960002	-5886.4586996	-16822.57987976	-66.97068960000252
333	-22776.708677519997	-5867.81115848	-16825.58061112	-83.3169079199979
334	-22789.006587519998	-5869.789776320001	-16841.22887544	-77.98793575999662
335	-22785.83782808	-5869.115633279999	-16839.22199784	-77.50019696000163
336	-22745.47611328	-5879.192799519999	-16785.52083432	-80.76247944000352
337	-22774.31413504	-5872.97752656	-16822.88394512	-78.45266335999986
338	-22725.54385944	-5865.87109096	-16795.17070744	-64.50206103999881
339	-22665.20081304	-5848.87356936	-16747.436249360002	-68.89099431999784
340	-22726.608476240002	-5855.40270312	-16789.194405600003	-82.01136752000093
341	-22735.49271944	-5866.651248	-16783.92433824	-84.9171331999969
342	-22755.87645392	-5855.312308320001	-16813.347663599998	-87.21648199999981
343	-22722.28795344	-5856.55103888	-16782.56908768	-83.1678268800024
344	-22640.684903759997	-5848.185002079999	-16710.15438808	-82.3455135999975
345	-22647.19128728	-5875.08539472	-16702.52497984	-69.58091271999729
346	-22723.112165839997	-5836.9702212	-16810.71331992	-75.42862471999615
347	-22712.843354000004	-5842.97314216	-16782.09848384	-87.77172800000335
348	-22782.51306328	-5878.49176968	-16812.4696544	-91.55163919999904
349	-22725.35438448	-5857.383750400001	-16784.63489136	-83.33574271999896
350	-22689.564576000004	-5852.78322	-16759.97251616	-76.8088398400032
351	-22742.359979920002	-5848.587848800001	-16809.18722696	-84.58490416000132
352	-22795.620204720002	-5863.09089392	-16841.552506239997	-90.97680456000671
353	-22733.534771439998	-5862.5327448	-16772.98191992	-98.0201067199996
354	-22742.28870704	-5880.2301284800005	-16777.9499648	-84.10861375999957
355	-22720.799447039997	-5872.158791439999	-16769.814075119997	-78.82658048000303
356	-22701.58263904	-5856.174234239999	-16764.97682904	-80.43157576000158
357	-22687.47193936	-5880.90311984	-16732.3711752	-74.19764431999647
358	-22698.530843679997	-5872.390364319999	-16749.338272480003	-76.80220687999463
359	-22723.66719808	-5857.9053586400005	-16800.14961152	-65.61222791999899
360	-22823.03906384	-5870.91894616	-16875.167542799998	-76.95257488000061
361	-22818.5228184	-5871.49158792	-16872.01151568	-75.0197148000043
362	-22841.29875256	-5859.87115984	-16899.016529679997	-82.41106304000277
363	-22813.950007680003	-5868.845412799999	-16860.55824424	-84.54635064000104
364	-22801.79626112	-5869.651956000001	-16856.087006079997	-76.05729903999963
365	-22835.60975976	-5887.39079056	-16874.408267600003	-73.81070159999581
366	-22707.640127360002	-5894.69828344	-16743.71978216	-69.22206176000327
367	-22778.8809144	-5852.907850720001	-16848.349606800002	-77.62345687999914
368	-22732.25762408	-5865.37195576	-16796.869392560002	-70.01627575999737
369	-22779.562233279998	-5852.56872888	-16845.63825504	-81.35524935999638
370	-22724.485782	-5835.731426640001	-16813.86091992	-74.89343543999712
371	-22750.2676092	-5877.38830288	-16791.96764888	-80.91165743999954
372	-22678.94238	-5868.14773864	-16736.78595544	-74.00868592000188
373	-22756.60228288	-5867.30288736	-16813.33135432	-75.96804120000161
374	-22792.139597040004	-5870.0497728	-16842.96670688	-79.12311736000265
375	-22737.242742799997	-5869.7821827200005	-16790.438766080002	-77.02179399999659
376	-22743.09079232	-5853.03585024	-16809.22484152	-80.83010055999694
377	-22863.08728056	-5903.05047344	-16871.360068960003	-88.6767381599966
378	-22909.97202856	-5913.05512928	-16914.4265788	-82.49032047999935
379	-22821.391426560003	-5881.91148704	-16862.730871120002	-76.7490684000004
380	-22790.39133296	-5869.402696880001	-16835.27688544	-85.71175064000272
381	-22848.572248	-5894.36018976	-16871.20415944	-83.0078988000023
382	-22736.741673040004	-5886.35033344	-16780.10773008	-70.28360952000367
383	-22793.122355919997	-5890.7385425600005	-16825.7547388	-76.62907455999812
384	-22772.980951200003	-5890.92065472	-16795.165998	-86.89429848000145
385	-22760.053313919998	-5871.3682178399995	-16815.424433999997	-73.26066208000339
386	-22813.87889968	-5854.87064008	-16868.23884592	-90.76941367999825
