frame	complex	receptor	ligand	dG
233	-22756.26434544	-5893.5332612	-16801.32726176	-61.40382247999514
234	-22736.57096296	-5847.03610576	-16829.583290399998	-59.95156680000218
235	-22799.264964159996	-5873.767579280001	-16868.91922704	-56.578157839994674
236	-22665.90995752	-5817.842400880001	-16789.373254959995	-58.6943016800069
237	-22759.3667168	-5858.453513279999	-16833.76887752	-67.14432600000146
238	-22798.54067736	-5844.78717288	-16884.595410640002	-69.15809384000022
239	-22728.033328319994	-5869.68539904	-16778.84343536	-79.50449391999427
240	-22699.306402079997	-5848.981954239999	-16767.574396239997	-82.7500516
241	-22734.571284399997	-5841.409431919999	-16823.3878644	-69.77398807999998
242	-22750.68313704	-5863.272078399999	-16822.95289264	-64.45816599999671
243	-22726.32396696	-5871.327855439999	-16794.0316504	-60.96446112000194
244	-22736.89947656	-5888.97227248	-16781.61105824	-66.31614583999908
245	-22758.708533279998	-5870.132203039999	-16819.21914176	-69.35718848000033
246	-22747.667448480002	-5857.930079999999	-16826.022846159998	-63.714522320005926
247	-22714.671574080003	-5856.68420008	-16783.84336648	-74.14400752000438
248	-22708.706032160004	-5862.90637944	-16784.034179200004	-61.76547352000125
249	-22667.818364720002	-5869.22116552	-16733.47798984	-65.11920936000024
250	-22722.8221064	-5897.83480088	-16751.73167672	-73.25562880000143
251	-22763.179692319995	-5886.33290544	-16808.13541928	-68.71136759999354
252	-22780.667924639998	-5892.291937599999	-16818.3063188	-70.06966823999755
253	-22798.932270560003	-5890.1856811200005	-16837.70711576	-71.03947368000081
254	-22755.52967496	-5883.65493696	-16801.753300880002	-70.1214371199967
255	-22707.75688096	-5870.89782856	-16770.27516152	-66.58389088000331
256	-22781.320765919998	-5871.81585808	-16851.38255416	-58.122353679995285
257	-22686.19513736	-5859.91290648	-16753.63747968	-72.6447511999977
258	-22676.152654640002	-5878.721392400001	-16723.47032832	-73.9609339200033
259	-22763.17799816	-5883.8488261600005	-16813.59444592	-65.73472608000156
260	-22693.593602319997	-5864.29880088	-16757.91456832	-71.38023311999495
