frame	complex	receptor	ligand	dG
182	-22818.85685272	-5955.01720728	-16788.91073696	-74.92890848000025
183	-22859.52317472	-5947.1548530400005	-16851.85856064	-60.50976104000074
184	-22814.978458240003	-5916.16377672	-16815.28436216	-83.53031936000116
185	-22875.352625040003	-5956.793136	-16847.80754544	-70.75194360000387
186	-22891.456770880002	-5957.7246688000005	-16857.04204272	-76.6900593600003
187	-22849.44961144	-5918.830243519999	-16850.16461904	-80.45474888000172
188	-22939.14658752	-5964.13380264	-16896.93063944	-78.0821454399993
189	-22898.13827184	-5923.576510560001	-16902.90505752	-71.65670375999616
190	-22854.20990144	-5917.4116716	-16848.480296319998	-88.31793352000386
191	-22869.78598432	-5934.987723439999	-16857.65910912	-77.13915176000228
192	-22922.637904719995	-5937.324961919999	-16915.47591632	-69.83702647999598
193	-22895.841637200003	-5904.183743599999	-16915.168931599997	-76.48896200000672
194	-22838.18469344	-5946.009389440001	-16817.11565672	-75.05964727999526
195	-22845.20525056	-5934.8571404799995	-16844.21233576	-66.13577432000238
196	-22844.517789679998	-5935.59612104	-16830.68616632	-78.23550231999616
197	-22849.16062384	-5924.5158064	-16843.30792312	-81.33689432000392
198	-22837.17497544	-5939.19693368	-16821.79880392	-76.17923784000232
199	-22820.6444348	-5967.58639072	-16775.079330079996	-77.9787140000044
200	-22833.48530832	-5949.91928632	-16806.123811280002	-77.44221071999709
201	-22858.853129520005	-5902.285914240001	-16870.2607116	-86.30650368000352
202	-22763.28530512	-5930.651444159999	-16757.373640320002	-75.26022063999699
203	-22939.20750488	-5945.67698096	-16920.35931504	-73.17120887999772
204	-22821.177246799998	-5911.3579192	-16832.735061839998	-77.08426576000056
205	-22820.581811120002	-5890.604110800001	-16851.6198384	-78.35786191999796
206	-22842.583642640002	-5951.265964560001	-16817.835426159996	-73.48225192000609
207	-22800.740803120003	-5935.92589984	-16783.0447824	-81.77012088000265
208	-22837.6291516	-5911.62223184	-16847.88143552	-78.1254842399976
209	-22811.156982	-5928.37567448	-16813.13651368	-69.64479383999787
210	-22849.4703848	-5932.30652248	-16825.86727816	-91.29658415999802
211	-22813.98438264	-5935.11713544	-16797.670356560004	-81.19689063999613
212	-22797.294660959997	-5933.88435488	-16776.136950800003	-87.27335527999458
213	-22814.063888	-5934.050794719999	-16795.262026800003	-84.75106647999928
214	-22740.9070392	-5937.49361864	-16741.64729744	-61.766123119999975
215	-22826.36096688	-5955.162428960001	-16787.08735192	-84.11118600000191
216	-22895.839420960005	-5913.04758576	-16900.95549544	-81.8363397600042
217	-22885.38002632	-5956.45196848	-16843.46331728	-85.46474056000079
218	-22884.96823976	-5937.04595208	-16868.87610848	-79.04617920000237
219	-22847.210242719997	-5930.63022144	-16847.649687999998	-68.93033327999728
220	-22943.771055520003	-5958.73610792	-16907.10658208	-77.92836552000517
221	-22833.063708399997	-5946.95489328	-16795.77908664	-90.32972847999918
222	-22952.08692448	-5974.718752400001	-16895.88729192	-81.4808801600011
223	-22837.108845360002	-5931.349340399999	-16839.08978192	-66.66972304000228
224	-22896.45457432	-5949.85762088	-16871.83111976	-74.76583367999774
225	-22857.93276552	-5941.26795072	-16837.129606799997	-79.53520800000115
226	-22894.8372336	-5948.87301544	-16864.711886	-81.25233215999833
227	-22932.298960639997	-5953.5678662400005	-16894.83164768	-83.8994467199991
228	-22916.81301608	-5947.92838864	-16894.770851039997	-74.11377640000137
229	-22823.45075456	-5974.197090639999	-16789.87873488	-59.37492904000101
230	-22869.81991376	-5916.62069072	-16880.935653840002	-72.26356919999671
231	-22988.25031488	-5950.0907396	-16960.73194984	-77.42762543999925
232	-23010.02001392	-5961.77133288	-16971.77716968	-76.47151135999957
233	-22841.0004956	-5949.350174640001	-16825.25312872	-66.39719224000146
234	-22816.46121968	-5920.03916544	-16827.56584152	-68.85621271999844
235	-22938.32542472	-5966.642543999999	-16890.612357119997	-81.07052360000307
236	-22928.85980976	-5943.74563056	-16904.98897808	-80.1252011200013
237	-22868.84434544	-5910.71847328	-16882.31564488	-75.81022728000244
238	-22912.864840799997	-5910.59836	-16917.06657672	-85.19990407999649
239	-22875.27851688	-5953.04575096	-16836.88757816	-85.34518776000186
240	-22894.287812159997	-5959.7884852	-16860.555948479996	-73.94337848000214
241	-22949.8929636	-5981.626425279999	-16898.614942879998	-69.65159544000198
242	-22905.83672152	-5983.36222192	-16841.017091759997	-81.45740784000373
243	-22920.50503704	-5956.66604344	-16887.44611616	-76.39287743999739
244	-22853.76567344	-5936.782030959999	-16836.70765848	-80.27598399999988
245	-22827.49594056	-5948.28098384	-16799.518092079998	-79.69686464000188
246	-22788.86113328	-5948.3823208799995	-16766.12972408	-74.34908831999928
247	-22818.486032480003	-5955.68244144	-16794.85057944	-67.95301160000236
248	-22863.656030720005	-5941.55618576	-16841.48309456	-80.6167504000041
249	-22822.18164504	-5957.233856639999	-16784.704699280002	-80.24308911999833
250	-22934.512552000004	-5979.67610936	-16886.055432240002	-68.78101040000183
251	-22917.840058159996	-5963.660959840001	-16887.62565752	-66.5534407999985
252	-22841.82457688	-5942.268865439999	-16824.75646496	-74.79924648000087
253	-22907.45010256	-5939.334321039999	-16893.16011264	-74.95566888000394
254	-22855.8866284	-5951.38530512	-16828.803464720004	-75.69785855999362
255	-22834.38829488	-5949.98256936	-16800.664664239997	-83.7410612800013
256	-22900.42659944	-5979.6206117599995	-16838.24080392	-82.56518376000167
257	-22773.937397439997	-5902.08347984	-16783.27272536	-88.58119223999893
258	-22861.592803199997	-5961.145469120001	-16816.74130208	-83.7060319999946
259	-22862.8284536	-5974.61273968	-16807.82974184	-80.38597207999919
260	-22810.88009408	-5949.99965456	-16784.797212240002	-76.08322727999621
