frame	complex	receptor	ligand	dG
79	-22706.175483360003	-5875.992147919999	-16763.87658144	-66.30675400000473
80	-22701.410510879996	-5876.8871511199995	-16760.6257752	-63.897584559996176
81	-22633.2169464	-5876.00999208	-16690.46132592	-66.74562839999635
82	-22647.81991056	-5879.0182847999995	-16710.57290496	-58.22872079999797
83	-22686.85021864	-5867.59991712	-16765.42879568	-53.82150583999828
84	-22689.642251039997	-5865.01664984	-16758.2131092	-66.41249199999584
85	-22711.49020816	-5880.22506032	-16770.6898816	-60.57526624000093
86	-22652.89915224	-5862.090156640001	-16734.79730472	-56.01169087999733
87	-22688.754031279997	-5887.52506456	-16731.00285144	-70.22611527999834
88	-22687.86909816	-5871.74202848	-16755.80582256	-60.321247120002226
89	-22738.048863519998	-5862.32634592	-16801.603774879997	-74.11874272000205
90	-22717.58635488	-5879.34787168	-16775.546646799998	-62.69183640000483
91	-22719.522925920002	-5866.4050852	-16786.43564128	-66.68219944000157
92	-22686.988963760003	-5829.99991352	-16786.849171280002	-70.1398789599989
93	-22678.296020799997	-5859.93463248	-16761.7334884	-56.62789991999671
94	-22693.8037396	-5860.086287360001	-16784.36173392	-49.35571831999914
95	-22779.417576399996	-5848.06434992	-16876.915484639998	-54.437741839996306
96	-22681.41810984	-5824.400305040001	-16806.692597600002	-50.32520719999957
97	-22619.54291712	-5884.77553664	-16684.24044424	-50.526936239999486
98	-22671.6245648	-5845.89077336	-16762.54158688	-63.19220456000039
99	-22756.2805396	-5850.9723412799995	-16833.39134864	-71.91684968000118
100	-22730.608780559996	-5878.0917792	-16783.434963919997	-69.08203743999911
101	-22674.22418848	-5878.694413679999	-16739.91192744	-55.61784736000118
102	-22641.85289648	-5836.12984632	-16743.90949424	-61.81355591999818
103	-22698.80578608	-5857.82537888	-16782.46515568	-58.515251519998856
104	-22687.18901744	-5874.3359744	-16759.55611736	-53.29692567999882
105	-22712.77868072	-5907.80388288	-16739.533385040002	-65.4414127999953
106	-22644.26176808	-5831.727988479999	-16760.08125472	-52.452524880001874
107	-22604.57741224	-5866.7864201600005	-16680.75695912	-57.03403296000033
108	-22618.528525760004	-5865.82529384	-16704.2127588	-48.490473120004026
109	-22588.704806399997	-5801.66740096	-16736.81946904	-50.21793639999669
110	-22550.67793872	-5827.636420000001	-16676.923202880003	-46.118315839994466
111	-22602.16446472	-5833.7760196	-16720.86988104	-47.51856408000094
112	-22575.66726032	-5867.685993199999	-16661.777282640003	-46.20398447999469
113	-22629.95840848	-5882.63399736	-16711.71883696	-35.60557415999938
114	-22603.911231199996	-5874.8244515199995	-16688.96039144	-40.12638823999805
115	-22626.91733608	-5839.9879519999995	-16741.29760488	-45.63177920000089
116	-22726.091992079997	-5875.950401439999	-16809.10656808	-41.03502256000138
117	-22577.760447039997	-5851.5373152	-16686.10721384	-40.11591799999587
118	-22655.49263936	-5887.80676688	-16726.459418000002	-41.22645447999821
119	-22696.840722720004	-5878.81186776	-16761.2959524	-56.73290256000473
120	-22619.34450176	-5851.78618536	-16719.71483744	-47.84347895999963
121	-22623.36175088	-5843.99155888	-16725.59887016	-53.7713218400022
122	-22674.801609839997	-5874.4084771200005	-16744.90251448	-55.490618239997275
123	-22796.458177360004	-5869.88267144	-16862.85273712	-63.722768800002086
124	-22741.071503760002	-5881.79628256	-16798.38876072	-60.886460480000096
125	-22699.036602	-5865.067074160001	-16772.19920688	-61.77032096000039
126	-22841.059254560005	-5879.38936232	-16898.3878688	-63.282023440002376
127	-22719.21675912	-5869.6189964800005	-16791.82517544	-57.772587200001
128	-22758.94611368	-5904.33610816	-16801.008168239998	-53.601837280002655
129	-22728.841791439998	-5850.07493648	-16819.18049448	-59.58636047999971
130	-22583.70959672	-5863.26975784	-16676.21586704	-44.22397184000147
131	-22684.77847032	-5855.6276513600005	-16782.20909208	-46.941726879998896
132	-22616.4631272	-5830.80983888	-16728.401671839998	-57.25161648000358
133	-22697.23744864	-5830.826178799999	-16827.992784000002	-38.41848584000036
134	-22664.3416404	-5840.9282268	-16779.0826584	-44.330755200004205
135	-22654.42211784	-5864.7320068	-16740.02809648	-49.66201455999908
136	-22653.65471632	-5867.91807912	-16741.21541016	-44.521227040004305
137	-22685.292413040002	-5861.01432216	-16771.88433344	-52.39375744000063
138	-22661.95009768	-5842.432275360001	-16764.263738640002	-55.254083679996256
139	-22679.473709359998	-5878.13771032	-16754.425720080002	-46.9102789599965
140	-22704.43465968	-5885.74187608	-16771.370660480003	-47.32212311999683
141	-22592.50795888	-5891.72291936	-16657.4758048	-43.30923471999995
142	-22622.822841359997	-5824.6966382400005	-16755.97941008	-42.14679303999583
143	-22563.96384616	-5805.21588032	-16718.235111920003	-40.512853919997724
144	-22734.82273808	-5879.73153648	-16808.18159632	-46.909605280001415
145	-22641.410314080003	-5854.89672816	-16747.80002112	-38.71356480000031
146	-22688.47172224	-5888.793729280001	-16746.64660736	-53.03138559999934
147	-22716.84198544	-5876.847003360001	-16787.778827680002	-52.21615440000096
