time_ns,sec.str. C$\rm\alpha$ MP $\rm\AA$,sec.str. C$\rm\alpha$ RBD $\rm\AA$,sec.str. C$\rm\alpha$ complex $\rm\AA$,sec.str. C$\rm\alpha$ MP interface helices $\rm\AA$,sec.str. C$\rm\alpha$ MP distanced helix $\rm\AA$
1.0,0.9903382274304819,1.1487504485607594,1.4023185649683136,0.885433240261936,0.6882073892336393
2.0,0.7280961726351143,1.1519761102664556,1.0652827772052402,0.6614598459405252,0.6430677175079409
3.0,0.8790391279487727,1.4444333038375001,1.5238017648741171,0.9418263685899855,0.6593517179166763
4.0,0.7860646750873329,1.2748452511317439,1.0930801928466298,0.7921038098853197,0.623516411406952
5.0,0.9055451541525329,1.2818967418510814,1.190508887780137,0.8906348431817892,0.731920831817482
6.0,1.0980252492916944,1.2532095134599481,1.3697851434571244,1.1238133406886024,0.580899354984996
7.0,1.0973354629761087,1.0976391552160205,1.301095893872903,1.0114576960626067,0.7869089935027683
8.0,1.062491504438624,1.0263930472755238,1.3696745869350424,0.9395752705022543,0.8486215542793807
9.0,1.0792088478737183,1.1122436173847814,1.2584371201477564,0.8677596500946171,0.6623693053009085
10.0,1.2537810399995282,0.9013068421502534,1.4044494504958789,1.0820337950185293,0.8681819551501123
11.0,1.237508587519378,1.0406550492999682,1.3678856683339864,1.07870871478351,1.094403697253493
12.0,1.1639901010849292,1.0689947257829606,1.3087541028178462,1.0530984723018906,0.6932065973502564
13.0,1.0827843007780253,1.154710461462286,1.2045146904168382,0.9572010493379303,0.7446914614242091
14.0,0.9933238944141053,1.0894690524768755,1.1289518675003531,0.7277034863216032,0.9946995561870676
15.0,0.8463398175091665,1.2745565136476351,1.1751332779358314,0.7579440598265398,0.7094137480732466
16.0,1.0200612709257353,1.1692663317253609,1.3157928868196425,0.880132480824947,0.8971929231510225
17.0,0.8510381186204827,1.1099531847387103,1.1010519676078399,0.8371223727373871,0.5622870246970888
18.0,0.8965591345978223,1.1071046366846753,1.0957375323496823,0.8191234164871908,0.5904196585508605
19.0,1.3544908278403953,1.1216720382340757,1.4424266428308827,0.9965398713672601,1.0747498181464972
20.0,1.0897467938469318,1.1580404026333209,1.1559869376886736,0.9374126991974472,0.8379835002949457
21.0,0.8487856824425938,1.045550737134242,1.2018331966961044,0.8242564505871606,0.6319321298475408
22.0,0.8650092050400886,1.2598228940443061,1.2799774158085746,0.8112873949245603,0.646944062385863
23.0,0.8371511459549892,1.5469253091583124,1.4015134355727747,0.7110555394933818,0.831322245549405
24.0,1.1721150019746007,1.202885851442149,1.4678164744467654,0.8856086333221656,0.9874985249842874
25.0,0.9235359822593034,1.1673480015083058,1.2565476281244843,0.7761679718609686,0.9229494788247565
26.0,0.883619157185769,1.0451304983694945,1.247441147304793,0.8550144118083269,0.8260697665282188
27.0,0.8588236726990384,1.1355773035919097,1.4570422650824815,0.9362030602324344,0.5337025947545351
28.0,0.926348272760352,1.272116268565344,1.5499404510154784,0.8183294263000543,0.7830830500970607
29.0,0.8403367453367575,1.259155036276012,1.3802991790361367,0.7398807560288266,0.8497676928399048
30.0,0.7040067523772945,1.2775580200652425,1.4658312531200384,0.6612891826858834,0.6052006324538829
31.0,0.9497643933890303,1.4336104007014159,1.6612231256428587,0.7938367630773597,0.6947035451216454
32.0,0.904804649590439,1.3664941447238235,1.4250191279639435,0.8136019721085873,0.7471920692004652
33.0,0.9117887365030635,1.2592837798146876,1.5896640682273615,0.8036135384327439,0.8195085189805497
34.0,1.0531947156907537,1.239233228752804,1.505510614448323,0.7410900560953875,0.9314190720946307
35.0,1.0088820051883236,1.3985600552391442,1.5359158074019124,0.8013549975308951,0.9023572330491112
36.0,1.0209181514193642,1.2410891768267975,1.5442269805369313,0.9411034821820459,0.8323224211197362
37.0,1.1968163893377637,1.326728271130417,1.5380297404654146,1.090362361089221,0.763507122545269
38.0,1.0652106281706604,1.1972555651386245,1.776526595628415,0.9712139002859616,0.7222158459622134
39.0,0.9469994530387549,1.29795746139673,1.529249482480565,0.8280873589534011,0.6100907187390413
40.0,0.9465518687970336,1.3856177459904642,1.577886738580996,0.8752950226497995,0.6709548844352685
41.0,0.9290531272941689,1.4336347830589864,1.7524160602580594,0.863244941556929,0.8518496874556865
42.0,0.8928365003414945,1.458132923976025,1.6242740100782358,0.8526844161856949,0.7458265764824425
43.0,1.0003350355212268,1.4601642026561472,1.7629488721762034,0.933841366218949,0.713262106059691
44.0,0.8730202999311352,1.5475837516647901,1.566642838198713,0.6395556527504551,0.7686596934278969
45.0,1.0659502023606617,1.375496775462131,1.7650601460635884,0.9651748621529083,0.744488088698605
46.0,0.9088815963395755,1.2688223090587973,1.663096236512083,0.8372559328179935,0.8080447866659674
47.0,0.9536844486401156,1.4608806299025825,1.711414294389631,0.890064732564199,0.6916099394111099
48.0,0.8753842000371169,1.5090136817427342,1.7451543107978407,0.8993510977316662,0.6659614628350626
49.0,0.7822146535222595,1.5060878164956255,1.6285216613610205,0.7678054594261107,0.6708793592251211
50.0,0.7954289326763329,1.5499398550867889,1.6011952025507725,0.7535843262106383,0.6498180948175575
51.0,0.8749041571616939,1.457402435242917,1.570629202337603,0.8309789642977101,0.7152108208600245
52.0,1.0625571846583095,1.4302690347505416,1.6977811356206332,1.0454549779796165,0.7321206121423454
53.0,0.8981506928719319,1.4337410319237496,1.70754769345252,0.8490734856226324,0.7159453850486491
54.0,0.9550604115786467,1.4045209510708132,1.5395327309848612,0.9032616813164128,0.7102661268288378
55.0,0.8910854626961512,1.3979738685240293,1.720786616857686,0.8899332010278023,0.6050092311772223
56.0,0.9382819742799939,1.5118921109514045,1.863930664128001,0.9472317746748328,0.5929153082746218
57.0,0.9288364889469042,1.4667212436192905,1.8434950084739548,0.8603720900253327,0.6814797369077844
58.0,1.0042909674312706,1.4836041245792395,1.878630413651581,0.8771456092456423,0.7190080268932091
59.0,0.8648503710309593,1.5805571571649697,1.7295682766489875,0.8044947641924765,0.714592699318115
60.0,0.7834753144321802,1.4270719766211948,1.721574532752253,0.7640694717278672,0.6567233716402033
61.0,1.0210183133100308,1.3837923134601526,1.8208191472149409,0.8896461475455041,0.8787262011593769
62.0,0.9868527960263184,1.7501685625304941,1.8659588870375798,0.9705228210503827,0.825419928541754
63.0,1.060411419500813,1.5257220671436265,2.1084396805369883,0.9313073042628092,0.7751246209696455
64.0,1.1710292237001565,1.3877481190201153,1.6588640188994352,1.0192096280759682,0.7323360852106932
65.0,0.7699509610694312,1.3767428611504846,1.537999230269903,0.6885468916372603,0.7482881996254037
66.0,0.8742761365898434,1.3742460029230532,1.7102837473942376,0.8592468758363715,0.7063523184646271
67.0,0.8306771212390126,1.3823749451070138,1.6284490451823312,0.8182596972944759,0.6391197189088703
68.0,0.8465342654390395,1.293134729915861,1.3191104331425754,0.7738970095770341,0.8061641846537692
69.0,0.6848919217247397,1.4147644709567573,1.5357052992607945,0.6938010215369708,0.6132765027636723
70.0,0.8716518148588072,1.270202481777153,1.7023466434539545,0.8678100004378974,0.7584265982435983
71.0,1.1363596417525808,1.29106948849393,1.61255173992633,0.9048423690480883,0.7140829984238388
72.0,1.4333247551751227,1.3157042253058377,2.0301779128379365,1.2753306350134026,0.8206467865966692
73.0,1.0446101301435509,1.41943355486637,1.8991777091420219,0.9720780355347258,0.6810034744934224
74.0,0.967766228353065,1.3230648695287721,1.8218426424780647,0.9733017544381399,0.5618381172743802
