time_ns,sec.str. C$\rm\alpha$ MP $\rm\AA$,sec.str. C$\rm\alpha$ RBD $\rm\AA$,sec.str. C$\rm\alpha$ complex $\rm\AA$,sec.str. C$\rm\alpha$ MP interface helices $\rm\AA$,sec.str. C$\rm\alpha$ MP distanced helix $\rm\AA$
1.0,1.0728536522373453,1.2838799351942005,1.3186573431948927,1.0169903190890626,0.6876893251088436
2.0,0.9432061297291516,1.4072866237851638,1.3215084660937815,0.8595094105708594,0.6768028955519273
3.0,0.9117555036391127,1.327244628620508,1.4078819721262794,0.8831420765843998,0.7525192244767128
4.0,1.02749401662654,1.4073673575464172,1.4494666899402107,0.9361716594560855,0.7719975090250156
5.0,1.008055735594172,1.4719718498441827,1.3554919687688225,0.9658652215708169,0.7261621948771728
6.0,0.9881131022172183,1.3591232311463894,1.4132533466794306,0.9608602607410556,0.7389012788109709
7.0,0.921153153102859,1.343394118652396,1.1995906920258728,0.910765197596526,0.5797391348550629
8.0,0.9318140847457878,1.676541339111027,1.5318299778602547,0.9015294996658927,0.7675931510143221
9.0,0.9290901134781369,1.8251269976954247,1.603886874444579,0.7510853619616256,0.9232242657093562
10.0,1.0245748740935294,1.7638222977590914,1.566653073219976,1.0390975796310358,0.7228375901437725
11.0,1.076530857883343,1.045713081221494,1.2235088668425196,1.0397092147407982,0.8371711914860778
12.0,0.971317932585589,0.996636653251154,1.077824164987948,0.7295298763771342,0.7198984475446243
13.0,0.9835346557093756,1.232397982517699,1.1695596877703511,0.8589818669151639,0.7522476997119064
14.0,0.967593873648836,1.3038397688498986,1.2224212107144756,0.7835004088727483,0.8689650424233469
15.0,0.8468000438525297,1.2241643232136108,1.174488610352906,0.7712041845377778,0.7678676820391167
16.0,0.9508060410698451,1.2018642859723891,1.2921128654631446,0.864148693110098,0.753898542186368
17.0,1.1147691186474495,1.151277083762656,1.200772402171564,1.0181917405276557,0.7856121876889629
18.0,1.0415116502850155,1.2046256752960403,1.2875635462334312,0.9434210056628077,0.823388232686132
19.0,1.2646882045369787,1.1750652086043163,1.435360983651362,0.968677606408833,1.0158501877965866
20.0,0.9332963802190939,1.3358425660653075,1.3290791431186746,0.8486720060536584,0.6357988958104298
21.0,0.9224353203663193,1.1011962630760637,1.1169292171269918,0.8481112914937277,0.7262713722532931
22.0,1.0739645738876282,1.210063572339642,1.2276158179846497,0.9187213540525716,0.788861866141453
23.0,1.3718230332531949,1.184185637882206,1.494834793352305,0.992202695668112,1.0334273004760879
24.0,1.1327515431258368,1.230474958385857,1.4632422041976794,1.0062109995184627,0.8646970457646601
25.0,1.1218616806477508,1.3686647721745464,1.3740208203307211,0.8925049426182848,0.913923171070071
26.0,0.9154860267441439,1.1732384023611706,1.3251599437180983,0.8427509563689004,0.7181817092974777
27.0,1.0127155828705638,1.1983676621338029,1.313828109307691,0.9155672433458204,0.7587223952180531
28.0,1.0573115778149114,1.4347302892636193,1.4253386333282165,0.9514717094375504,0.8726610820986755
29.0,0.8090996972118902,1.3367046362967332,1.216471099908647,0.7376492057503008,0.7353589341728787
30.0,0.849489458504318,1.2680126694368212,1.2024584501314248,0.8142654549893645,0.7045547874650379
31.0,0.8827882203060702,1.2477603624551292,1.1297266851301646,0.7529118960266096,0.569185574400823
32.0,1.018543255225002,1.1257648638783102,1.1454190610573851,0.7426922075077991,0.954326379653036
33.0,0.9145000580134824,1.0898908056075278,1.216193846264998,0.8512953938244266,0.7880974743674739
34.0,1.0571846004779768,1.1238871493075766,1.1022196590080127,0.7725970341194823,0.9269334015242078
35.0,1.2519224503861632,1.1259714342647063,1.505841507890598,1.0086469125143684,0.9104930023707525
36.0,1.2828499388518622,1.295830636040979,1.4460604199814147,1.0972529307058556,0.7687940851357911
37.0,0.8642268193794085,1.2401273247322928,1.1743643296874353,0.811405091573121,0.7295767815697634
