time_ns,sec.str. C$\rm\alpha$ MP $\rm\AA$,sec.str. C$\rm\alpha$ RBD $\rm\AA$,sec.str. C$\rm\alpha$ complex $\rm\AA$,sec.str. C$\rm\alpha$ MP interface helices $\rm\AA$,sec.str. C$\rm\alpha$ MP distanced helix $\rm\AA$
1.0,0.8522844996352313,1.166191022737431,1.2132518435098694,0.8150773799740201,0.5583987805119652
2.0,0.9361376907528616,1.1551472860383436,1.233124983709702,0.8951571938631178,0.7590826137973042
3.0,0.8023928275898718,1.637832773156677,1.6091834731810266,0.8156028330673862,0.5505902423287128
4.0,0.8877646952965244,1.1344688380736803,1.164008218343167,0.8336073789804732,0.7702526394856876
5.0,0.780473530550294,1.3392630514786539,1.445248832674576,0.7732407433671096,0.6031793111145205
6.0,0.9677610362792975,1.1154498032509166,1.585571269582418,0.9761664998687992,0.8100075186907197
7.0,0.8596478514617361,1.111258265047277,1.3021040561748505,0.8123469047653867,0.6413962838890308
8.0,0.9942880535972153,1.0447780910354676,1.447487701888481,0.9085178505109708,0.70499151516104
9.0,0.8264794680561869,1.1127130045864697,1.5817507820098407,0.8314127826200411,0.6043072582861605
10.0,0.922209500521248,1.2764307111123874,1.5346969132032386,0.8804424109405453,0.8021642328164926
11.0,0.9351315814049326,1.386595065106523,1.6192010414731561,0.8600986215445556,0.7764650968177297
12.0,1.0420917607286206,1.060292778997254,1.8794665474685028,0.8918154926197185,0.85395555510198
13.0,0.9451590821959536,1.0089985492026852,1.7117391184492445,0.921957422968879,0.6535406838121984
14.0,0.9047066818718553,1.139533536950748,1.5694815704684077,0.8719413307463337,0.6756893054802607
15.0,0.7756889311296193,1.082870606231928,1.6555085368115081,0.7369290421357789,0.6022013955328571
16.0,0.8511709189503233,1.0538360482899363,1.186624725958581,0.8896182900219749,0.5739486166362273
17.0,0.8555463654058482,1.1272471199818184,1.404753603936738,0.7835899587922731,0.7608307405319316
18.0,0.9661627342339939,0.9632632994490625,1.2784299779089445,1.0007893638072607,0.6325556350765092
19.0,1.11131266234155,1.2407530545875582,1.439047872318648,0.9976377129878753,0.7727495120197455
20.0,0.9246190471779319,1.1628658574912516,1.2025261115741739,0.8903868125829039,0.702837843214179
21.0,0.9977923706480495,0.9207565057118205,1.1534493882053127,0.9858336721173618,0.6499134891602385
22.0,0.7862346875400448,1.1485806676151826,1.2358402065822478,0.7994981961338897,0.6143107955367576
23.0,1.0008341045791718,0.9470570792413298,1.1726060066742543,0.8992942756010767,0.805713909215366
24.0,0.9072485297298465,1.035181721183602,1.3493352989578826,0.8903241957848913,0.671209010614367
25.0,1.031000336586724,1.260021241938843,1.5724154815164642,0.9021298534169733,0.7309722065509148
26.0,0.90098007092539,1.463269014499561,1.2962394850522987,0.8234840622652136,0.7462793401583753
27.0,0.7096640202382648,1.3489034447597479,1.405647817080837,0.7447325361710291,0.5691212292730928
28.0,0.8952596464662875,1.2863773102182936,1.2987088050350706,0.8182118160368923,0.7104673729903493
29.0,0.9804076294098717,1.204855685629199,1.4078283236951472,0.9880985565483621,0.7389118613454819
30.0,0.9251959705313632,1.095419081555549,1.34602141093678,0.8097135436133145,0.7986526585143149
31.0,1.0308113834647927,1.1073719815392546,1.4359617153589062,0.9263218871904367,0.7793267391960739
32.0,0.9983126317873758,1.158416327212915,1.5887864119527253,0.8494684653402507,0.8258708508873284
33.0,0.9818407779578698,1.1750317676600408,1.42233195396866,0.9480760556752207,0.8081184818040368
34.0,1.0395017287737274,1.2063638764465308,1.481638247814183,0.9067912280048037,0.9837862766436957
35.0,1.3102340636334087,1.22164236587496,1.5982089609355783,0.9077312883518939,1.0189879874200591
36.0,1.0442063493953981,1.1442290761005316,1.566822493086131,1.0344393301597963,0.6407857505234422
37.0,1.1671001007573885,1.2375651520737145,1.5930602064133366,1.0781538472452754,0.9426201336028879
38.0,0.9977420888177284,1.5490956636062385,1.614538911163178,1.021914112898894,0.6873541318386944
39.0,1.0712389596587042,1.1844502045500143,1.4371533276744313,1.028361298249253,0.6499091526332297
40.0,0.9665979031503891,1.1814010582005923,1.5742240553922342,0.9213766326896383,0.6128661538925166
41.0,0.8915661049283327,1.1616265326960282,1.4151665790809989,0.8475002955987169,0.7910657043986251
42.0,0.8689354187842929,1.0201072415404708,1.264012163560251,0.8246924919420353,0.661559083433203
43.0,0.8143941595806388,1.3214172809028628,1.6047095229892614,0.8015443146685212,0.6811999673934165
44.0,0.9652342281535005,1.0415109486941665,1.6803643561966448,0.958042499291925,0.6994496060966163
45.0,0.8737275714664113,1.2874353406238972,1.4870976046505362,0.8587518406327853,0.5817121787300364
46.0,0.9705602918491066,1.0546600053875235,1.4437555951170022,0.8793034450762566,0.7584168641254564
47.0,1.0510884619331051,1.0297357200032784,1.6351586576091133,1.1061123337800391,0.6179122048230009
48.0,1.0310713661036528,1.0923964264850936,1.5650660774347318,1.0003413462785729,0.6372304146283067
49.0,1.026562068332713,1.189931813310191,1.7053456776805263,1.1195026783349693,0.5460709505225887
50.0,0.9505486550900799,1.1877602869479684,1.396948818020226,0.9859519984134631,0.7729876862442525
51.0,0.888613433643266,1.0392086720374965,1.5499459834433362,0.9149582547859264,0.6765805543726505
52.0,0.9345393641349141,1.046297815746657,1.5322020537190015,0.9416767978951812,0.601348977004948
53.0,0.9242969048609654,1.2475299321671274,1.7041187650455876,0.9972838641962813,0.5941762320560776
54.0,1.0581831513591637,1.2038577913200963,1.6338176610114188,0.989182629234621,0.7761861812798184
55.0,0.952113237045938,1.2375885797208996,1.4919402694016903,0.9849667898296027,0.6403296154460936
56.0,1.1270305604813207,1.0907273074471788,1.7282986221510743,1.0359783707092636,0.6907775828611293
57.0,1.1537536687882395,1.6013844947165383,1.9093213601549943,0.9908133105638846,0.8078561504150895
58.0,1.0752444986743377,1.6158267313319064,1.6778088505907685,1.0198991746804664,0.747520021471551
59.0,0.9938498409891232,1.4063172082364894,1.458053627804118,0.9807669928991555,0.6691487548516388
60.0,1.1302829995591108,1.0573519742421336,1.5117688127858293,1.0292421253437687,0.7413678047871365
61.0,1.014901236617453,1.1427697750274717,1.4651048552737238,0.9393827794915303,0.7176601186044598
62.0,1.2653910142958014,1.2080399158282944,1.563708393372893,1.0382001968242458,0.6958751929236139
63.0,1.1640078467688753,1.1377107198238203,1.3905184408101299,1.0306290901673425,0.9127428814650805
64.0,0.8946268324217725,1.291131318472126,1.4625190289444625,0.8171296026633076,0.7697777683674744
