time	total_energy	polar_energy
768	-0.26243859999999974	3.900068
769	-0.3401392040000003	5.582594
770	-0.2091391055999997	4.460012
771	-0.17658689039999922	3.842868
772	-0.2970927080000004	4.208956
773	-0.2857488968000004	4.817568
774	-0.9391561215999994	6.581632
775	-0.37787903440000004	5.697078
776	-0.6747211791999999	6.950858
777	-0.7216860711999997	6.676268
778	-1.0088768408000002	6.601482
779	-0.28348487120000093	5.908452
780	-0.4921868376000003	6.320588
781	-0.25077526320000026	5.261204
782	-0.35022790079999955	7.120656
783	-0.8664688320000002	6.93586
784	-1.0665362	8.632498
785	-0.5621996872000001	6.802604
786	-0.48428457439999933	6.993182
787	-1.0030354088000002	6.533272
788	-0.6838884335999998	7.91392
789	-0.2995177624000005	6.436596
790	-1.745198964000001	10.882152
791	-1.9844359216000003	9.144246
792	-0.5879724144000007	7.728336
793	-0.6703025936000004	7.725182
794	-0.4754908567999997	7.743946
795	-0.5998056655999993	6.699238
796	-1.0742779783999996	6.429342
797	-0.41201248319999995	5.264056
798	-0.6382576431999998	6.19453
799	-0.8062555007999992	7.093594
800	-0.9531449039999995	6.467932
801	-0.34590353839999965	5.770598
802	-0.26631768160000047	5.294128
803	-0.6114781728000007	6.643418
804	-0.36906986560000016	4.858082
805	-0.6507258456000005	6.317168
806	-0.6686025615999998	7.133744
807	-0.20700694399999992	4.492574
808	-0.2356868864000007	4.25639
809	-0.1894397247999996	2.92917
810	-0.17175220159999954	3.982056
811	-0.4699557175999996	4.483036
812	-0.3402433079999996	7.056534
813	-0.3554922463999995	6.10944
814	-0.8038432488000006	8.151602
815	-0.6246267312000002	6.225826
816	-0.8614486767999998	6.697916
817	-0.6924415679999993	7.597976
818	-0.4671375423999994	6.76064
819	-0.8168129368	7.299482
820	-0.19713961600000035	3.314212
821	-0.49140098079999905	4.396696
822	-0.43586495440000006	2.949698
823	-0.9903935320000001	3.684246
824	-0.2025520000000003	2.967416
825	-0.36233518799999953	4.424936
826	-0.9679966943999995	5.166642
827	-1.0051608479999998	6.118164
828	-0.9316107407999998	3.528498
829	-0.7672377999999995	4.155982
830	-0.29672181119999996	2.148324
831	-0.9269858480000003	2.18592
832	-0.8067067055999996	3.55555
833	-0.7453626615999998	4.797252
834	-0.4577274416	3.735198
835	-1.4729263936000003	5.007984
836	-0.8427574896000001	2.803232
837	-0.5818243128	3.076276
838	-0.5439333679999996	3.474422
839	-0.3338876007999998	3.553046
840	-0.8683512767999997	3.05033
841	-0.43694657920000013	3.135262
842	-0.7267419631999998	4.256502
843	-0.4142621496000001	4.618418
844	-0.2571069671999996	2.374416
845	-0.40529311600000006	4.88251
846	-0.41709042880000036	2.9012
847	-0.17970574159999975	2.763348
848	-1.1280473439999996	5.141274
849	-0.47294314079999994	2.88143
850	-0.3078335272000001	3.345522
851	-0.2365753288000002	3.631884
852	-0.4295912951999995	3.220794
853	-0.3388656167999996	4.716872
854	-0.20244223280000043	3.317672
855	-0.1746951792000001	3.765414
856	-0.18577363519999995	3.042046
857	-0.4326815127999998	3.832282
858	-0.4233885839999999	3.554758
859	-0.2044455952	-0.194732
860	-0.6561369327999999	5.327078
861	-1.328505492799999	5.827874
862	-0.5282781135999997	3.91145
863	-0.34200326479999993	5.172034
864	-0.35295725840000025	2.94893
865	-0.3226233528	3.342486
866	-0.2824310767999996	3.59998
867	-0.2566203471999998	3.212276
868	-0.197909804	3.366136
869	-0.4446202335999998	2.559464
870	-0.7132839071999999	4.905264
871	-0.12374399999999985	3.001572
872	-0.16556128800000003	2.962292
873	-0.2775726960000002	2.820392
874	-0.9731284735999989	4.210708
875	-0.3736327879999996	3.840712
876	-0.2588724736	1.976988
877	-0.16220301120000058	4.443566
878	-0.5852182472000003	4.794164
879	-0.09802799999999978	3.475534
880	-0.21829470960000008	2.3783
881	-0.27154290560000005	4.081936
882	-0.18005183520000057	4.086018
883	-0.21049756000000014	3.195464
884	-0.29596433599999983	4.070196
