time	total_energy	polar_energy
645	-15.995244889600002	82.78477
646	-13.5629167648	82.908012
647	-14.568177542399994	88.164942
648	-12.326753399999998	82.060468
649	-12.2955490728	86.769916
650	-15.998703862400014	84.248926
651	-16.201471297599994	88.862296
652	-13.543212423199996	81.013696
653	-17.975746614399995	78.992074
654	-17.9430233	79.724548
655	-19.0001999488	82.459768
656	-6.429704251199999	75.362346
657	-19.174787476	91.250106
658	-16.351805033599998	83.921604
659	-14.3897378488	81.097744
660	-14.889198018400002	88.112614
661	-15.349008425600005	78.776806
662	-4.632155348799989	66.061266
663	-15.166541867199996	88.235018
664	-16.60967326960001	82.968914
665	-14.357806450400009	83.71377
666	-14.959702194399988	82.615564
667	-15.3587705032	81.978784
668	-13.187140795999998	82.968326
669	-11.994605151200012	80.934488
670	-12.940799163999992	83.967932
671	-16.49647223919999	83.022458
672	-11.883218772000005	87.073508
673	-13.687544903200003	80.276674
674	-10.926426724800002	78.240666
675	-12.380944660800019	76.068812
676	-22.66526123920001	83.02955
677	-21.692906306399998	74.916058
678	-22.359112449599998	75.594188
679	-24.244506077599997	78.015918
680	-22.488633215199997	73.90372
681	-21.259630385599998	73.618764
682	-24.544162793599998	75.72396
683	-25.211254927199995	72.049964
684	-22.63193463919999	74.31864
685	-24.809551818399996	73.409302
686	-22.685071181599998	73.378772
687	-23.305578907200005	76.266024
688	-19.675381224	77.466538
689	-4.571550492	68.348772
690	-18.218394011199994	84.625236
691	-20.10767321919999	77.399494
692	-21.6880079704	84.516764
693	-19.786431031200003	77.330142
694	-20.29193631040001	85.298526
695	-21.757948827999996	82.299648
696	-23.274106524800004	78.772496
697	-18.918974326399997	72.557992
698	-17.173592769600006	72.755574
699	-19.787799736000004	75.728172
700	-22.657049970399996	75.58386
701	-21.293475592000014	79.39734
702	-22.617987977600002	72.85695
703	-19.11366714080001	73.14446
704	-20.021888866399998	76.718434
705	-22.344169555199993	76.891738
706	-19.54527781120001	82.189088
707	-25.875124080800006	71.629742
708	-24.21003873760001	76.04673
709	-23.282421954400014	74.123358
710	-24.349410847199994	73.268446
711	-25.820386697599993	73.181578
