time	total_energy	polar_energy
961	-22.132892043200016	71.940936
962	-25.28965339999999	74.44888
963	-27.192362691999996	74.13992
964	-22.117052208799997	74.94278
965	-23.392076132799993	75.086352
966	-21.8830463264	74.153996
967	-20.13374268319999	72.85795
968	-23.026644542399993	71.603832
969	-17.876292317599994	77.261554
970	-12.9176806304	78.26361
971	-18.174229672800017	80.521344
972	-16.322978008	81.91016
973	-14.878155616800008	80.185524
974	-18.431339844799993	77.032774
975	-11.817225391200004	74.177354
976	-3.028343727200002	61.076026
977	-2.7461559279999905	64.101124
978	-4.77104812879999	69.258346
979	-12.580956727999993	79.785346
980	-8.541909093600005	75.206274
981	-3.304418768000004	64.42351
982	-14.002662960799997	72.55117
983	-19.512648200800005	71.073988
984	-27.174541718399986	72.615424
985	-17.69763362639999	74.863904
986	-25.5210790752	73.473822
987	-20.918803131200004	73.895716
988	-22.03190047039999	75.64336
989	-18.10041919040001	72.581796
990	-26.687438510400014	72.810752
991	-27.9453081336	75.03948
992	-24.38625969279999	76.34402
993	-20.265201404800003	72.639852
994	-25.5680991296	76.213754
995	-24.975231186400002	72.895002
996	-25.809080488000006	74.469294
997	-20.521417755200005	77.037504
998	-25.398625708800004	74.193542
999	-24.102916000799993	75.508662
1000	-23.131721360799993	76.478684
1001	-23.74990903119999	74.497774
1002	-24.036343432	76.138244
1003	-21.264958091200008	75.326622
1004	-21.888485329600005	73.402362
1005	-18.241830377600003	72.04195
1006	-21.84039760079999	70.202066
1007	-24.46240550319999	71.108732
1008	-14.624612989599996	64.916218
1009	-25.4497715664	77.15377
1010	-24.86863087359999	71.32679
1011	-19.6326750272	76.5155
1012	-25.98029368640001	75.740292
1013	-25.965936672800005	75.524934
1014	-17.219608864799994	70.76511
1015	-20.558213836	78.425664
1016	-23.3487663008	74.654094
1017	-25.793399124800004	73.968746
1018	-26.17060932960001	74.235694
1019	-25.221185848000005	72.277014
1020	-24.538003815199993	72.600702
1021	-10.624695119999991	66.719282
1022	-25.664270526400003	71.592898
1023	-24.94085127520001	73.145008
