,complex,receptor,ligand,delta
115,-24022.87245808,-7078.34627696,-16896.296285760003,-48.22989535999659
116,-23924.14141424,-7085.40947728,-16797.54838208,-41.183554879997246
117,-23894.3237512,-7045.757324,-16816.80649616,-31.759931040000083
118,-23923.521656319997,-7040.138283680001,-16848.507471119996,-34.87590152000121
119,-23897.11198536,-7045.429634720001,-16818.888962959998,-32.793387680001615
120,-24040.439540159998,-7104.083527520001,-16899.27636848,-37.07964415999595
121,-24012.88029192,-7072.606598320001,-16899.27143632,-41.00225727999714
122,-23987.562127999998,-7070.84986376,-16871.610546800002,-45.10171743999672
123,-24016.35198512,-7097.225914080001,-16880.12916384,-38.99690719999853
124,-23994.797656000002,-7105.5804168800005,-16843.72116048,-45.49607864000427
125,-23949.001732319997,-7029.87303136,-16874.25988392,-44.86881703999825
126,-24004.76174472,-7091.57887088,-16872.306522240004,-40.87635159999627
127,-23904.403449840003,-7070.223758159999,-16791.78951416,-42.390177520006546
128,-24055.212666800002,-7115.01101368,-16897.774473999998,-42.42717912000444
129,-24066.27847288,-7084.1099746400005,-16936.409192000003,-45.759306239997386
130,-24011.37106192,-7101.368921280001,-16874.53880536,-35.46333527999741
131,-24058.3523844,-7062.065879999999,-16941.9147372,-54.37176720000207
132,-24034.70545712,-7091.272783360001,-16901.6291704,-41.80350335999901
133,-24053.725108559996,-7097.81319864,-16916.34579024,-39.56611967999561
134,-23965.461314400003,-7066.72558592,-16866.33545872,-32.40026976000081
135,-23968.7833988,-7096.173161599999,-16825.01940912,-47.59082807999948
136,-24015.48201768,-7058.82182776,-16921.609655120003,-35.05053479999697
137,-23949.16081512,-7076.043051680001,-16840.13760352,-32.980159920000006
138,-24040.290957520003,-7070.59645544,-16927.10799808,-42.586504000006244
139,-24003.750184799996,-7076.15989376,-16893.38488656,-34.205404479995195
140,-23971.40214424,-7082.329584,-16858.51345768,-30.55910256000061
141,-24006.5786468,-7084.446881600001,-16879.27110456,-42.86066063999897
142,-23968.73577816,-7053.03551832,-16886.64751592,-29.052743919997738
143,-23924.0254296,-7094.801452080001,-16796.41488688,-32.8090906399957
144,-24058.82605608,-7112.9645272,-16903.494496879997,-42.367032000005565
145,-24026.03800928,-7090.02400616,-16895.831002079998,-40.183001040004456
146,-23937.54044136,-7078.472672079999,-16818.479789679997,-40.58797960000447
147,-24000.51553392,-7060.56743864,-16895.82205328,-44.12604199999987
148,-23986.05369712,-7048.668543919999,-16890.19084496,-47.19430823999937
149,-23950.74088424,-7056.624610960001,-16846.7764212,-47.33985208000013
150,-23972.116702640003,-7063.31425368,-16877.01947752,-31.782971440003166
151,-23881.52299952,-7021.59635352,-16826.65728248,-33.26936352000121
152,-23932.34159384,-7049.98995104,-16845.17028568,-37.18135712000003
153,-23985.071898799997,-7088.03503104,-16868.46735,-28.569517759999144
154,-23933.409165920002,-7086.47527888,-16809.86544432,-37.06844272000308
155,-23937.124149440002,-7074.16331072,-16823.26469896,-39.69613976000255
156,-23964.19611672,-7056.94908184,-16869.98085616,-37.2661787199977
157,-23947.581182399997,-7070.87601792,-16841.481409199998,-35.22375527999975
158,-23874.59673088,-7081.0201228000005,-16760.46252288,-33.114085199998954
159,-23934.35469856,-7053.79235008,-16851.39089264,-29.171455840001727
160,-23965.78844736,-7096.97704816,-16833.50656768,-35.304831519999425
161,-23952.93265152,-7064.68533632,-16851.85743112,-36.38988408000296
162,-23985.855559440002,-7053.674388,-16896.32988952,-35.85128192000411
163,-24032.809776399994,-7078.99748976,-16916.89681968,-36.915466959992045
164,-23852.61642032,-7038.10762792,-16773.70361304,-40.805179359998874
165,-23952.03321272,-7024.64080472,-16891.87874304,-35.51366496000264
166,-24024.9204992,-7094.069236079999,-16891.87909288,-38.972170240002015
167,-24016.028284480002,-7094.99348616,-16889.160029839997,-31.874768480003695
168,-23951.35215984,-7043.102994399999,-16864.80973456,-43.439430880000145
169,-24024.53999184,-7042.014303760001,-16944.30704488,-38.21864320000168
170,-23980.18689944,-7102.357687119999,-16839.71313032,-38.11608200000046
171,-24143.16115384,-7110.299345199999,-16994.81106568,-38.05074296000021
172,-24061.142612480002,-7129.295653519999,-16884.728280159998,-47.118678800005
173,-24046.83127984,-7112.00642104,-16891.181302,-43.643556800001534
174,-23938.53675032,-7102.4194688,-16788.78330168,-47.33397984000112
175,-24006.25948096,-7097.40700384,-16862.35905448,-46.4934226400037
176,-23982.52055472,-7064.236157679999,-16870.3010592,-47.98333783999988
177,-24041.625020159998,-7109.341075200001,-16893.95023552,-38.33370943999762
178,-23973.337645280004,-7084.46700328,-16854.556856000003,-34.31378600000244
179,-23961.64637536,-7050.293880079999,-16867.132223919998,-44.22027136000179
180,-24064.336986799997,-7080.81756064,-16933.17790592,-50.34152023999559
181,-24049.453421039998,-7073.65768408,-16931.11655096,-44.67918599999757
182,-24041.10277864,-7063.66985064,-16934.878182800003,-42.55474519999916
183,-24011.76373976,-7020.75285568,-16950.1863744,-40.82450968000194
184,-24037.8139092,-7044.953341119999,-16952.27396336,-40.58660471999974
185,-23999.127708800002,-7101.96682216,-16854.4298212,-42.73106544000257
186,-23965.51344896,-7075.6705,-16846.8191424,-43.023806559998775
187,-24038.11330888,-7055.89486904,-16929.96831696,-52.25012288000289
188,-24057.49098088,-7072.776493599999,-16934.443795839998,-50.27069144000416
189,-24022.83026184,-7078.17919136,-16900.030430880004,-44.62063959999796
190,-24063.1174256,-7110.637318080001,-16917.539796479996,-34.94031104000533
191,-24054.952494000005,-7081.77221968,-16925.79103416,-47.38924016000601
192,-24033.0323068,-7094.01524208,-16899.79996944,-39.21709528000065
193,-23960.48643008,-7049.91552184,-16869.55771,-41.01319823999802
194,-24049.014829760003,-7084.214595039999,-16922.282569680003,-42.51766504000261
195,-24066.30337792,-7119.0345036,-16906.88912256,-40.37975176000327
196,-24097.335457439996,-7157.8050243200005,-16912.58733016,-26.943102959994576
197,-24076.90187864,-7115.4759482399995,-16926.8330876,-34.59284280000065
198,-24102.98241408,-7131.091047839999,-16941.32586112,-30.565505120001035
199,-24064.383955679998,-7137.86864992,-16886.09896728,-40.41633847999765
200,-24082.446418240004,-7123.89562496,-16922.51718784,-36.03360544000316
201,-24079.4417744,-7121.603198479999,-16918.294079599997,-39.54449632000251
202,-24107.455072160003,-7150.237177839999,-16917.420169520003,-39.79772480000247
203,-24007.08889832,-7108.5766896800005,-16856.762428159996,-41.74978048000048
204,-24042.154026240005,-7117.600627119999,-16875.81145152,-48.741947600006824
205,-24028.44362008,-7075.557187439999,-16903.2175116,-49.668921040003625
206,-23998.030019759997,-7097.301480640001,-16860.8739288,-39.85461031999512
207,-24060.959672240002,-7116.3346394400005,-16895.514274719997,-49.110758080005326
208,-24054.783629280002,-7085.6605521599995,-16916.42373088,-52.69934624000234
209,-24069.76733016,-7115.68488344,-16910.1926868,-43.88975991999905
210,-23994.943052399998,-7089.95440848,-16865.28052712,-39.70811679999679
211,-23923.75659152,-7074.80504704,-16811.06897904,-37.88256543999887
212,-24015.0448284,-7105.58257024,-16867.02229448,-42.4399636800008
213,-24000.4532104,-7058.44968328,-16898.08125992,-43.922267199999624
214,-23971.811480959997,-7090.075766160001,-16835.76845912,-45.967255679996015
215,-23992.5083624,-7078.01876184,-16879.95144064,-34.53815992000091
216,-23980.89317832,-7053.59986608,-16886.9563132,-40.33699903999877
217,-23998.737638960003,-7100.52570824,-16859.931209680002,-38.28072103999875
218,-24036.423480319998,-7089.235892080001,-16903.985262159997,-43.20232608000151
219,-23953.85877632,-7085.5863244,-16829.01672112,-39.25573080000322
220,-24097.610826719996,-7102.99296328,-16951.55391016,-43.063953279994166
221,-24070.0733832,-7112.81110368,-16917.23440176,-40.02787775999968
222,-23938.582328719996,-7054.90457288,-16837.821314319997,-45.85644151999804
223,-23982.128244879998,-7106.96947064,-16826.3211836,-48.83759063999605
224,-24026.539338959996,-7118.7769612,-16862.476708079997,-45.28566967999723
225,-24011.213718159997,-7077.282466,-16879.87499272,-54.05625943999621
226,-23983.984385519998,-7088.421261840001,-16843.93058888,-51.63253479999548
227,-23972.82641232,-7067.9717116,-16855.676181040002,-49.17851967999741
228,-23999.197767920003,-7056.45999592,-16898.75006576,-43.98770624000099
229,-23983.451509279996,-7034.94840584,-16903.400132159997,-45.10297127999729
230,-23999.27318824,-7075.686642639999,-16882.67295264,-40.913592959997914
231,-23962.185451040004,-7097.68553784,-16819.476572,-45.023341200005234
232,-24061.34071808,-7103.72063872,-16908.72020472,-48.89987463999569
233,-23984.29444568,-7064.9282416000015,-16875.151361759996,-44.21484232000148
234,-23943.963775279997,-7050.420468879999,-16851.015173519998,-42.52813288000107
235,-23981.41541112,-7072.962518719999,-16860.086436,-48.36645639999915
236,-24047.18169664,-7073.10369512,-16941.98376752,-32.09423400000014
237,-24024.493159679998,-7094.05375432,-16880.13492896,-50.30447639999693
238,-24056.75186376,-7094.9963116,-16912.981602000003,-48.773950159997185
239,-24023.65326984,-7067.4155884,-16913.26018104,-42.97750040000028
240,-24024.79301608,-7090.36836304,-16885.67020112,-48.754451919998246
241,-24040.059479199997,-7064.286623920001,-16925.49192712,-50.2809281599948
242,-24071.157315840002,-7092.92584264,-16934.1840252,-44.04744800000117
243,-23998.54214128,-7085.4740325600005,-16865.12736248,-47.94074623999768
244,-23926.34022192,-7086.03699216,-16798.046928159998,-42.25630160000219
245,-23953.309419520003,-7104.218346719999,-16806.11865768,-42.97241512000619
246,-24037.82070736,-7106.555480959999,-16886.27378392,-44.991442479997204
247,-23976.44961856,-7082.544747919999,-16847.0665076,-46.83836303999851
248,-23961.67464696,-7112.48058616,-16807.11223992,-42.08182088000103
249,-24006.5742,-7076.38644896,-16890.030106799997,-40.15764424000008
250,-23845.819638319997,-7073.7168977599995,-16727.34220472,-44.76053583999601
251,-23980.21924424,-7099.29407904,-16842.1711168,-38.75404840000192
252,-24061.330724559997,-7129.626825040001,-16891.09535944,-40.6085400799966
253,-24092.867431360002,-7118.701378479999,-16933.50151136,-40.664541520003695
254,-23992.7057156,-7096.46908632,-16854.27792976,-41.958699520000664
255,-24033.9855756,-7110.27905872,-16882.80223784,-40.90427904000171
256,-23970.901694720003,-7079.40794312,-16851.046513840003,-40.44723775999955
257,-23968.1229556,-7081.3625885599995,-16844.61929568,-42.14107136000166
258,-24036.228654479997,-7079.913636159999,-16912.4105088,-43.9045095199981
259,-24135.10389408,-7076.4850596,-17009.689792,-48.929042479998316
260,-24009.816675199996,-7088.5258494400005,-16876.81480576,-44.476019999994605
261,-24044.354289040002,-7097.70888696,-16897.74875152,-48.896650560000126
262,-24118.73735088,-7119.78257832,-16952.31714288,-46.63762968000083
263,-23976.25355288,-7101.99838976,-16828.80433064,-45.45083248000083
264,-24009.437480640005,-7098.90744192,-16862.86047416,-47.6695645600048
265,-23977.57094008,-7079.75982552,-16849.79513048,-48.015984080000635
266,-23997.104872160002,-7113.740060800001,-16836.89100176,-46.473809600000095
267,-23979.065785200004,-7058.807856879999,-16881.666991599996,-38.590936720011086
268,-24096.338297120004,-7135.96823216,-16916.9249172,-43.44514776000142
269,-24054.70964688,-7111.2106804800005,-16896.138017999998,-47.36094840000442
270,-24039.67036304,-7108.19801016,-16889.88889744,-41.58345543999894
271,-24043.066387439998,-7065.61497232,-16929.602666400002,-47.848748719996365
272,-23983.47443632,-7062.717748880001,-16869.391483600004,-51.36520383999596
273,-24007.5227728,-7090.685908959999,-16874.55595528,-42.28090855999835
274,-23986.69006648,-7068.243722159999,-16876.404800480002,-42.04154383999776
275,-23940.94570632,-7055.92280064,-16832.12025448,-52.90265119999822
276,-23980.0424528,-7101.45831248,-16834.025256800003,-44.558883519996016
277,-24018.54753592,-7087.734436079999,-16881.986404080002,-48.826695759998984
278,-23929.482375519998,-7076.25911808,-16802.36139832,-50.86185911999564
279,-24043.66313552,-7064.432321120001,-16929.9820372,-49.24877720000222
280,-24008.960535439997,-7060.782463440001,-16907.05863688,-41.119435119995615
281,-23996.002777039997,-7062.94846704,-16892.88881328,-40.1654967200011
282,-24036.206926320003,-7084.5478408,-16905.94054928,-45.71853624000505
283,-24015.62694184,-7095.38212576,-16874.54690584,-45.697910240000056
284,-24018.50608976,-7102.23667584,-16870.7796148,-45.48979912000141
285,-23924.503582399997,-7065.365423040001,-16811.27106608,-47.86709327999779
286,-23925.8633568,-7042.510382,-16832.42697112,-50.926003680000576
287,-23977.8145268,-7099.256458559999,-16838.783107760002,-39.77496047999739
288,-23974.475539040002,-7074.43586232,-16856.38975968,-43.64991704000204
289,-23970.949791839997,-7101.3596560000005,-16835.8828532,-33.707282639996265
290,-23970.040192080003,-7064.065796399999,-16863.213462639997,-42.76093304000824
291,-24050.00473112,-7109.424326320001,-16898.623043199997,-41.957361600001605
292,-24037.60787752,-7107.52060856,-16890.84260272,-39.24466623999979
293,-24069.690806000002,-7098.813449359999,-16915.94623728,-54.93111936000423
294,-23920.060925759997,-7061.765742000001,-16813.65689696,-44.63828679999642
295,-24037.3742384,-7078.3162988,-16917.852653359998,-41.20528624000144
296,-23968.226392959998,-7075.599416,-16847.21531088,-45.411666079995484
297,-23984.94034672,-7040.30169008,-16895.736995440002,-48.90166119999776
298,-23965.228454399996,-7062.72301,-16856.32265048,-46.18279391999749
299,-24012.49618976,-7086.72804552,-16880.60864056,-45.159503679999034
300,-23982.669489280004,-7108.11517728,-16829.01313064,-45.541181360003975
301,-24007.93665672,-7097.50487152,-16861.444630880003,-48.98715431999881
302,-24071.299746720004,-7140.28921632,-16892.03497232,-38.975558080001065
303,-24019.16712432,-7121.9594824000005,-16853.99354456,-43.21409735999987
304,-24008.206900799996,-7084.44254632,-16883.53245264,-40.23190183999759
305,-24071.23562648,-7087.05460328,-16942.26100216,-41.920021039997664
306,-24008.46701928,-7109.40102768,-16851.23921424,-47.82677736000187
307,-23994.098048720003,-7063.44374392,-16885.34368816,-45.31061664000299
308,-23961.9379504,-7067.80466056,-16858.571312,-35.5619778399996
309,-24035.32385064,-7068.72401976,-16922.5642756,-44.035555279999244
310,-24000.41844536,-7132.1754945600005,-16829.94289552,-38.30005528000038
311,-24023.794018639997,-7103.0635124,-16880.47661208,-40.25389415999598
312,-24092.476516079998,-7151.553700320001,-16905.7946032,-35.12821255999734
313,-24034.506135760003,-7130.86738872,-16865.81581688,-37.822930160004034
314,-24005.274561680002,-7118.011677039999,-16847.72336648,-39.539518160003354
315,-23918.985127440003,-7078.751660000001,-16797.65827024,-42.57519719999982
316,-23986.435428400004,-7143.090951200001,-16803.89773344,-39.4467437600033
317,-23998.782196559998,-7132.92294912,-16821.32470456,-44.53454287999557
318,-23959.68243848,-7132.10085128,-16787.90415464,-39.677432559998124
319,-23935.63931184,-7092.8892708,-16796.53659568,-46.21344536000106
320,-24083.50376592,-7137.1528811200005,-16906.49445792,-39.85642688000007
321,-23993.17453,-7099.73388752,-16846.66139176,-46.779250719999254
322,-23980.96886064,-7105.921484560001,-16827.87164184,-47.175734240001475
323,-24007.628616719998,-7124.05508848,-16834.935518799997,-48.63800944000104
324,-23995.801880640003,-7083.97676072,-16877.696434880003,-34.128685039999255
325,-23965.448914,-7084.4785542399995,-16836.9402528,-44.03010696000274
326,-24025.792586080002,-7130.167039999999,-16862.311451520003,-33.31409455999892
327,-23937.639667279997,-7086.80321856,-16814.6603244,-36.17612431999805
328,-24021.16559432,-7058.315401759999,-16912.8932404,-49.956952159998764
329,-23977.20858416,-7104.31722992,-16822.125449440002,-50.76590479999868
330,-23918.29331808,-7113.652589359999,-16758.19980032,-46.44092840000303
331,-23974.140467039997,-7087.01640936,-16839.4751012,-47.64895647999583
332,-23962.70422824,-7061.28713352,-16852.13573216,-49.28136255999925
333,-23937.015021119998,-7072.27534824,-16815.114067759998,-49.62560511999982
334,-24027.12634064,-7122.437481440001,-16860.06412224,-44.6247369599987
335,-23934.33967016,-7096.1574888000005,-16801.467004320002,-36.7151770399978
336,-24032.33203184,-7105.69531584,-16886.48563416,-40.15108184000201
337,-24040.52166512,-7119.406712480001,-16877.84322672,-43.27172591999624
338,-24036.941907040004,-7106.46383008,-16886.11491496,-44.363162000005104
339,-24016.82704792,-7101.56924944,-16873.184284559997,-42.07351392000419
340,-23927.02245848,-7094.646092400001,-16785.11988456,-47.25648151999849
341,-23908.920943680005,-7063.40125168,-16797.21528824,-48.30440376000479
342,-23996.607870239997,-7066.87885552,-16886.179169919997,-43.549844799999846
343,-23943.73433712,-7065.78362032,-16830.77706648,-47.17365031999725
344,-24013.507439679997,-7140.996564720001,-16830.62942216,-41.88145279999662
345,-23965.87008688,-7101.451877279999,-16823.062072239998,-41.35613736000232
346,-23927.495296079996,-7102.39610416,-16775.960837040002,-49.13835487999677
347,-23970.730776160002,-7065.78771304,-16855.587802479997,-49.35526064000442
348,-24006.07914192,-7109.11884256,-16853.46861512,-43.491684239997994
349,-23959.1371584,-7121.45168184,-16808.9309384,-28.754538159999356
350,-23984.030068879998,-7086.8019908,-16864.64123672,-32.58684136000011
351,-24000.43561904,-7111.506155360001,-16838.45578144,-50.473682240000926
352,-24027.19134792,-7090.11166208,-16897.674138,-39.40554784000415
353,-23942.479805360003,-7076.635032560001,-16818.808571359998,-47.03620144000524
354,-23922.38288488,-7126.71885536,-16746.69509144,-48.96893808000095
355,-23979.25982728,-7110.77468544,-16820.54695856,-47.938183279999066
356,-23955.106560959997,-7050.26217136,-16866.90696448,-37.93742511999881
357,-24025.01099544,-7098.599166399999,-16881.512775440002,-44.8990535999983
358,-23976.270093280003,-7096.1756576,-16845.0886228,-35.00581288000103
359,-24062.949283359998,-7096.06532,-16916.52515136,-50.35881199999494
360,-24033.74775672,-7082.98603112,-16910.45642176,-40.305303840003035
361,-23996.501160640004,-7108.56698152,-16846.62969848,-41.30448064000302
362,-24037.615980320003,-7070.69452952,-16924.733331120002,-42.188119679998636
363,-24021.790224480003,-7097.599024319999,-16883.605326560002,-40.58587360000092
364,-23986.940389280004,-7102.6701248,-16847.18732576,-37.082938720006496
365,-23950.054013999998,-7094.8517164,-16828.464736719998,-26.737560879999364
366,-23965.78748512,-7106.9749772800005,-16830.88389632,-27.928611519997503
367,-23987.84455392,-7093.147272799999,-16858.16681408,-36.530467040003714
368,-23927.787752160002,-7078.11399184,-16816.34640728,-33.32735304000016
369,-24029.444602,-7115.40165648,-16877.99865088,-36.04429463999986
370,-23994.07906008,-7097.32601176,-16866.23429728,-30.518751039999188
371,-24045.39238496,-7106.70430544,-16895.87240928,-42.81567023999742
372,-24112.48750384,-7120.05059464,-16954.91011896,-37.526790239997354
373,-24056.323145680002,-7105.68205856,-16915.555635520002,-35.08545159999994
374,-23948.28468728,-7087.553128400001,-16825.74509792,-34.9864609599972
375,-24003.04263144,-7115.88870744,-16854.721826560002,-32.43209743999614
376,-24008.760618559998,-7057.2721292,-16916.725033519997,-34.76345584000228
377,-23942.29795456,-7089.641128880001,-16821.17715824,-31.479667439998593
378,-23890.98584064,-7065.49280504,-16792.19987672,-33.29315888000201
379,-23929.01042288,-7039.8207984,-16846.84763424,-42.341990240001905
380,-23913.62761704,-7077.4639158400005,-16794.60877904,-41.5549221600013
381,-23953.283384399998,-7107.43983256,-16800.86385528,-44.97969655999623
382,-24006.70357464,-7105.89038496,-16861.57184968,-39.24134000000049
383,-23911.48771864,-7064.474842560001,-16803.66038208,-43.35249399999884
384,-23947.16686456,-7099.529541280001,-16812.61774808,-35.01957519999996
385,-24003.072687519998,-7070.21323264,-16889.60352216,-43.25593271999969
