,complex,receptor,ligand,delta
132,-23945.863057119997,-7025.329583360001,-16890.9956704,-29.53780335999545
133,-23960.929308559997,-7030.400098640001,-16900.65749024,-29.871719679995294
134,-23858.009114400003,-6991.28298592,-16846.72105872,-20.005069760005426
135,-23861.3411988,-7018.295961599999,-16808.029109119998,-35.01612808000209
136,-23910.332917679996,-6978.04632776,-16910.39975512,-21.886834799995995
137,-23841.214215120002,-7002.999551680001,-16819.55030352,-18.664359919999697
138,-23929.49495752,-6991.38955544,-16910.35719808,-27.748203999999532
139,-23893.6476848,-6998.36659376,-16871.98688656,-23.29420447999655
140,-23866.05494424,-7008.576083999999,-16840.97965768,-16.499202560000413
141,-23887.3253468,-7002.688681600001,-16854.20500456,-30.43166063999888
142,-23846.53387816,-6971.12951832,-16859.90271592,-15.50164391999715
143,-23813.103929599998,-7013.64965208,-16779.25208688,-20.20219064000048
144,-23943.93195608,-7032.6957272,-16881.35169688,-29.884532000000036
145,-23907.80720928,-7006.70800616,-16869.57170208,-31.52750104000006
146,-23832.82214136,-7002.0223720799995,-16797.950989679997,-32.84877960000449
147,-23901.262833920002,-6986.77833864,-16878.65235328,-35.83214200000293
148,-23890.49149712,-6975.1102439199985,-16870.70874496,-44.67250824000439
149,-23855.95398424,-6980.788710960001,-16833.663421200003,-41.50185207999675
150,-23883.889502640002,-6989.95645368,-16859.70047752,-34.232571440003085
151,-23776.24099952,-6938.63965352,-16812.67888248,-24.922463520000747
152,-23835.72019384,-6976.66385104,-16830.77418568,-28.282157120000193
153,-23882.492998799997,-7017.00863104,-16843.37265,-22.111717759995372
154,-23843.54786592,-7017.453978879999,-16798.143744319997,-27.950142720004806
155,-23842.815749440004,-7004.547210719999,-16804.37789896,-33.89063976000398
156,-23874.36501672,-6989.008781840001,-16853.55165616,-31.804578719998972
157,-23858.105582399996,-6999.42321792,-16827.238209199997,-31.444155279998085
158,-23790.78593088,-7013.6980228,-16748.78802288,-28.29988520000188
159,-23842.69059856,-6986.05265008,-16834.80249264,-21.835455839998758
160,-23866.01814736,-7017.84914816,-16822.00376768,-26.165231520000816
161,-23869.13025152,-6990.84393632,-16849.46633112,-28.819984080000722
162,-23878.52595944,-6975.207988,-16876.32498952,-26.992981920000602
163,-23938.148076399993,-7007.22548976,-16902.26461968,-28.657966959992336
164,-23747.69942032,-6963.726327920001,-16752.81311304,-31.159979359999852
165,-23861.18851272,-6944.872104720001,-16883.99834304,-32.3180649599999
166,-23937.4282992,-7019.4757360799995,-16885.88519288,-32.067370240001765
167,-23926.66788448,-7020.558886160001,-16878.447029839997,-27.661968480002542
