,complex,receptor,ligand,delta
112,-24067.788727600004,-7083.76419112,-16949.14477784,-34.879758640003274
113,-24049.73653072,-7046.701607919999,-16969.877279279997,-33.15764352000406
114,-24143.137493039998,-7078.001558560001,-17025.550967360003,-39.58496711999396
115,-24080.65407528,-7062.6045008,-16978.836184800002,-39.21338967999691
116,-24069.78277552,-7086.901717680001,-16942.131723119997,-40.74933472000339
117,-24034.30361208,-7016.67732024,-16974.0772452,-43.5490466400006
118,-24023.970373680004,-7066.48332624,-16914.13476592,-43.35228152000491
119,-23996.96793952,-7070.06956792,-16883.00523568,-43.89313591999962
120,-24079.53886888,-7099.26011712,-16940.56040968,-39.718342079999275
121,-24099.91269112,-7072.27679112,-16981.12819232,-46.50770768000075
122,-24053.661198159996,-7090.356989280001,-16916.26923728,-47.034971599994606
123,-24047.84970432,-7058.1795542400005,-16954.6685496,-35.0016004800018
124,-24096.198358239995,-7045.670588399999,-17012.28076144,-38.24700839999423
125,-24068.86005688,-7085.48048416,-16941.09616144,-42.28341128000102
126,-24061.32100592,-7060.04882144,-16965.820336,-35.45184847999917
127,-24092.334438960002,-7056.867538959999,-16978.99882552,-56.46807448000254
128,-24037.08507272,-7083.53740152,-16904.864888239998,-48.68278296000426
129,-24198.04954368,-7111.376142160001,-17041.31025648,-45.363145040002564
130,-24117.17114064,-7061.13449312,-17013.32905856,-42.70758895999825
131,-24123.516324319997,-7078.64579488,-17008.86157632,-36.00895311999557
132,-24102.30799072,-7055.39331472,-16994.45681016,-52.4578658399987
133,-24093.877357119996,-7074.927395359999,-16965.58687144,-53.36309031999917
134,-24037.235271119996,-7064.856647840001,-16928.71927392,-43.65934935999758
135,-24145.10350504,-7102.273169120001,-16993.91624008,-48.91409583999848
136,-24139.078520080002,-7064.17544176,-17024.11677416,-50.786304160003056
137,-24012.94461568,-7062.009138560001,-16899.33907544,-51.5964016800026
138,-24102.51039968,-7074.46443856,-16977.69150536,-50.35445575999984
139,-24098.200213120002,-7079.13532312,-16978.93102128,-40.133868720000464
140,-23999.793918479998,-7098.40929672,-16860.30745184,-41.07716991999769
141,-24039.34817368,-7092.459386639999,-16897.367393840002,-49.521393199996965
142,-24118.32133416,-7112.89896712,-16964.26440272,-41.15796431999843
143,-24024.354861440002,-7048.89231728,-16931.7260084,-43.73653576000288
144,-24128.420737999997,-7092.00380408,-16993.55495472,-42.86197919999904
145,-24121.20148792,-7117.5116792,-16964.60697048,-39.082838239999546
146,-24143.566935759998,-7113.5461997600005,-16982.320472879997,-47.70026312000118
147,-24072.296823200002,-7107.88001488,-16919.72752416,-44.68928416000199
148,-24136.28221528,-7095.5568885600005,-16996.2544844,-44.470842319999065
149,-24185.891170320003,-7123.90678624,-17024.44315072,-37.54123336000339
150,-24109.6980056,-7108.582204,-16948.56728696,-52.54851463999876
151,-24141.37131656,-7142.29895792,-16951.876486319998,-47.19587232000049
152,-24185.443608399997,-7144.86015384,-16989.12346744,-51.459987119997095
153,-24061.341950159996,-7118.58364016,-16890.3366012,-52.42170879999685
154,-24087.31306416,-7099.05047888,-16940.60601672,-47.65656855999987
155,-24035.52489568,-7088.870147279999,-16890.3781196,-56.276628799998434
156,-24129.84982584,-7162.45258752,-16912.33514576,-55.062092560001474
157,-24101.5686112,-7138.69434368,-16908.36088912,-54.51337840000269
158,-24099.909221039998,-7074.86477048,-16964.555237840003,-60.48921271999643
159,-24116.81778216,-7083.307125679999,-16984.89391344,-48.61674304000189
160,-24016.239120080005,-7065.978953120001,-16912.036302,-38.22386496000399
161,-24073.356390160003,-7114.881318559999,-16914.99140304,-43.48366856000575
162,-24107.53220328,-7058.95208784,-17000.1215624,-48.45855303999997
163,-24077.89349392,-7078.44086272,-16953.23209432,-46.22053688000233
164,-24160.71854936,-7107.8613392,-17014.24864536,-38.60856480000075
165,-24085.408069040004,-7084.41170936,-16958.605432,-42.3909276800041
166,-24088.719977999997,-7115.5170332,-16937.31982784,-35.883116959998006
167,-24171.11468432,-7073.64712488,-17052.689075759998,-44.778483680001955
168,-24094.328455040002,-7058.61981312,-16987.51555552,-48.19308640000236
169,-23997.495455839995,-7032.8719096,-16926.875297200004,-37.74824903998888
170,-24138.4853368,-7124.36743048,-16958.22373832,-55.8941679999989
171,-24065.699712560003,-7085.092514080001,-16930.100715919998,-50.50648256000568
172,-24049.9946924,-7056.15484736,-16944.7349036,-49.1049414400004
173,-24104.953360800006,-7095.646345040001,-16970.18769048,-39.11932528000398
174,-24098.35858568,-7067.08676184,-16983.70831144,-47.5635123999964
175,-24033.26237136,-7041.234118320001,-16941.52867136,-50.49958168000012
176,-24081.003743999998,-7062.624956719999,-16968.63879712,-49.73999016000016
177,-24033.94912432,-7062.73821784,-16934.12868496,-37.08222151999871
178,-24018.05458928,-7094.507922639999,-16872.0550836,-51.49158303999866
179,-24117.647405680003,-7126.15366456,-16941.87563216,-49.618108960003156
180,-24135.51111176,-7110.3495788,-16969.10751712,-56.05401583999992
181,-24120.59603808,-7097.944730640001,-16977.93652784,-44.71477959999902
182,-24080.03559432,-7077.442392319999,-16954.40675128,-48.18645072000436
183,-24073.87408832,-7073.4284332,-16954.877934160002,-45.56772095999986
184,-24149.341531359998,-7061.76133536,-17031.89113536,-55.68906063999748
185,-24154.16137704,-7090.311009839999,-17008.148325200003,-55.702041999997164
186,-24102.19770968,-7061.43112888,-16986.89291992,-53.87366087999908
187,-24115.386793759997,-7075.17795768,-16990.7233312,-49.48550487999819
188,-24116.66650536,-7075.079833119999,-16987.23417208,-54.35250016000282
189,-24073.015711999997,-7056.099908880001,-16966.13467,-50.7811331199955
190,-24019.568319439997,-7038.69373544,-16925.553715600003,-55.32086839999465
191,-24127.5001284,-7076.22077784,-16996.93185504,-54.34749551999994
192,-24017.1363816,-7026.69580672,-16946.11339216,-44.327182720000565
193,-24093.05036032,-7081.30752288,-16964.629287279997,-47.1135501600038
194,-24066.70626368,-7081.04851296,-16941.863545520002,-43.79420519999621
195,-24080.128929280003,-7058.172185520001,-16974.76700336,-47.18974040000103
196,-24083.694145920002,-7064.477410880001,-16971.2381588,-47.97857624000244
