,complex,receptor,ligand,delta
140,-24055.16344976,-7125.6242656,-16887.480780240003,-42.058403919996636
141,-24015.0756396,-7079.4076792,-16886.573284479997,-49.094675920001464
142,-24028.041912080003,-7102.55172224,-16884.34913864,-41.14105120000386
143,-24025.88428288,-7096.64434824,-16886.436387200003,-42.80354743999851
144,-23999.2288016,-7091.8748526399995,-16861.85636072,-45.49758823999946
145,-24064.70323336,-7096.2826423199995,-16923.9480528,-44.472538240002905
146,-24044.155829279996,-7087.11467736,-16910.912602800003,-46.128549119992385
147,-23962.257529599996,-7073.639956399999,-16829.94232128,-58.67525191999812
148,-24030.785384480005,-7069.5645402400005,-16912.10521056,-49.115633680004976
149,-23920.30976064,-7069.22608552,-16806.86025824,-44.223416879998695
150,-23999.91499944,-7088.350943439999,-16864.092406,-47.4716499999995
151,-23948.60697032,-7059.7927156,-16837.697599119998,-51.11665560000256
152,-24118.945920000002,-7082.085585919999,-16984.024742240003,-52.83559184000114
153,-24032.15359472,-7087.77797912,-16900.636264720004,-43.73935087999416
154,-24083.442085360002,-7084.96090344,-16955.864007760003,-42.617174159997376
155,-23998.539330239997,-7107.43620424,-16844.920695279998,-46.18243072000041
156,-24007.5299664,-7041.87512176,-16912.89575368,-52.75909096000032
157,-24015.147074160002,-7024.442977520001,-16944.64331376,-46.06078288000208
158,-24014.54364608,-7084.824952319999,-16874.855924479998,-54.862769280003704
159,-23992.731121439996,-7032.10521112,-16913.21821424,-47.40769607999391
160,-23976.863978639998,-7055.028022240001,-16876.00612024,-45.829836159999104
161,-24014.93028216,-7052.02947144,-16915.88827856,-47.012532159998955
162,-24010.10971344,-7049.71815488,-16916.34461592,-44.04694264000136
163,-24019.970574,-7035.09516728,-16950.83732376,-34.03808295999988
164,-23952.501297680003,-7077.94084248,-16832.5968724,-41.96358279999913
165,-23983.116845919998,-7071.158015680001,-16871.94809464,-40.01073559999713
166,-23995.49421144,-7062.998198160001,-16906.04855648,-26.44745679999687
167,-23972.64815808,-7066.099086239999,-16865.48644976,-41.06262208000044
168,-23947.69446176,-7073.14353656,-16837.38348696,-37.167438239997864
169,-23960.96918216,-7057.87498048,-16865.077635280002,-38.01656639999783
170,-23908.5256368,-7072.601672399999,-16789.83416912,-46.089795280000544
171,-23980.526820159997,-7061.88170144,-16880.320084479998,-38.325034239998786
172,-24001.833785600003,-7072.64836072,-16891.57092304,-37.61450184000569
173,-23954.16199048,-7047.2140787200005,-16865.58176432,-41.36614743999962
174,-23987.23536904,-7072.30684704,-16878.47628192,-36.4522400800015
175,-23961.4024604,-7073.866351120001,-16844.54317912,-42.99293015999865
176,-24061.58491944,-7080.72404184,-16934.4421628,-46.41871480000191
177,-24100.34351888,-7089.044674080001,-16959.926736639998,-51.37210816000152
178,-24052.67999224,-7029.173728640001,-16978.722359919997,-44.78390367999964
179,-24134.566998320002,-7078.69452784,-17027.49606696,-28.376403520003805
180,-24048.81055688,-7105.80478304,-16911.226512240002,-31.77926159999697
