,complex,receptor,ligand,delta
243,-23843.072950640002,-6985.63573736,-16808.733845439998,-48.70336784000392
244,-23912.654286959998,-6983.558906399999,-16891.1085964,-37.98678415999893
245,-23838.77174704,-6960.0428440000005,-16841.046260240004,-37.68264279999494
246,-23810.620342640002,-6975.7246052,-16781.501407199998,-53.39433024000391
247,-23809.405614480005,-6971.8830948,-16795.69065824,-41.831861440005014
248,-23728.34476352,-6930.38984256,-16745.19118376,-52.76373720000265
249,-23881.81052632,-6981.02559384,-16851.964258959997,-48.820673520003766
250,-23826.41391992,-6971.091033119999,-16806.02076024,-49.30212656000003
251,-23794.9658392,-6925.227968000001,-16818.87779688,-50.86007432000042
252,-23809.540910559997,-6983.64405576,-16781.67637088,-44.220483919998514
253,-23790.52181224,-6970.418235040001,-16777.98462304,-42.1189541599997
254,-23798.31893112,-6986.895780479999,-16761.44791872,-49.975231920001534
255,-23824.982336880003,-6955.44669968,-16832.4303192,-37.105318000001716
256,-23869.53416552,-6965.41071696,-16863.605760640003,-40.517687919997115
257,-23811.134878959998,-6944.15875648,-16814.72993216,-52.24619031999828
258,-23868.38119344,-7020.7242571199995,-16801.050144,-46.60679231999893
259,-23814.34957464,-6965.41058264,-16797.47814944,-51.46084255999813
260,-23889.4961364,-6980.284478400001,-16864.16309144,-45.04856655999902
261,-23820.798269520004,-6969.10361808,-16810.446462879998,-41.24818856000638
262,-23848.57424264,-6963.921127199999,-16830.00618624,-54.64692920000016
263,-23798.815900960002,-7007.961033359999,-16735.709354,-55.14551360000405
264,-23918.276349040003,-7026.72671688,-16831.73149672,-59.81813544000397
265,-23857.14798704,-7018.71012,-16794.596372800002,-43.8414942399977
266,-23838.47123304,-7004.5494248800005,-16790.94626576,-42.9755423999959
267,-23888.87944248,-6966.64155968,-16867.74112712,-54.496755680000206
268,-23927.330780080003,-6988.1416428,-16897.53385456,-41.655282720003015
269,-23887.552985360002,-6999.486514079999,-16840.4443592,-47.62211208000372
270,-23873.90159728,-6964.516658639999,-16860.13539392,-49.24954472000172
271,-23852.06147,-6935.3313903200005,-16871.00281704,-45.727262640000845
272,-23791.74146,-6923.357943200001,-16826.18885248,-42.19466431999899
273,-23795.362113680003,-6964.19570192,-16787.995886399996,-43.17052536000483
274,-23803.724599679997,-6993.07241528,-16762.77790992,-47.87427447999653
275,-23823.41250432,-6984.3944165600005,-16789.401256160003,-49.61683159999666
