,complex,receptor,ligand,delta
125,-23848.16882024,-6937.102142880001,-16875.99266768,-35.07400968000002
126,-23815.59430376,-6913.24712264,-16850.3175376,-52.02964351999981
127,-23885.970677920002,-6947.46947616,-16887.620921200003,-50.88028055999894
128,-23840.84619816,-6923.57066512,-16872.7626604,-44.51287264000348
129,-23894.784411520002,-6942.29504312,-16909.121379199998,-43.36798920000365
130,-23912.00272056,-6942.05215712,-16921.85146584,-48.09909759999937
131,-23876.1727656,-6952.75607616,-16881.07367912,-42.34301032000076
132,-23864.836261919998,-6949.30598336,-16868.281702239998,-47.24857632000203
133,-23879.24717,-6959.870363680001,-16883.05309536,-36.3237109599977
134,-23926.94096176,-6959.04962152,-16916.97163536,-50.91970487999788
135,-23987.98746888,-6940.97162544,-17000.17502672,-46.840816719999566
136,-23924.053631360002,-6955.4348704799995,-16916.04326312,-52.57549776000451
137,-23983.25135824,-6981.01029928,-16964.091679999998,-38.14937895999901
138,-23902.04124248,-6964.20892552,-16892.499439360003,-45.33287759999803
139,-23886.6985796,-6926.24542616,-16912.8514532,-47.601700240000355
140,-23965.46856872,-6956.9809108,-16958.982537919997,-49.505120000001625
141,-23853.187873760002,-6897.386326639999,-16916.951949680002,-38.84959743999934
142,-23981.476789120003,-6961.12656216,-16978.86543432,-41.484792640003434
143,-23920.59660416,-6916.49277552,-16966.28852608,-37.81530256000042
144,-23910.612860240002,-6958.7963428,-16922.9207928,-28.8957246400023
145,-23822.59818024,-6907.881155120001,-16875.89307808,-38.82394703999671
146,-23983.04003936,-6937.8479408,-17009.492645440005,-35.69945311999618
147,-23954.390741680003,-6948.0290079199995,-16967.43336672,-38.92836704000365
148,-23890.35069088,-6963.531402240001,-16884.41394008,-42.40534855999795
149,-23913.04182704,-6953.87620496,-16925.532718000002,-33.63290407999739
150,-24003.690788239997,-6971.26039368,-16983.495159359998,-48.935235199998715
151,-23950.411216880002,-6969.6754554399995,-16957.42513704,-23.31062440000096
152,-23905.04053888,-6963.19663984,-16902.70973808,-39.13416095999855
153,-23855.207956799997,-6922.78858528,-16889.62688792,-42.79248359999838
154,-23944.07570984,-6982.53774152,-16925.2377696,-36.30019871999684
155,-23889.5178464,-6974.945610479999,-16875.866246560003,-38.70598935999442
156,-23904.6702164,-6975.97930808,-16887.126857360003,-41.564050959997985
157,-23855.70927824,-6944.06787688,-16874.94487296,-36.696528399999806
158,-23924.6704172,-6965.5156592,-16929.00042208,-30.15433591999681
159,-23924.57661232,-6960.091308079999,-16926.136537680002,-38.34876656000051
160,-23936.937274879998,-6934.0996860800005,-16966.17906656,-36.658522239999
161,-23921.86206312,-6955.07762504,-16931.41340784,-35.37103023999953
162,-23879.363945760004,-6948.39483912,-16890.566196,-40.40291064000485
163,-23905.797732479998,-6960.5156066399995,-16899.93721672,-45.34490911999819
164,-23881.02457904,-6969.334041919999,-16863.579534,-48.11100312000053
165,-23924.29210256,-6986.0549531999995,-16908.51206672,-29.725082640001347
166,-23939.8092252,-7012.36184592,-16883.997320799997,-43.450058480000735
167,-23894.073872240002,-6982.9292124799995,-16879.66277712,-31.481882640004187
168,-23817.533253280002,-6973.626336400001,-16811.793864159998,-32.11305272000391
169,-23904.978769759997,-6985.08477896,-16895.78151288,-24.11247791999631
170,-23990.03751944,-7001.76667912,-16955.98479632,-32.2860440000004
171,-23936.06488672,-6962.996540239999,-16928.0747944,-44.99355207999906
172,-23998.98513016,-6969.49854064,-16988.879330239997,-40.60725928000102
173,-23877.555688400003,-6980.3900390399995,-16853.53914176,-43.626507600005425
174,-23963.47972608,-7023.8451964000005,-16898.88657248,-40.74795719999747
175,-23801.89142736,-6987.71810712,-16778.96421752,-35.209102720000374
176,-23889.92089424,-6974.34968592,-16868.23466944,-47.33653888000117
177,-23886.874548000003,-6974.3493704799985,-16866.94545216,-45.579725360006705
178,-23861.47155072,-6964.06684744,-16852.09319752,-45.31150576000073
179,-23865.57842768,-6945.50068224,-16870.00518584,-50.072559600001114
180,-23940.6704432,-6967.93110136,-16931.9502408,-40.7891010400017
181,-23924.334139040002,-6937.29296976,-16948.17543832,-38.86573096000211
182,-24018.846948320002,-6973.504192480001,-17000.47290152,-44.86985432000074
183,-23870.275734,-6963.26464544,-16874.68225216,-32.3288364
184,-23887.62365376,-6952.82290448,-16887.13900416,-47.661745120003616
185,-23866.88470064,-6933.6907324,-16888.04332752,-45.15064071999586
186,-23811.811978880003,-6908.639903040001,-16854.93989488,-48.23218096000346
187,-23794.390515200004,-6907.66354856,-16843.755647840004,-42.9713187999987
188,-23831.00408816,-6930.65040856,-16857.74126656,-42.61241304000214
189,-23808.803164160003,-6944.721571200001,-16817.55287008,-46.52872288000435
190,-23810.914094,-6946.50407168,-16823.62657664,-40.78344568000102
191,-23870.10371216,-6947.405720400001,-16892.66240784,-30.035583919998317
192,-23882.129786640002,-6962.6636407999995,-16873.929640240003,-45.53650559999733
193,-23857.942086720002,-6940.9488072,-16879.94980912,-37.04347039999993
194,-23831.06834056,-6931.41005392,-16849.77716816,-49.881118479999714
195,-23859.62722856,-6921.60502904,-16888.797358159998,-49.224841360002756
196,-23913.270812720002,-6960.98516616,-16907.23448304,-45.051163520001865
197,-23815.556049039995,-6903.9261514400005,-16871.814044,-39.815853599997354
198,-23893.26282064,-6954.0548596,-16897.18599344,-42.02196759999788
199,-23936.53956024,-6982.0393332799995,-16905.68741392,-48.8128130399964
200,-23926.03810848,-6928.88078896,-16956.712381280002,-40.44493823999801
201,-23801.313277039997,-6958.862702640001,-16798.803656480002,-43.64691791999212
202,-23821.528857920002,-6940.825046079999,-16836.44985384,-44.253958000004786
203,-23879.36728888,-6934.994334880001,-16902.09782328,-42.27513071999783
204,-23844.146993680002,-6903.38415856,-16899.202097679998,-41.56073744000241
205,-23894.47241368,-6971.66381224,-16879.247194,-43.56140744000004
206,-23831.39233248,-6926.85545016,-16848.723113519998,-55.813768800002435
207,-23833.420287919995,-6965.177437199999,-16830.11273248,-38.13011823999477
208,-23832.852374879996,-6933.43229504,-16860.86637552,-38.55370431999836
209,-23905.01488752,-6950.693195759999,-16910.10358096,-44.21811080000043
210,-23905.69687288,-6933.46723616,-16934.30949096,-37.920145759999286
211,-23864.47999576,-6946.446162880001,-16876.5636936,-41.470139279997966
212,-23925.030756400003,-6959.08072744,-16918.22699856,-47.72303040000406
213,-23951.57930248,-6990.3296360800005,-16918.4060672,-42.8435991999977
214,-23789.97636904,-6936.342895919999,-16806.624963280003,-47.008509839997714
