,complex,receptor,ligand,delta
66,-23632.00855,-6800.5099616,-16806.83532368,-24.66326471999855
67,-23667.015942560003,-6821.661440239999,-16828.77081872,-16.583683600005315
68,-23706.273305119998,-6817.02575928,-16870.08729032,-19.16025551999701
69,-23748.62114232,-6836.25708808,-16892.231268,-20.132786239999405
70,-23667.91368624,-6839.540277360001,-16804.142257040003,-24.231151839998347
71,-23733.915776719998,-6828.794244,-16869.02428224,-36.097250479997456
72,-23752.906702479995,-6843.176602,-16868.226101120003,-41.50399935999303
73,-23728.61578112,-6836.130914239999,-16859.09804448,-33.3868223999998
74,-23689.018608479997,-6811.970894879999,-16847.280126079997,-29.767587520000234
75,-23703.87135104,-6789.27633704,-16883.3880408,-31.206973200001812
76,-23703.55028912,-6816.727135439999,-16860.28688072,-26.536272960001952
77,-23727.31100576,-6799.936168800001,-16899.71019344,-27.66464351999457
78,-23685.512733279997,-6811.868880079999,-16846.58339536,-27.060457839994342
79,-23731.8447804,-6803.93846544,-16891.38325296,-36.52306199999657
80,-23674.99764832,-6779.298360160001,-16859.55245552,-36.14683263999905
81,-23737.0728452,-6805.0012428,-16890.12301232,-41.94859007999912
82,-23718.841129999997,-6839.44133896,-16839.94168008,-39.4581109599967
83,-23709.603556079997,-6822.24633576,-16846.1110628,-41.24615751999954
84,-23721.855152080003,-6797.79470472,-16885.860146879997,-38.20030048000626
85,-23800.996357279997,-6857.70403584,-16902.373048800004,-40.919272639992414
86,-23734.165144320003,-6804.88798888,-16879.987108240002,-49.29004720000012
87,-23815.38640288,-6828.59683456,-16923.799674079997,-62.989894240003196
88,-23707.245564240002,-6859.78191248,-16798.674181360002,-48.78947039999912
89,-23727.31931576,-6835.736862560001,-16835.22534696,-56.35710623999694
90,-23754.12828896,-6827.3683632,-16880.988216960002,-45.77170879999903
91,-23799.67545816,-6850.28211,-16901.4714684,-47.92187976000059
92,-23695.60321536,-6811.65620664,-16842.05256496,-41.894443760000286
93,-23753.216087679997,-6830.7432096,-16874.69782744,-47.77505063999706
94,-23719.61918192,-6855.30013304,-16828.420389519997,-35.89865936000206
95,-23739.820569839998,-6857.42106968,-16839.40891952,-42.99058063999837
96,-23813.3152428,-6844.8188499200005,-16922.82848104,-45.66791183999885
97,-23836.00581184,-6853.8452764799995,-16931.939846480003,-50.220688879999216
98,-23653.30468,-6794.58695504,-16807.41679888,-51.30092608000268
99,-23719.63306312,-6842.24447744,-16820.08404104,-57.30454463999922
100,-23707.709103440004,-6816.06295208,-16839.44208856,-52.20406280000316
101,-23763.77655184,-6803.1351276,-16906.07871144,-54.562712800001464
102,-23770.166291280002,-6819.5586413599995,-16893.270513760002,-57.33713616000023
103,-23709.304929359998,-6805.928056080001,-16870.28341136,-33.093461919997935
